method,n_seeds,mae_kwh_mean,mae_kwh_std,rmse_kwh_mean,rmse_kwh_std,mape_pct_mean,mape_pct_std,wape_pct_mean,wape_pct_std,bias_kwh_mean,bias_kwh_std,r2_mean,r2_std
constant,3,0.2487540038620709,0.0,0.3056545724999813,0.0,10.82077105384534,0.0,9.38811054349754,0.0,0.00886839674608125,0.0,0.9370946320638351,0.0
elasticnet,3,0.16729987446409755,0.0,0.20995682626722212,0.0,8.72460721211806,0.0,6.3139876785785995,0.0,-0.006347479833568512,1.0622968402425924e-18,0.970318495460415,1.3597399555105182e-16
mlp_state,3,0.3721819220291503,0.032769821158493834,0.4850790438289523,0.05632397992771798,14.311196186437007,0.2155103404666749,14.04634688106747,1.2367507607924524,0.14026619423048672,0.07094578085345686,0.8401410320750475,0.035625222437717326
physics,3,0.7795536889442934,0.0,0.8543796534781759,0.0,30.057554577004964,0.0,29.420777526291815,0.0,-0.7795536889442934,0.0,0.5084952634282234,0.0
pinn,3,0.29491429839148414,0.04814996007385973,0.36771332450718086,0.07865239528224251,11.514528937847471,1.2590636556808812,11.130225006116698,1.8172055155704496,-0.05187484684495882,0.011720497926875972,0.9061805116888278,0.04108613215097423
pinn_fulltrip,3,0.24278444607670222,0.026457854061422453,0.2997760536305651,0.031926099514297465,10.246048590401005,0.9253516825157795,9.16281620646282,0.9985337112808282,-0.09854011116833698,0.018353522388774357,0.9390334888517939,0.012561488463497979
pinn_no_dynamics,3,0.27765886800937406,0.050147010593076226,0.34168714724576077,0.08396719971550079,11.60200415009527,1.2683973067847827,10.478995737892745,1.8925752814607275,-0.023287828031119354,0.04693303615669554,0.9182241658799533,0.039440875498965466
weak_mlp,3,0.4751418778709077,0.026254242771690868,0.6280367998167263,0.045161059980361115,16.33519974207779,0.8567098160084605,17.932111258681285,0.9908493111657503,0.190970363095461,0.04414851469472636,0.733504043922729,0.03790660689131245
