epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,l_prior,l_boundary,w_state,dynamics_residual_mae,w_prior,l_state,l_dynamics,loss,w_boundary,dynamics_residual_rmse,l_window,w_dynamics
10.0,1.3375320984767034,,1.4503525270751259,0.07135039281386596,0.04072707089094015,0.0,1.1980945330399733,0.0991484264914806,0.004072707089094015,11.980945330399733,0.06401442564450778,1.3375320984767034,0.0,0.2498145539026994,0.07135039281386596,0.06401442564450778
11.0,1.2965214390021105,,1.4405319352046484,0.059430039272858545,0.0326893488661601,0.0,1.1710381177755502,0.10009672148869588,0.003268934886616009,11.710381177755503,0.06278435026223843,1.2965214390021105,0.0,0.24783034737293536,0.059430039272858545,0.06278435026223843
12.0,1.2712279283083403,,1.4693122383624142,0.054541002672452196,0.045575038386652104,0.0,1.1484193471761852,0.09973591508773658,0.00455750383866521,11.48419347176185,0.06371006197654284,1.2712279283083403,0.0,0.24959997947399432,0.054541002672452196,0.06371006197654284
13.0,1.2689468906475947,,1.6562923049804117,0.07060305373026775,0.04396574987241855,0.0,1.127933645248413,0.10084363474295689,0.004396574987241855,11.27933645248413,0.06601362188275044,1.2689468906475947,0.0,0.253753030529389,0.07060305373026775,0.06601362188275044
14.0,1.2306814698072581,,1.6487306356879228,0.054150317723934464,0.05174561690252561,0.0,1.1023638321803166,0.10222520163426033,0.005174561690252561,11.023638321803165,0.06899275516088192,1.2306814698072581,0.0,0.2594017042563512,0.054150317723934464,0.06899275516088192
15.0,1.2251892319092383,,1.7693464850162555,0.0686298578691024,0.055353737937716335,0.0,1.0804355511298547,0.10247610967892867,0.005535373793771634,10.804355511298546,0.07058843024648152,1.2251892319092383,0.0,0.26210135794602907,0.0686298578691024,0.07058843024648152
16.0,1.1868847746115465,,1.722297864305914,0.0534978428712258,0.05231695622205734,0.0,1.0556526294121378,0.10270389857200476,0.0052316956222057355,10.556526294121376,0.07250257223271407,1.1868847746115465,0.0,0.26593704177783084,0.0534978428712258,0.07250257223271407
17.0,1.1723525936786945,,1.8202677920368764,0.05919101948921497,0.04655097783184969,0.0,1.0373167441441464,0.10110996548946087,0.004655097783184969,10.373167441441463,0.0711896913842513,1.1723525936786945,0.0,0.2632598578929901,0.05919101948921497,0.0711896913842513
18.0,1.1538366262729352,,1.8008385365523043,0.0637566286783952,0.05297176446765661,0.0,1.013021105986375,0.10043300000520852,0.005297176446765662,10.13021105986375,0.07176170756037419,1.1538366262729352,0.0,0.26428196751154387,0.0637566286783952,0.07176170756037419
19.0,1.1257038895900433,,1.8115160320015584,0.05774938085904488,0.05683642597152637,0.0,0.9917638742006741,0.09840887383772777,0.005683642597152636,9.917638742006742,0.0705069787800312,1.1257038895900433,0.0,0.2617884404384173,0.05774938085904488,0.0705069787800312
20.0,1.10163997228329,,1.7929472270059794,0.05921471577424269,0.05926559378321354,0.0,0.9676318168640137,0.09586578263686253,0.005926559378321355,9.676318168640137,0.06886683461757806,1.10163997228329,0.0,0.2586922679956143,0.05921471577424269,0.06886683461757806
21.0,1.0755899090033312,,1.7760858774964468,0.057619754368296035,0.05695954925165726,0.0,0.9469111625964827,0.09287974410332166,0.005695954925165728,9.469111625964825,0.06536304907729992,1.0755899090033312,0.0,0.25195511831687045,0.057619754368296035,0.06536304907729992
22.0,1.048766051347439,,1.729652465573004,0.05848217812868265,0.05773036361027222,0.0,0.9221165455304661,0.09061285452200817,0.0057730363610272225,9.221165455304659,0.06239427769413361,1.048766051347439,0.0,0.24610252105272734,0.05848217812868265,0.06239427769413361
23.0,1.0187911184934468,,1.695613742112962,0.05771903908596589,0.06068314081774308,0.0,0.8970504467303935,0.08819472102018502,0.006068314081774309,8.970504467303936,0.05795328920850387,1.0187911184934468,0.0,0.23736840945023757,0.05771903908596589,0.05795328920850387
