epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state
0.0,2.430544540286064,,7.204559652823459,2.0944082945585247,2.430544540286064,0.3361362060531974,0.3361362060531974,20.94408294558525
1.0,2.1793600283563137,,6.700802205880595,2.0634881794452666,2.1793600283563137,0.11587182967923582,0.11587182967923582,20.634881794452667
2.0,2.0856114625930786,,7.27023176056305,1.9486211597919465,2.0856114625930786,0.13699027453549206,0.13699027453549206,19.486211597919464
3.0,1.9073511250317097,,6.934059023187073,1.7745932608842852,1.9073511250317097,0.13275781692937016,0.13275781692937016,17.74593260884285
4.0,1.8605060204863548,,8.126891692702182,1.6814413130283357,1.8605060204863548,0.1790646780282259,0.1790646780282259,16.814413130283356
5.0,1.7802017256617546,,6.784163663682445,1.5820640444755556,1.7802017256617546,0.19813763559795916,0.19813763559795916,15.820640444755554
6.0,1.595838412642479,,7.355224397676023,1.4987383514642716,1.595838412642479,0.09710000664927065,0.09710000664927065,14.987383514642715
7.0,1.557859841734171,,8.968981057238382,1.4249514788389208,1.557859841734171,0.13290834124200046,0.13290834124200046,14.249514788389206
8.0,1.495326280593872,,8.600995859522698,1.3732386440038682,1.495326280593872,0.12208761903457344,0.12208761903457344,13.732386440038681
9.0,1.5288534201681614,,9.861180756828132,1.335843387246132,1.5288534201681614,0.1930100042372942,0.1930100042372942,13.358433872461319
10.0,1.4181197360157967,,8.023877360608623,1.3046211481094363,1.4181197360157967,0.11349857551977038,0.11349857551977038,13.04621148109436
11.0,1.419851116836071,,8.207266215851746,1.2757400691509246,1.419851116836071,0.14411104028113186,0.14411104028113186,12.757400691509247
12.0,1.466295674443245,,7.945123216939009,1.2546019494533538,1.466295674443245,0.21169371507130563,0.21169371507130563,12.546019494533539
13.0,1.3513738457113504,,7.335630232227299,1.1857694745063783,1.3513738457113504,0.1656043571420014,0.1656043571420014,11.857694745063782
14.0,1.2380506321787834,,6.994850100981138,1.1585060596466066,1.2380506321787834,0.07954455097205937,0.07954455097205937,11.585060596466064
15.0,1.2452091425657272,,7.316042482239313,1.1025729611516,1.2452091425657272,0.1426361643243581,0.1426361643243581,11.025729611515999
16.0,1.1777538005262613,,7.357212942575979,1.0572165459394456,1.1777538005262613,0.12053723586723208,0.12053723586723208,10.572165459394455
17.0,1.170992298051715,,7.261719011260331,1.0074977740645408,1.170992298051715,0.163494523614645,0.163494523614645,10.074977740645409
18.0,1.0324740894138813,,6.923901151084268,0.9586950778961182,1.0324740894138813,0.07377899764105678,0.07377899764105678,9.586950778961182
19.0,1.0518276393413544,,7.206404335200576,0.9109108984470368,1.0518276393413544,0.14091671933420002,0.14091671933420002,9.109108984470367
20.0,0.9635439272969961,,6.991426678061206,0.8800253078341485,0.9635439272969961,0.08351859264075756,0.08351859264075756,8.800253078341484
21.0,0.9554031919687986,,7.014917159434823,0.8047034338116646,0.9554031919687986,0.1506997609976679,0.1506997609976679,8.047034338116646
22.0,0.8217863570898771,,6.646451238300968,0.7523920968174935,0.8217863570898771,0.06939425086602569,0.06939425086602569,7.523920968174934
23.0,0.8012085519731045,,6.7312086842399275,0.7106849193572998,0.8012085519731045,0.09052362944930792,0.09052362944930792,7.106849193572998
24.0,0.7550147175788879,,6.662973081124795,0.679775333404541,0.7550147175788879,0.07523938314989209,0.07523938314989209,6.79775333404541
25.0,0.7432000674307346,,6.854948819030627,0.6595764845609665,0.7432000674307346,0.08362357935402542,0.08362357935402542,6.595764845609665
26.0,0.7116288281977177,,6.54738643683056,0.6027908176183701,0.7116288281977177,0.1088379961438477,0.1088379961438477,6.027908176183701
27.0,0.6565902326256037,,6.578780557854231,0.5605236142873764,0.6565902326256037,0.0960666046012193,0.0960666046012193,5.605236142873764
28.0,0.6116138081997633,,6.361742980940431,0.5114920362830162,0.6116138081997633,0.10012176516465843,0.10012176516465843,5.114920362830162
29.0,0.564389280974865,,6.644904446307475,0.4659028090536595,0.564389280974865,0.09848645934835076,0.09848645934835076,4.659028090536594
30.0,0.5923348488286138,,6.620690641286728,0.45754495114088056,0.5923348488286138,0.13478988641873002,0.13478988641873002,4.575449511408806
31.0,0.49043871462345123,,6.496438683149348,0.42506534829735754,0.49043871462345123,0.06537335505709052,0.06537335505709052,4.250653482973576
32.0,0.47868388053029776,,5.992666439673869,0.3947312794625759,0.47868388053029776,0.08395259734243155,0.08395259734243155,3.947312794625759
33.0,0.4519188916310668,,6.220083246730169,0.3757242187857628,0.4519188916310668,0.07619466248434037,0.07619466248434037,3.757242187857628
34.0,0.47085152193903923,,6.435924308351079,0.3940956562757492,0.47085152193903923,0.07675585988909006,0.07675585988909006,3.940956562757492
35.0,0.46118410862982273,,6.10680520377756,0.3746990136802197,0.46118410862982273,0.08648507646284997,0.08648507646284997,3.7469901368021965
36.0,0.4885290917009115,,6.605010906118286,0.3686975114047527,0.4885290917009115,0.11983157298527658,0.11983157298527658,3.6869751140475273
37.0,0.461699609644711,,6.443827843792278,0.34358944892883303,0.461699609644711,0.11811015685088933,0.11811015685088933,3.43589448928833
38.0,0.4100595051422715,,6.065132475464162,0.34151242189109327,0.4100595051422715,0.06854707770980895,0.06854707770980895,3.4151242189109325
39.0,0.4739794209599495,,6.344400927164738,0.38905621320009237,0.4739794209599495,0.0849231998436153,0.0849231998436153,3.890562132000923
40.0,0.44630592595785856,,6.156316599877597,0.3557383462786674,0.44630592595785856,0.09056756529025733,0.09056756529025733,3.5573834627866745
