epoch,train_loss,val_window_mae_kwh,grad_norm,dynamics_residual_rmse,loss,w_dynamics,w_state,l_prior,dynamics_residual_mae,w_window,l_window,l_dynamics,w_prior,w_boundary,l_state,l_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.040483447221609,0.07945992820896208,0.8534720030537593,0.019431812330507316,2.040483447221609,0.0,1.9049292967869689,0.0017090001746020368,0.01484160153911664,0.1353832041988006,0.1353832041988006,0.00039334389013954654,0.00017090001746020373,0.0,19.049292967869686,0.0,0.012945879250764847,0.013158595189452171,0.016221851110458374,0.01301790215075016,0.022747432813048363,0.05000532418489456,0.08034263551235199,0.4272398054599762
1.0,1.9488790585444524,0.05940568260848522,1.0307106671290123,0.02749470592691348,1.9488790585444524,0.0,1.8758720287909878,0.0293234485344818,0.01934511486727458,0.07007466471539094,0.07007466471539094,0.0008658851147629321,0.0029323448534481805,0.0,18.758720287909874,0.0,0.011783001013100147,0.011898200958967209,0.015046218410134315,0.011163570918142796,0.019948773086071014,0.043073203414678574,0.07982924580574036,0.28250324726104736
2.0,1.814804618175213,0.05292577936779708,1.1919944372282913,0.09744923733747922,1.814804618175213,0.0,1.7522849889901972,0.05708330396849375,0.04097481329853718,0.05681129630941611,0.05681129630941611,0.011766184533301454,0.005708330396849375,0.0,17.52284988990197,0.0,0.011759801767766476,0.011989125981926918,0.01500944048166275,0.011384641751646996,0.02019445225596428,0.0444205142557621,0.08232119679450989,0.2263270616531372
3.0,1.6521064730790944,0.07612649712245911,1.1763276017545374,0.28900055358043086,1.6521064730790944,0.0,1.5886872474963847,0.05983004296341768,0.10691036341282037,0.05743618194873516,0.05743618194873516,0.08794272203858082,0.005983004296341767,0.0,15.886872474963848,0.0,0.012102611362934113,0.012236342765390873,0.015488030388951302,0.011822132393717766,0.02109585888683796,0.04751833155751228,0.089836984872818,0.3989116847515106
4.0,1.5356737008461585,0.04874380142427981,1.2602645120369305,0.48032062558027416,1.5356737008461585,0.0,1.4703672849214995,0.04639513203157829,0.1780859444003839,0.06066688780601208,0.06066688780601208,0.23985610271875674,0.004639513203157829,0.0,14.703672849214994,0.0,0.01141180470585823,0.011562544852495193,0.014797494746744633,0.011226075701415539,0.01984870247542858,0.04178562015295029,0.07528729736804962,0.2040308713912964
5.0,1.4601780542960534,0.07360530947335064,1.2768344483944556,0.5814916101785806,1.4601780542960534,0.0,1.4023474619938776,0.04595201935332555,0.21474016916293365,0.053235373531396575,0.053235373531396575,0.3588994025037839,0.0045952019353325555,0.0,14.023474619938778,0.0,0.01190860290080309,0.012045690789818764,0.015427383594214916,0.01157655380666256,0.020637014880776405,0.04571228474378586,0.08576304465532303,0.38577190041542053
6.0,1.421763158761538,0.06016466591972858,1.5761414619815464,0.6101481157999772,1.421763158761538,0.0,1.3552207690018878,0.03420581668615341,0.21249897548785576,0.06312179350509094,0.06312179350509094,0.39081051831062025,0.0034205816686153417,0.0,13.552207690018873,0.0,0.011819220148026943,0.011856610886752605,0.015251660719513893,0.01127669122070074,0.020285824313759804,0.04240195080637932,0.0797731876373291,0.2886521816253662
7.0,1.3754462049557612,0.07873986987397075,1.608723676646809,0.6377741602750925,1.3754462049557612,0.0,1.3154825980846698,0.048464882223365396,0.2048968867613719,0.05511708700886139,0.05511708700886139,0.4173950243454713,0.00484648822233654,0.0,13.154825980846699,0.0,0.01206331979483366,0.012209104374051094,0.01563766784965992,0.011771856807172298,0.020764483138918877,0.04692905396223068,0.08719349652528763,0.4233499765396118
8.0,1.3705197481008677,0.0598985250107944,1.9208172371844212,0.6757311683434707,1.3705197481008677,0.0,1.2954400722797101,0.03724655473174957,0.19897285103797913,0.07135500529637703,0.07135500529637703,0.46937103684131914,0.0037246554731749574,0.0,12.9544007227971,0.0,0.012141761370003223,0.012180794030427933,0.015491739846765995,0.011404922232031822,0.020713746547698975,0.043780166655778885,0.08284471929073334,0.28063035011291504
9.0,1.340445834856767,0.12423476343974471,1.8228769375523917,0.6980668627298795,1.340445834856767,0.0,1.2741511344909666,0.06886780437511894,0.20353006284970504,0.059407892995155774,0.059407892995155774,0.5019612404016348,0.006886780437511895,0.0,12.741511344909668,0.0,0.014679215848445892,0.014956443570554256,0.018467172980308533,0.014159630052745342,0.026274332776665688,0.06256239116191864,0.12302422523498535,0.719754695892334
