epoch,train_loss,val_window_mae_kwh,grad_norm,loss,w_state,w_window,l_window,l_state
0.0,2.313635189086199,,6.508855442311073,2.313635189086199,2.002958917617798,0.31067623058333993,0.31067623058333993,20.02958917617798
1.0,2.0904570966959,,6.338123907294078,2.0904570966959,1.9737962990999223,0.11666076513938606,0.11666076513938606,19.737962990999222
2.0,1.9990110322833061,,6.650940251661951,1.9990110322833061,1.8640111923217775,0.1349998377263546,0.1349998377263546,18.640111923217773
3.0,1.8096727654337883,,6.547772152230966,1.8096727654337883,1.6906584471464157,0.11901429574936628,0.11901429574936628,16.906584471464157
