epoch,train_loss,val_window_mae_kwh,grad_norm,dynamics_residual_rmse,loss,w_dynamics,w_state,l_prior,dynamics_residual_mae,w_window,l_window,l_dynamics,w_prior,w_boundary,l_state,l_boundary,val_mae_full_trip
0.0,2.6797557106384864,0.37635841965675354,5.411805817700138,0.018869298940094616,2.6797557106384864,0.000378376460643127,1.995177643115704,0.0017589453509572195,0.014329180336342407,0.6840238112669724,0.6840238112669724,0.000378376460643127,0.00017589453509572197,0.0,19.95177643115704,0.0,0.37635841965675354
1.0,2.233827462563148,0.8379127383232117,7.037546845467186,0.02268791413651063,2.233827462563148,0.0005592029897693115,1.9796712398529053,0.03437982710938041,0.01777587143274454,0.25015900362856114,0.25015900362856114,0.0005592029897693115,0.003437982710938041,0.0,19.796712398529053,0.0,0.8379127383232117
2.0,2.4287045781428995,0.29968729615211487,8.357645854523835,0.03985294685340845,2.4287045781428995,0.0018598891978259557,1.932339554566604,0.06141040101647377,0.023467236699966285,0.48836409866523284,0.48836409866523284,0.0018598891978259557,0.0061410401016473775,0.0,19.323395545666035,0.0,0.29968729615211487
3.0,2.0147085235669064,0.21704284846782684,7.262731114817508,0.10982719178383167,2.0147085235669064,0.013896885256354626,1.8147310036879316,0.029308985990400497,0.04271464064144171,0.18314973816562158,0.18314973816562158,0.013896885256354626,0.00293089859904005,0.0,18.14731003687932,0.0,0.21704284846782684
4.0,1.9878334586436932,0.25355276465415955,6.837953603536099,0.22914192768243644,1.9878334586436932,0.054571956396102905,1.6685207440302923,0.03113305579441098,0.08430388340583214,0.26162739757161874,0.26162739757161874,0.054571956396102905,0.0031133055794410978,0.0,16.68520744030292,0.0,0.25355276465415955
5.0,1.8107550923640912,0.36413589119911194,7.1701870276206385,0.2907657061631863,1.8107550923640912,0.08704199527318661,1.5629570777599624,0.04977677304011125,0.1142731847671362,0.15577831506156004,0.15577831506156004,0.08704199527318661,0.004977677304011125,0.0,15.629570777599628,0.0,0.36413589119911194
6.0,1.776375779738793,0.2340572625398636,7.126788208091724,0.30410321056842804,1.776375779738793,0.09656841852343999,1.5190970934354344,0.04236616294544477,0.12467369036032604,0.15647361477693686,0.15647361477693686,0.09656841852343999,0.004236616294544477,0.0,15.190970934354342,0.0,0.2340572625398636
7.0,1.7691329350838294,0.4537285268306732,6.977346143531643,0.28381511912896085,1.7691329350838294,0.08490778864003144,1.494433432358962,0.055122629094582334,0.12075828646238033,0.18427940443731272,0.18427940443731272,0.08490778864003144,0.005512262909458235,0.0,14.944334323589619,0.0,0.4537285268306732
8.0,1.7653188109397888,0.30049219727516174,7.390226354250809,0.2865810291125224,1.7653188109397888,0.0849148599574199,1.4484914706303524,0.05099894263996528,0.1198446865265186,0.22681257064239338,0.22681257064239338,0.0849148599574199,0.0050998942639965275,0.0,14.484914706303524,0.0,0.30049219727516174
9.0,1.6563555369010339,0.5552031993865967,7.038183430537919,0.2846944183111191,1.6563555369010339,0.08461150870873378,1.410624074935913,0.05729418950012097,0.11845904646011499,0.15539053777376047,0.15539053777376047,0.08461150870873378,0.005729418950012098,0.0,14.10624074935913,0.0,0.5552031993865967
10.0,1.715633130990542,0.3429516851902008,7.556164031288642,0.2834655848833231,1.715633130990542,0.08318721331082858,1.3701347424433783,0.061325691353816256,0.11574189823407394,0.2561785989226057,0.2561785989226057,0.08318721331082858,0.006132569135381626,0.0,13.70134742443378,0.0,0.3429516851902008
11.0,1.5738024986707246,0.48956188559532166,7.201786858780652,0.28288449347019196,1.5738024986707246,0.08331178759153073,1.3322534267718977,0.058429005125967354,0.11385301271310219,0.1523943135801416,0.1523943135801416,0.08331178759153073,0.005842900512596737,0.0,13.322534267718975,0.0,0.48956188559532166
12.0,1.572135792328761,0.3084910809993744,7.413986320989948,0.2838068123047168,1.572135792328761,0.08384070545434952,1.2990686453305758,0.04789217532827304,0.11197619426708955,0.18443717069637316,0.18443717069637316,0.08384070545434952,0.004789217532827305,0.0,12.990686453305758,0.0,0.3084910809993744
13.0,1.5659643915983348,0.4872072637081146,7.013538862764107,0.2799835537488644,1.5659643915983348,0.08168282732367516,1.2663016429314244,0.05071695800870657,0.1104028276526011,0.21290818967211705,0.21290818967211705,0.08168282732367516,0.0050716958008706564,0.0,12.663016429314247,0.0,0.4872072637081146
