epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary
0.0,2.3011375069618225,,0.9560762729978918,0.14314195762077966,0.013575313224767646,21.575089931488037,2.1575089931488036,0.0012901470387684337,2.3011375069618225,0.14314195762077966,0.0003575437634329622,0.0,0.018274445086717606,0.00012901470387684336,0.0003575437634329622,0.0
1.0,2.2064082821210227,,1.1260799334755003,0.07043840223923326,0.017351162464668352,21.331324100494385,2.133132410049438,0.02118581618803243,2.2064082821210227,0.07043840223923326,0.0007188746082344247,0.0,0.024922064505517483,0.0021185816188032426,0.0007188746082344247,0.0
2.0,2.107854480544726,,1.2425498014896648,0.05414183468868335,0.033280433931698404,20.424333294232685,2.0424333294232686,0.03915563225746155,2.107854480544726,0.05414183468868335,0.007363749842625111,0.0,0.0773409887527426,0.003915563225746156,0.007363749842625111,0.0
3.0,1.9887372652689617,,1.1382903065475631,0.04977312730625272,0.08021146586785714,18.895710865656536,1.8895710865656534,0.05080331893016895,1.9887372652689617,0.04977312730625272,0.04431272453318039,0.0,0.20600954443216324,0.005080331893016895,0.04431272453318039,0.0
4.0,1.9067522237698238,,1.1351750418705662,0.05270495917648077,0.11611400730907917,17.60701862970988,1.7607018629709879,0.05117082347472509,1.9067522237698238,0.05270495917648077,0.08822826606531937,0.0,0.28948591152826947,0.00511708234747251,0.08822826606531937,0.0
5.0,1.8443969438473384,,1.382027934280672,0.05519390649472674,0.11887769897778828,16.93578600883484,1.693578600883484,0.03573148914923271,1.8443969438473384,0.05519390649472674,0.0920512358037134,0.0,0.2956235346694787,0.0035731489149232708,0.0920512358037134,0.0
6.0,1.7744103918472927,,1.5681889105632905,0.053524349350482225,0.11570088565349579,16.229984402656555,1.6229984402656552,0.04151772987097502,1.7744103918472927,0.053524349350482225,0.09373579577853282,0.0,0.3016713286439578,0.004151772987097502,0.09373579577853282,0.0
7.0,1.7174223760763805,,1.814920804760221,0.059063619623581566,0.1129529910782973,15.579148610432943,1.5579148610432945,0.026643583939100306,1.7174223760763805,0.059063619623581566,0.09777945373207331,0.0,0.30683739359180134,0.0026643583939100312,0.09777945373207331,0.0
8.0,1.6698821286360424,,1.8730254113913134,0.059154116393377386,0.1108738873153925,15.132245540618896,1.5132245540618896,0.02995719954681893,1.6698821286360424,0.059154116393377386,0.09450769859055679,0.0,0.3011772744357586,0.0029957199546818934,0.09450769859055679,0.0
9.0,1.6312698821226757,,2.0075860950545046,0.060155659914016724,0.11315545067191124,14.672487258911133,1.467248725891113,0.029703923035413027,1.6312698821226757,0.060155659914016724,0.10089507140219212,0.0,0.3107345625758171,0.0029703923035413024,0.10089507140219212,0.0
10.0,1.5840958853562672,,1.9595716196175317,0.05600065070514878,0.11130406893789768,14.298787832260132,1.4298787832260131,0.03213656530715525,1.5840958853562672,0.05600065070514878,0.09500280084709327,0.0,0.30027447020014125,0.0032136565307155254,0.09500280084709327,0.0
11.0,1.5569055279095967,,2.0634825226708204,0.057507521783312164,0.11180954985320568,13.99241816997528,1.3992418169975283,0.03442789319281777,1.5569055279095967,0.057507521783312164,0.09671338181942701,0.0,0.30223265911142033,0.0034427893192817763,0.09671338181942701,0.0
