epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary
0.0,2.34518031279246,,0.990564859047129,0.14291978937884173,0.0140483391781648,22.017430305480957,2.201743030548096,0.0014428229040580238,2.34518031279246,0.14291978937884173,0.00037316090674721636,0.0,0.018764996823544305,0.0001442822904058024,0.00037316090674721636,0.0
1.0,2.2497196743885675,,1.169778350347799,0.06855138748263319,0.017844529589638114,21.78010106086731,2.1780101060867314,0.024582584504969418,2.2497196743885675,0.06855138748263319,0.0006998825071301932,0.0,0.024961182847619057,0.002458258450496942,0.0006998825071301932,0.0
2.0,2.168382942676544,,1.3523465677978228,0.06955433761080106,0.034636857298513256,20.872692465782166,2.0872692465782166,0.04362215210373203,2.168382942676544,0.06955433761080106,0.007197065938574572,0.0,0.07737791786591212,0.004362215210373203,0.007197065938574572,0.0
3.0,2.04927659034729,,1.247714199764384,0.059684333546708025,0.08121249731630087,19.386152982711792,1.938615298271179,0.04154957155697048,2.04927659034729,0.059684333546708025,0.04682199967404207,0.0,0.2118859551846981,0.004154957155697048,0.04682199967404207,0.0
4.0,1.9588738977909088,,1.4026183630784868,0.05857970891520381,0.11070600276192029,18.135197043418884,1.8135197043418885,0.03790307945261399,1.9588738977909088,0.05857970891520381,0.082984184846282,0.0,0.2834929786622524,0.003790307945261399,0.082984184846282,0.0
5.0,1.8836636642615001,,1.484771478328523,0.05376369971781969,0.11329347391923268,17.364068508148193,1.7364068508148194,0.035665026788289346,1.8836636642615001,0.05376369971781969,0.08992660138756037,0.0,0.29539114112655324,0.003566502678828935,0.08992660138756037,0.0
6.0,1.8399078001578648,,1.7280624905313708,0.06869461170087258,0.11829114456971486,16.65224051475525,1.6652240514755252,0.030702426641558606,1.8399078001578648,0.06869461170087258,0.10291886546959479,0.0,0.31804975122213364,0.0030702426641558613,0.10291886546959479,0.0
7.0,1.7656117230653763,,1.8597912258829823,0.05836920921380321,0.11272691749036312,16.04617710908254,1.604617710908254,0.03287385582613448,1.7656117230653763,0.05836920921380321,0.09933739559104045,0.0,0.31236010789871216,0.0032873855826134487,0.09933739559104045,0.0
8.0,1.7451666792233784,,2.1035840486822166,0.07320272953559954,0.10987276397645473,15.70314391454061,1.570314391454061,0.027772784000262618,1.7451666792233784,0.07320272953559954,0.09887229464948177,0.0,0.30881310999393463,0.002777278400026262,0.09887229464948177,0.0
9.0,1.6877240737279255,,2.0655988722171905,0.06306415237486362,0.11000784300267696,15.253132184346518,1.5253132184346514,0.02624743350315839,1.6877240737279255,0.06306415237486362,0.09672193167110284,0.0,0.3053106876711051,0.0026247433503158394,0.09672193167110284,0.0
10.0,1.66261325776577,,2.2080928990429487,0.06361822100977103,0.10947382512191932,15.00643801689148,1.5006438016891481,0.03735765706126889,1.66261325776577,0.06361822100977103,0.09461545385420322,0.0,0.3002484863003095,0.003735765706126888,0.09461545385420322,0.0
