epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.1146634221076965,,0.8597698903316929,19.792419254779816,1.9792419254779818,0.0,0.0002161609134191167,0.0,0.01453458413016051,2.1146634221076965,0.1352053117007017,0.0,0.01922579837264493,0.1352053117007017,0.002161609134191167,0.00039279924931179266
1.0,1.9836951047182083,,1.1115193922550004,19.12327140569687,1.9123271405696871,0.0,0.0022895105357747525,0.0,0.024916820344515145,1.9836951047182083,0.0690783915342763,0.0,0.04932599829044193,0.0690783915342763,0.022895105357747525,0.0031369677890324965
2.0,1.802392952144146,,1.2397141711589557,17.35907980799675,1.7359079807996753,0.0,0.004350686789257452,0.0,0.08106640935875475,1.802392952144146,0.06213425484020263,0.0,0.2273658262565732,0.06213425484020263,0.04350686789257452,0.05720929044764489
3.0,1.663129797205329,,1.2186731626513694,15.976411432027817,1.597641143202782,0.0,0.004491074068937451,0.0,0.18098271498456597,1.663129797205329,0.0609975695842877,0.0,0.49503982067108154,0.0609975695842877,0.044910740689374506,0.25061042234301567
4.0,1.5583426672965288,,1.2965161329086436,14.933684647083282,1.4933684647083283,0.0,0.004169291350990534,0.0,0.2483087033033371,1.5583426672965288,0.06080487300641835,0.0,0.6584010105580091,0.06080487300641835,0.04169291350990534,0.44534701108932495
5.0,1.4835845865309238,,1.385904901925139,14.232865542173386,1.4232865542173387,0.0,0.00490721877431497,0.0,0.2504120199009776,1.4835845865309238,0.05539078277070075,0.0,0.6966162510216236,0.05539078277070075,0.0490721877431497,0.4993226211518049
6.0,1.4542089253664017,,1.697120452695509,13.780687510967255,1.3780687510967256,0.0,0.002836037671659142,0.0,0.20788096589967608,1.4542089253664017,0.07330408517736942,0.0,0.6753897666931152,0.07330408517736942,0.028360376716591418,0.4645286090672016
7.0,1.400968547910452,,1.7762780081912317,13.391402542591095,1.3391402542591095,0.0,0.003626558691030368,0.0,0.19304726039990783,1.400968547910452,0.058201728970743716,0.0,0.662910733371973,0.058201728970743716,0.03626558691030368,0.4465312212705612
8.0,1.3852085433900356,,1.8470505908558572,13.248089015483856,1.3248089015483857,0.0,0.00398096374119632,0.0,0.19732658565044403,1.3852085433900356,0.056418659281916916,0.0,0.6829166021198034,0.056418659281916916,0.039809637411963195,0.476721971295774
9.0,1.3653330579400063,,1.7924430767791293,13.053859889507294,1.3053859889507295,0.0,0.005508738808566704,0.0,0.1880677049048245,1.3653330579400063,0.05443829880096018,0.0,0.6815977059304714,0.05443829880096018,0.055087388085667044,0.47657452151179314
10.0,1.365042008459568,,1.877806865879246,12.975859373807907,1.2975859373807908,0.0,0.004124912549741566,0.0,0.18140722159296274,1.365042008459568,0.06333116441965103,0.0,0.6693952605128288,0.06333116441965103,0.04124912549741566,0.46397523675113916
