epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.1494157314300537,,0.930713958628449,20.201389342546463,2.0201389342546463,0.0,0.0003653756522112417,0.0,0.014789956621825695,2.1494157314300537,0.12891141045838594,0.0,0.01945693779271096,0.12891141045838594,0.003653756522112417,0.0004030810850963462
1.0,2.0167822912335396,,1.188005340756742,19.532799690961838,1.953279969096184,0.0,0.003505353757645935,0.0,0.023918540275190026,2.0167822912335396,0.059996954863891006,0.0,0.04614879353903234,0.059996954863891006,0.03505353757645935,0.0029139807338651735
2.0,1.8295546397566795,,1.2166343690386947,17.645362824201584,1.7645362824201585,0.0,0.00514094831305556,0.0,0.07425627647899091,1.8295546397566795,0.059877362684346735,0.0,0.21164225693792105,0.059877362684346735,0.0514094831305556,0.05035515205236152
3.0,1.6739408522844315,,1.3231864306989878,16.13155409693718,1.613155409693718,0.0,0.0040013772319071,0.0,0.16416665678843856,1.6739408522844315,0.05678402248304337,0.0,0.4582987613976002,0.05678402248304337,0.040013772319070995,0.21593400510028005
4.0,1.5781795680522919,,1.3072488755615561,15.188069581985474,1.5188069581985473,0.0,0.004867088736500592,0.0,0.21668896079063416,1.5781795680522919,0.05450548999942839,0.0,0.5856824275106192,0.05450548999942839,0.04867088736500591,0.3604683419689536
5.0,1.5298132561147213,,1.7134946086811738,14.520783483982086,1.4520783483982087,0.0,0.0030549266899470243,0.0,0.20991558488458395,1.5298132561147213,0.07467996212653816,0.0,0.6123861242085695,0.07467996212653816,0.03054926689947024,0.38766708970069885
6.0,1.460372131317854,,1.8234450450051216,13.986694097518921,1.3986694097518921,0.0,0.003282020665938035,0.0,0.20446607191115618,1.460372131317854,0.05842068116180599,0.0,0.6409252770245075,0.05842068116180599,0.03282020665938035,0.41925827134400606
7.0,1.4441767781972885,,2.086656802568835,13.676256716251373,1.3676256716251374,0.0,0.002207189885666594,0.0,0.20539615023881197,1.4441767781972885,0.07434389949776232,0.0,0.6821424290537834,0.07434389949776232,0.02207189885666594,0.4763819444924593
8.0,1.4212220050394535,,1.9365718760948754,13.45252114534378,1.3452521145343783,0.0,0.005506694549694657,0.0,0.2095055654644966,1.4212220050394535,0.07046318636275828,0.0,0.7056591175496578,0.07046318636275828,0.05506694549694657,0.508161524310708
9.0,1.4385026693344116,,2.140812792097429,13.372142642736435,1.3372142642736435,0.0,0.00516001582145691,0.0,0.2017905293032527,1.4385026693344116,0.09612834732979536,0.0,0.7053204067051411,0.09612834732979536,0.05160015821456909,0.5142286997288465
10.0,1.3803840912878513,,1.9199604089288618,13.169247508049011,1.3169247508049013,0.0,0.0047233778954250735,0.0,0.2072310671210289,1.3803840912878513,0.05873593653086573,0.0,0.6892788745462894,0.05873593653086573,0.04723377895425074,0.4855136964470148
11.0,1.4054581746459007,,2.1447790571841816,13.171128809452057,1.317112880945206,0.0,0.004011043504578993,0.0,0.19996148208156228,1.4054581746459007,0.08433423622045666,0.0,0.6586797442287207,0.08433423622045666,0.04011043504578993,0.4529595379717648
12.0,1.3476975932717323,,1.8711175970667098,12.845379084348679,1.284537908434868,0.0,0.004677795144380071,0.0,0.20015483163297176,1.3476975932717323,0.05848183832131326,0.0,0.6201241407543421,0.05848183832131326,0.0467779514438007,0.39590929821133614
13.0,1.3593490049242973,,2.024573177518751,12.775247782468796,1.2775247782468795,0.0,0.004105584684293718,0.0,0.1953646671026945,1.3593490049242973,0.07771865092217922,0.0,0.5677554104477167,0.07771865092217922,0.04105584684293717,0.33888243092224
14.0,1.293024268001318,,1.8244736164232138,12.26727107167244,1.2267271071672439,0.0,0.003939511146745645,0.0,0.19117410806939006,1.293024268001318,0.06235765235032886,0.0,0.5151873957365751,0.06235765235032886,0.039395111467456445,0.27920161793008447
15.0,1.2804478127509356,,1.9187060749872198,12.15198615193367,1.2151986151933674,0.0,0.003854698652867228,0.0,0.19572313455864787,1.2804478127509356,0.06139447749592364,0.0,0.5256533026695251,0.06139447749592364,0.03854698652867228,0.2927822661586106
16.0,1.218455420807004,,1.8504636727147634,11.53462815284729,1.1534628152847288,0.0,0.004638119661831298,0.0,0.20717739313840866,1.218455420807004,0.060354458168148994,0.0,0.5384030994027853,0.060354458168148994,0.04638119661831297,0.3037692401558161
17.0,1.180527687072754,,1.9910987907333153,11.172862783074379,1.117286278307438,0.0,0.003948488179594279,0.0,0.23085572477430105,1.180527687072754,0.05929290130734444,0.0,0.574762862175703,0.05929290130734444,0.03948488179594278,0.3448648629710078
18.0,1.1569260749965906,,2.0413022711761575,10.860458299517632,1.0860458299517632,0.0,0.005262378929182888,0.0,0.24219073820859194,1.1569260749965906,0.06561783980578184,0.0,0.6247985828667879,0.06561783980578184,0.05262378929182887,0.4082637056708336
19.0,1.1037108898162842,,2.1037559908340793,10.320764258503914,1.0320764258503914,0.0,0.005304692697245627,0.0,0.25583389587700367,1.1037108898162842,0.06632976816035807,0.0,0.638471120968461,0.06632976816035807,0.053046926972456276,0.4253449561074376
20.0,1.0555315166711807,,2.0152078655849195,9.922558039426804,0.9922558039426803,0.0,0.005831670010229573,0.0,0.2581421956419945,1.0555315166711807,0.057444031117483974,0.0,0.6550178602337837,0.057444031117483974,0.05831670010229573,0.44863997120410204
21.0,1.0395698118954897,,2.22066391308165,9.658366739749908,0.9658366739749908,0.0,0.005050261388532817,0.0,0.26838298235088587,1.0395698118954897,0.06868284801021218,0.0,0.6939648129045963,0.06868284801021218,0.050502613885328174,0.5033048409968615
22.0,0.961953841149807,,1.8526853676678903,9.011708498001099,0.90117084980011,0.0,0.0056355102744419135,0.0,0.27097037620842457,0.961953841149807,0.055147463106550276,0.0,0.6668917201459408,0.055147463106550276,0.05635510274441913,0.46219842694699764
23.0,0.9431767761707306,,2.030532824963224,8.687955662608147,0.8687955662608147,0.0,0.005313193215988577,0.0,0.26502526085823774,0.9431767761707306,0.06906799809075892,0.0,0.6531906817108393,0.06906799809075892,0.053131932159885764,0.4434257550165057
24.0,0.8917812295258045,,1.929657597052139,8.326554417610168,0.8326554417610169,0.0,0.005133325222413988,0.0,0.26903633028268814,0.8917812295258045,0.053992448607459664,0.0,0.6745391227304935,0.053992448607459664,0.05133325222413987,0.4714370109140873
25.0,0.8523302413523197,,1.9349181064042364,7.905741602182388,0.7905741602182389,0.0,0.005084281309973449,0.0,0.27494111750274897,0.8523302413523197,0.05667179322335869,0.0,0.6650733947753906,0.05667179322335869,0.050842813099734485,0.4565500319004059
