epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,loss,l_window,w_window
0.0,2.3353916704654694,,6.367812224918953,20.206553727388382,2.0206553727388386,2.3353916704654694,0.3147362619638443,0.3147362619638443
1.0,2.0739612728357315,,6.164054183367821,19.723686903715134,1.9723686903715136,2.0739612728357315,0.10159257450141013,0.10159257450141013
2.0,1.928232066333294,,6.564621771047656,18.261089503765106,1.8261089503765107,1.928232066333294,0.10212307795882225,0.10212307795882225
3.0,1.817167554050684,,6.738616279538633,16.815210223197937,1.6815210223197938,1.817167554050684,0.13564650900661945,0.13564650900661945
4.0,1.7077221870422363,,7.364696784673775,16.039973109960556,1.6039973109960557,1.7077221870422363,0.10372483916580677,0.10372483916580677
5.0,1.6664788350462914,,7.239635789275099,15.336234539747238,1.533623453974724,1.6664788350462914,0.13285535108298063,0.13285535108298063
6.0,1.5709318295121193,,7.332145314636712,14.700758457183838,1.470075845718384,1.5709318295121193,0.1008559656329453,0.1008559656329453
7.0,1.4986457005143166,,7.638973570195981,14.03721210360527,1.403721210360527,1.4986457005143166,0.09492446901276708,0.09492446901276708
8.0,1.5300734974443913,,9.768475550182263,13.627288937568665,1.3627288937568665,1.5300734974443913,0.16734458692371845,0.16734458692371845
9.0,1.522822055965662,,9.081839189813477,13.386157870292664,1.3386157870292663,1.522822055965662,0.1842062424402684,0.1842062424402684
10.0,1.6675984859466553,,7.817640375021764,13.17326045036316,1.317326045036316,1.6675984859466553,0.3502723895944655,0.3502723895944655
11.0,1.4088424146175385,,6.777508513314516,12.774098992347717,1.2774098992347718,1.4088424146175385,0.13143248669803143,0.13143248669803143
12.0,1.501938782632351,,7.645584253340667,12.954129695892334,1.2954129695892336,1.501938782632351,0.20652579562738538,0.20652579562738538
13.0,1.3759359419345856,,6.58548733619808,12.046543598175049,1.2046543598175048,1.3759359419345856,0.17128154379315674,0.17128154379315674
14.0,1.269003352150321,,6.369452348347556,11.854332000017166,1.1854332000017167,1.269003352150321,0.08357012271881104,0.08357012271881104
15.0,1.2130379490554333,,6.214222576789245,11.43499806523323,1.143499806523323,1.2130379490554333,0.06953812157735229,0.06953812157735229
16.0,1.1769401505589485,,6.609250210651957,10.882497891783714,1.0882497891783716,1.1769401505589485,0.08869034540839493,0.08869034540839493
17.0,1.1516818180680275,,6.8965613994192685,10.458218023180962,1.045821802318096,1.1516818180680275,0.10586001304909587,0.10586001304909587
18.0,1.146699482575059,,7.109129921184844,10.119690343737602,1.0119690343737604,1.146699482575059,0.13473042869009078,0.13473042869009078
19.0,1.1407149508595467,,6.997853115397012,9.66936457157135,0.966936457157135,1.1407149508595467,0.1737784636206925,0.1737784636206925
20.0,0.995338985696435,,6.50849513851626,9.19433107972145,0.9194331079721452,0.995338985696435,0.07590587064623833,0.07590587064623833
21.0,0.9760212916880846,,6.340566626959127,8.732237204909325,0.8732237204909326,0.9760212916880846,0.10279757343232632,0.10279757343232632
22.0,0.9843299090862274,,6.931201109549809,8.368863061070442,0.8368863061070442,0.9843299090862274,0.14744359138421714,0.14744359138421714
23.0,0.9143914729356766,,6.456591877063159,7.939407110214233,0.7939407110214234,0.9143914729356766,0.12045074277557433,0.12045074277557433
24.0,0.8491684198379517,,6.453978949362511,7.659236907958984,0.7659236907958985,0.8491684198379517,0.08324472163803875,0.08324472163803875
25.0,0.852928876876831,,6.495573143255491,7.452148482203484,0.7452148482203483,0.852928876876831,0.10771401831880212,0.10771401831880212
26.0,0.7841797508299351,,6.350153496151411,6.880350694060326,0.6880350694060325,0.7841797508299351,0.09614466247148812,0.09614466247148812
27.0,0.7722372263669968,,6.031875531793588,6.418498128652573,0.6418498128652573,0.7722372263669968,0.13038740423507988,0.13038740423507988
28.0,0.6690640635788441,,6.2559329439668545,5.910036608576775,0.5910036608576775,0.6690640635788441,0.07806038355920464,0.07806038355920464
29.0,0.6370985135436058,,5.912278531077817,5.654905937612057,0.5654905937612057,0.6370985135436058,0.071607910329476,0.071607910329476
30.0,0.6208117641508579,,6.437550561888619,5.338502913713455,0.5338502913713455,0.6208117641508579,0.08696146449074149,0.08696146449074149
31.0,0.5786792784929276,,6.102612360501784,4.8451123386621475,0.4845112338662148,0.5786792784929276,0.09416803088970482,0.09416803088970482
32.0,0.5667293090373278,,6.122273570420006,4.559576414525509,0.4559576414525509,0.5667293090373278,0.11077166046015918,0.11077166046015918
33.0,0.5488641606643796,,6.313668286912379,4.262652114033699,0.4262652114033699,0.5488641606643796,0.12259893352165818,0.12259893352165818
34.0,0.4746668329462409,,5.8464598373700625,4.005912519991398,0.4005912519991398,0.4746668329462409,0.07407557242549956,0.07407557242549956
