epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.7786133624613285,,5.932144334857519,21.034106463193893,2.1034106463193893,0.0,0.00030315093023318694,0.0003676874302982469,0.014084976864978671,2.7786133624613285,0.6745318453758955,0.0,0.018603295437060297,0.6745318453758955,0.0030315093023318695,0.0003676874302982469
1.0,2.383203934878111,,8.26277710349784,20.6880322098732,2.06880322098732,0.0,0.002262872317805886,0.001012853814245318,0.019703343510627747,2.383203934878111,0.31112493702676147,0.0,0.029911350342445076,0.31112493702676147,0.022628723178058863,0.001012853814245318
2.0,2.214035753160715,,8.009434147218185,19.63915318250656,1.9639153182506566,0.0,0.0022021596552804115,0.009632038199924864,0.04272317118011415,2.214035753160715,0.23828623633016832,0.0,0.09173553134314716,0.23828623633016832,0.022021596552804112,0.009632038199924864
3.0,2.076811470091343,,7.574031822680487,17.906248062849045,1.7906248062849046,0.0,0.002894131309585646,0.05543609370943159,0.09188777441158891,2.076811470091343,0.2278564300504513,0.0,0.23170190025120974,0.2278564300504513,0.028941313095856458,0.05543609370943159
4.0,2.052574999630451,,8.161608909725494,16.709444165229797,1.6709444165229796,0.0,0.003324695047922433,0.08954035514034331,0.10983501956798136,2.052574999630451,0.28876548865810037,0.0,0.2965935869142413,0.28876548865810037,0.033246950479224324,0.08954035514034331
5.0,1.9504055567085743,,7.254138148545014,16.08921605348587,1.608921605348587,0.0,0.003299333245377056,0.07987687247805297,0.11273140972480178,1.9504055567085743,0.2583077474264428,0.0,0.2777639487758279,0.2583077474264428,0.03299333245377056,0.07987687247805297
6.0,1.8880701586604118,,8.16742357212836,15.3798708319664,1.53798708319664,0.0,0.0036402194760739807,0.0903121407609433,0.11633067997172475,1.8880701586604118,0.2561306821880862,0.0,0.2976857675239444,0.2561306821880862,0.0364021947607398,0.0903121407609433
7.0,1.7540824636816978,,7.825776645290954,14.819516003131866,1.4819516003131867,0.0,0.0037794070551171897,0.08787478087469935,0.1145940120331943,1.7540824636816978,0.18047667993232608,0.0,0.29185638204216957,0.18047667993232608,0.0377940705511719,0.08787478087469935
8.0,1.8245322294533253,,8.410387019622352,14.537869065999985,1.4537869065999987,0.0,0.004349011208978482,0.08346692705526948,0.10873627383261919,1.8245322294533253,0.2829293932300061,0.0,0.2865949282422662,0.2829293932300061,0.043490112089784816,0.08346692705526948
9.0,1.6815303228795528,,8.170977495867447,13.84891226887703,1.384891226887703,0.0,0.0034333726449403915,0.09874367760494351,0.11294031608849764,1.6815303228795528,0.19446205510757864,0.0,0.307950634509325,0.19446205510757864,0.03433372644940391,0.09874367760494351
10.0,1.6600878275930882,,8.350703531243955,13.563865333795547,1.3563865333795548,0.0,0.0029961356893181803,0.09436730109155178,0.10851457901299,1.6600878275930882,0.20633782976074144,0.0,0.30145644303411245,0.20633782976074144,0.0299613568931818,0.09436730109155178
11.0,1.6059344448149204,,8.256949633320566,13.143982917070389,1.314398291707039,0.0,0.004240364400902763,0.08903138828463852,0.10444650612771511,1.6059344448149204,0.19826437067240477,0.0,0.29257761128246784,0.19826437067240477,0.04240364400902763,0.08903138828463852
12.0,1.609791200608015,,8.48249771498594,12.6888028383255,1.2688802838325501,0.0,0.0037571062101051213,0.09317242470569909,0.10441494826227427,1.609791200608015,0.24398135882802308,0.0,0.29963664431124926,0.24398135882802308,0.03757106210105121,0.09317242470569909
