Date,Time,Soc,Speed,Mode,LAT,LON,ALT,GpsSpeed,Temperature,Humidity,Weather,WindSpeedAv,Traffic,SpeedLimit
6/7/2021,16:06:28,77.260000,0.000000,N,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:29,77.260000,0.000000,N,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:30,77.260000,0.000000,N,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:31,77.260000,0.110000,N,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:32,77.260000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:33,77.260000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:34,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:35,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:36,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:37,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:38,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:39,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,60.000000
6/7/2021,16:06:40,77.240000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:41,77.220000,0.110000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:42,77.220000,14.760000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:43,77.220000,14.760000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:44,77.240000,12.320000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:45,77.240000,10.210000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:46,77.260000,10.210000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:47,77.260000,7.990000,D,33.953671,-6.851435,86.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:48,77.260000,7.210000,D,33.953430,-6.851865,92.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:49,77.280000,6.660000,N,33.953430,-6.851865,92.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:50,77.280000,6.430000,D,33.953430,-6.851865,92.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:51,77.280000,6.990000,D,33.953430,-6.851865,92.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
6/7/2021,16:06:52,77.280000,7.880000,D,33.953430,-6.851865,92.000000,0.055560,26.100000,59.000000,Clouds,3.620000,0,40.000000
