epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,l_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.24679855392737823,0.3407437326386571,4.493049034147902,0.24679855392737823,0.24679855392737823,0.036934856325387955,0.03741338849067688,0.043392498046159744,0.03433532267808914,0.06752318888902664,0.1587124764919281,0.31467223167419434,2.032965898513794
1.0,0.18921451202847742,0.1663557596039027,4.355079340619613,0.18921451202847742,0.18921451202847742,0.023044772446155548,0.023266736418008804,0.0268552266061306,0.02108352817595005,0.03912010416388512,0.0794404074549675,0.1402789205312729,0.9777563810348511
2.0,0.12162424962628972,0.16442489763721824,4.779339736086037,0.12162424962628972,0.12162424962628972,0.023762796074151993,0.024366749450564384,0.027453016489744186,0.024313120171427727,0.04262864589691162,0.09020152688026428,0.12826843559741974,0.954404890537262
3.0,0.12439257346770981,0.1416880579199642,4.961366436237415,0.12439257346770981,0.12439257346770981,0.020478837192058563,0.02061658911406994,0.02335953339934349,0.018616385757923126,0.03381287679076195,0.07184804230928421,0.12631656229496002,0.8184556365013123
4.0,0.09640721807425673,0.08355630864389241,4.47177696126548,0.09640721807425673,0.09640721807425673,0.018841328099370003,0.01924566552042961,0.02143361233174801,0.01960895024240017,0.03193885087966919,0.06388139724731445,0.07986040413379669,0.41364026069641113
5.0,0.0919046059928157,0.07422932283952832,4.764647112989881,0.0919046059928157,0.0919046059928157,0.017807327210903168,0.018211113288998604,0.019845878705382347,0.017458800226449966,0.02693459391593933,0.05108260363340378,0.07346468418836594,0.36902958154678345
6.0,0.08749355172569101,0.05488508683629334,4.492290821841082,0.08749355172569101,0.08749355172569101,0.01752058044075966,0.01786143332719803,0.01986520364880562,0.018194124102592468,0.028664784505963326,0.055743180215358734,0.07445691525936127,0.20677447319030762
7.0,0.08281528882004997,0.08220732933841646,4.506308791008186,0.08281528882004997,0.08281528882004997,0.0177589263767004,0.017966125160455704,0.019670721143484116,0.01700332947075367,0.02779584936797619,0.053197816014289856,0.08720161765813828,0.41706424951553345
8.0,0.07893971997228535,0.0410199009347707,4.547802468836095,0.07893971997228535,0.07893971997228535,0.016801796853542328,0.017186718061566353,0.018803859129548073,0.01715538091957569,0.02602492645382881,0.04927045851945877,0.06745394319295883,0.11546212434768677
9.0,0.08264542845162479,0.09517573099583387,4.4626911712341615,0.08264542845162479,0.08264542845162479,0.017783597111701965,0.01808512955904007,0.019880812615156174,0.016941769048571587,0.02713731862604618,0.05488291755318642,0.08372171968221664,0.522972583770752
10.0,0.0827027518640865,0.14604569738730788,4.248599751455306,0.0827027518640865,0.0827027518640865,0.023101894184947014,0.023566773161292076,0.026430226862430573,0.023863010108470917,0.04143233597278595,0.08482237905263901,0.1321815401315689,0.8129674196243286
