epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,l_prior,l_boundary,w_state,dynamics_residual_mae,w_prior,l_state,l_dynamics,loss,w_boundary,dynamics_residual_rmse,l_window,w_dynamics,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
16.0,1.1445975204308827,0.043333145091310143,1.29590591029649,0.052431488099197544,0.06558834699292977,0.0,1.0271822015444438,0.10140552806357543,0.006558834699292977,10.271822015444437,0.05842497075597445,1.1445975204308827,0.0,0.23767169440786043,0.052431488099197544,0.05842497075597445,0.012025050818920135,0.012294577434659004,0.01678013987839222,0.011059703305363655,0.02193862572312355,0.05344804376363754,0.11258012801408768,0.10653889179229736
17.0,1.1120889286200206,0.05249626573640853,1.276241386461101,0.04973434749990702,0.07492401062821348,0.0,0.9990693688392639,0.09979240347941716,0.007492401062821349,9.99069368839264,0.05579280015081167,1.1120889286200206,0.0,0.23252896343668303,0.04973434749990702,0.05579280015081167,0.012157284654676914,0.012344245798885822,0.016818812116980553,0.011110750027000904,0.022345297038555145,0.055210135877132416,0.11330065131187439,0.1766829490661621
18.0,1.0822873463233311,0.04039181477855891,1.296029148733624,0.0524232069340845,0.074267636363705,0.0,0.9683197379112244,0.09815889659027259,0.007426763636370501,9.683197379112244,0.05411763194327553,1.0822873463233311,0.0,0.22880777219931284,0.0524232069340845,0.05411763194327553,0.012113251723349094,0.012376580387353897,0.01691952534019947,0.01113232783973217,0.022107893601059914,0.053952157497406006,0.11322727799415588,0.08130550384521484
19.0,1.0464438448349636,0.042435324750840664,1.3228844255178966,0.0510732225763301,0.0649016664053003,0.0,0.9375784913698831,0.09578359127044678,0.0064901666405300295,9.375784913698832,0.05130194670831164,1.0464438448349636,0.0,0.22288784633080164,0.0510732225763301,0.05130194670831164,0.012153813615441322,0.012450831942260265,0.016988318413496017,0.011204239912331104,0.02216312848031521,0.05354798957705498,0.11252880096435547,0.09844547510147095
20.0,1.0108462274074554,0.06828966550529003,1.32262182541904,0.04975728364661336,0.08362841342265408,0.0,0.9045473416646322,0.09308426516751449,0.008362841342265408,9.045473416646322,0.048178741397957005,1.0108462274074554,0.0,0.21579345439871153,0.04975728364661336,0.048178741397957005,0.012940932996571064,0.013137931004166603,0.017651326954364777,0.011864515952765942,0.024131545796990395,0.059256989508867264,0.12250655144453049,0.2848275303840637
21.0,0.9791677395502726,0.043722299160435796,1.3631204345893542,0.05597399640828371,0.07841712841764092,0.0,0.8678465406099956,0.09176481142640114,0.007841712841764093,8.678465406099955,0.04750547713289658,0.9791677395502726,0.0,0.21434198319911957,0.05597399640828371,0.04750547713289658,0.012315754778683186,0.012619133107364178,0.017209041863679886,0.011356180533766747,0.022447172552347183,0.05422927066683769,0.11459317803382874,0.10500866174697876
22.0,0.9351697911818823,0.0452725876821205,1.3588083850492767,0.049844776125003896,0.0699698959166805,0.0,0.833103887240092,0.08815076823035876,0.00699698959166805,8.331038872400919,0.04522414039820433,0.9351697911818823,0.0,0.2086582804719607,0.049844776125003896,0.04522414039820433,0.012418857775628567,0.01263643428683281,0.01725059188902378,0.011406760662794113,0.022624468430876732,0.05564867705106735,0.11567114293575287,0.11452376842498779
23.0,0.8939049219091734,0.042754935566335917,1.3710171117304784,0.05110282280171911,0.06723319304486115,0.0,0.7936691204706827,0.08651419853170712,0.006723319304486116,7.936691204706828,0.04240963887423277,0.8939049219091734,0.0,0.20190529773632684,0.05110282280171911,0.04240963887423277,0.012411006726324558,0.01270371861755848,0.01732461526989937,0.011447840370237827,0.022620558738708496,0.05471030995249748,0.11521361768245697,0.09560781717300415
24.0,0.8549909343322118,0.054656667285598814,1.3657522199678496,0.04885529990618428,0.07701071165502071,0.0,0.7586565891901652,0.08378707182904084,0.007701071165502073,7.586565891901652,0.03977795410901308,0.8549909343322118,0.0,0.1955175337692102,0.04885529990618428,0.03977795410901308,0.012779589742422104,0.01299523189663887,0.017604591324925423,0.011779249645769596,0.023503193631768227,0.05806133151054382,0.11884476244449615,0.18168538808822632
25.0,0.8169219767053922,0.04068182432092726,1.4311315053971596,0.051959084502110876,0.07398269263406594,0.0,0.7188613494237264,0.08297594947119553,0.007398269263406594,7.188613494237264,0.03870327460269133,0.8169219767053922,0.0,0.19274616489807764,0.051959084502110876,0.03870327460269133,0.012415057048201561,0.01266968809068203,0.017299778759479523,0.011439794674515724,0.02260371670126915,0.05521184206008911,0.11504944413900375,0.07876527309417725
26.0,0.7768441488345464,0.046023810864426196,1.4535121834159597,0.05238628744458159,0.057855427730828524,0.0,0.6814014792442321,0.08181920740753412,0.005785542773082852,6.814014792442322,0.03727082232944667,0.7768441488345464,0.0,0.18901810174187025,0.05238628744458159,0.03727082232944667,0.012382794171571732,0.012698923237621784,0.01732207089662552,0.011444047093391418,0.022592414170503616,0.0539708212018013,0.11351088434457779,0.1242685317993164
27.0,0.7347310930490494,0.07252787239849567,1.4095439048632545,0.049178304305920996,0.08246045093983412,0.0,0.643040641148885,0.08015749882906675,0.008246045093983414,6.430406411488851,0.0342661136140426,0.7347310930490494,0.0,0.18170455656945705,0.049178304305920996,0.0342661136140426,0.013752332888543606,0.01399220246821642,0.018553324043750763,0.012597981840372086,0.025526151061058044,0.06258614361286163,0.12856584787368774,0.3046489953994751
28.0,0.7020182137688001,0.04285932099446654,1.464196597818816,0.05647075346981486,0.08250094670802355,0.0,0.6037208278973897,0.0801518177613616,0.008250094670802356,6.037208278973897,0.03357654623687267,0.7020182137688001,0.0,0.18018736504018307,0.05647075346981486,0.03357654623687267,0.012661213055253029,0.012915939092636108,0.01760418899357319,0.011654486879706383,0.023056278005242348,0.056099168956279755,0.11796016246080399,0.09092313051223755
29.0,0.6547525053222975,0.051401943317614496,1.3778612932942547,0.049604113989820085,0.07209796986232202,0.0,0.5669405778249105,0.07784038502722979,0.007209796986232202,5.6694057782491045,0.03099801888068517,0.6547525053222975,0.0,0.17365421106417975,0.049604113989820085,0.03099801888068517,0.012910507619380951,0.013126924633979797,0.017795823514461517,0.011913732625544071,0.023635579273104668,0.05831866338849068,0.12061809003353119,0.1528962254524231
30.0,0.6165945579608282,0.04272569564636797,1.3849234835165447,0.05093043390661478,0.07102471714218457,0.0,0.5285889089107514,0.07687673531472683,0.007102471714218459,5.285889089107513,0.02997275535017252,0.6165945579608282,0.0,0.17036420851945877,0.05093043390661478,0.02997275535017252,0.012770476751029491,0.01299732830375433,0.01769300177693367,0.011752787046134472,0.02321047894656658,0.056899745017290115,0.11912339180707932,0.08735835552215576
31.0,0.5780949145555496,0.04184861166868359,1.4114027873608277,0.05005058879032731,0.06574578210711479,0.0,0.49196885029474896,0.075962092106541,0.006574578210711478,4.91968850294749,0.029500893006722134,0.5780949145555496,0.0,0.1688768391807874,0.05005058879032731,0.029500893006722134,0.012687571346759796,0.0129329739138484,0.01762971840798855,0.011696670204401016,0.02311568707227707,0.056454144418239594,0.11805735528469086,0.08221477270126343
32.0,0.544580673178037,0.05862708587665111,1.4380856864718876,0.049231079096595444,0.08037521100292604,0.0,0.4597075919310252,0.07469234553476174,0.008037521100292603,4.597075919310252,0.027604471581677597,0.544580673178037,0.0,0.16372534881035486,0.049231079096595444,0.027604471581677597,0.013236535713076591,0.013451425358653069,0.018092405050992966,0.012218796648085117,0.024316105991601944,0.06036458536982536,0.12301336228847504,0.20432347059249878
33.0,0.5108904279768467,0.04145925131160766,1.4841323807087272,0.051144787576049566,0.07613858363280694,0.0,0.4269139349460602,0.07196268284072478,0.007613858363280695,4.269139349460602,0.025217840836072963,0.5108904279768467,0.0,0.15718955484529337,0.051144787576049566,0.025217840836072963,0.012629243545234203,0.012851502746343613,0.017543690279126167,0.011647360399365425,0.022988637909293175,0.0564320906996727,0.11746431887149811,0.08011716604232788
34.0,0.4815755176047484,0.0492002775426954,1.6046431429921897,0.048394756546864905,0.07250231349219878,0.0,0.4003889014323552,0.07030160818248987,0.007250231349219879,4.003889014323552,0.025541619940971334,0.4815755176047484,0.0,0.15695259906351566,0.048394756546864905,0.025541619940971334,0.012910212390124798,0.013102683238685131,0.017789363861083984,0.011912766844034195,0.023558378219604492,0.05826358124613762,0.12067030370235443,0.13539493083953857
35.0,0.4571356823047002,0.04082939331419766,1.6354966573151655,0.050993488946308695,0.06806669632593791,0.0,0.37631790041923535,0.06621661347647508,0.006806669632593791,3.7631790041923523,0.023017617330575984,0.4571356823047002,0.0,0.14979229681193829,0.050993488946308695,0.023017617330575984,0.012595963664352894,0.012798803858458996,0.01747419685125351,0.01161181554198265,0.022887038066983223,0.05624212697148323,0.11735138297080994,0.07567381858825684
36.0,0.458883893986543,0.05322493822313845,1.709192339247238,0.04825607190529505,0.07310591669132312,0.0,0.3748517741759619,0.06871701125055552,0.007310591669132311,3.7485177417596183,0.02846545136223237,0.458883893986543,0.0,0.16460825689136982,0.04825607190529505,0.02846545136223237,0.013011673465371132,0.013169110752642155,0.01783910021185875,0.011998887173831463,0.02377428114414215,0.05912560224533081,0.12200415134429932,0.16487669944763184
37.0,0.4823842744032542,0.04176136874593794,1.8825434333983984,0.051386147271841764,0.0711131455997626,0.0,0.3892736911773682,0.07498769524196784,0.0071113145599762595,3.8927369117736816,0.03461310981462399,0.4823842744032542,0.0,0.17679596630235514,0.051386147271841764,0.03461310981462399,0.012440350838005543,0.012598651461303234,0.01723860390484333,0.011469028890132904,0.02262243628501892,0.05539821833372116,0.11631153523921967,0.08601212501525879
38.0,0.37801969548066455,0.05284478620160371,1.2808892353947992,0.04809743150447806,0.06913846529399355,0.0,0.3038096467653911,0.06149619600425164,0.0069138465293993555,3.03809646765391,0.019198764814063907,0.37801969548066455,0.0,0.13675249243776003,0.04809743150447806,0.019198764814063907,0.012987847439944744,0.013068835251033306,0.01771397329866886,0.011920115910470486,0.023739272728562355,0.05908337980508804,0.12265071272850037,0.16159415245056152
39.0,0.39022451390822727,0.0476141000399366,1.6455790705333035,0.05063413626824816,0.07230311073362827,0.0,0.3116283595561981,0.061255402863025665,0.007230311073362827,3.116283595561981,0.020731702058886487,0.39022451390822727,0.0,0.14102577542265257,0.05063413626824816,0.020731702058886487,0.012583767995238304,0.012665769085288048,0.017283013090491295,0.011560392566025257,0.02304370515048504,0.05703265219926834,0.11813855171203613,0.1286049485206604
40.0,0.3698471672832966,0.061006805510260165,1.473849629333298,0.04946178834264477,0.07616792557140191,0.0,0.2939318031072617,0.05484419253965219,0.007616792557140192,2.9393180310726166,0.01883676884851108,0.3698471672832966,0.0,0.13279231451451778,0.04946178834264477,0.01883676884851108,0.012948629446327686,0.012984659522771835,0.01756429299712181,0.011851094663143158,0.023877158761024475,0.05926152318716049,0.12033578753471375,0.22923129796981812
41.0,0.35095342124501866,0.045594593742862344,1.437678213025471,0.051425854209810495,0.06924323613444965,0.0,0.2736786062518756,0.054895855175952114,0.0069243236134449646,2.7367860625187554,0.01892463129479438,0.35095342124501866,0.0,0.1340692893912395,0.051425854209810495,0.01892463129479438,0.012341409921646118,0.01238242443650961,0.016968652606010437,0.011316976509988308,0.02256246656179428,0.055709708482027054,0.11492868512868881,0.11854642629623413
42.0,0.3320516360302766,0.05076391203328967,1.3685974186580905,0.04890065702299277,0.07074561932434638,0.0,0.2587250699599584,0.05333965644240379,0.007074561932434639,2.587250699599584,0.017351356878255803,0.3320516360302766,0.0,0.12981535059710345,0.04890065702299277,0.017351356878255803,0.012687426060438156,0.012713444419205189,0.017341099679470062,0.01160681713372469,0.02312966249883175,0.057495325803756714,0.11898528039455414,0.15215224027633667
43.0,0.3295607368151347,0.04154603474307805,1.4072826617586258,0.052098166197538376,0.06251196345935266,0.0,0.25367007503906885,0.053399233147501945,0.0062511963459352645,2.5367007503906884,0.017541285992289584,0.3295607368151347,0.0,0.12918568775057793,0.052098166197538376,0.017541285992289584,0.01231573335826397,0.012430110014975071,0.017023412510752678,0.011369863525032997,0.02240772731602192,0.05487445741891861,0.11510288715362549,0.08684408664703369
44.0,0.337265965839227,0.05185539403464645,1.5311520596033652,0.04939726134762168,0.0706900463749965,0.0,0.2631416072448095,0.05214961618185043,0.00706900463749965,2.631416072448095,0.01765808160416782,0.337265965839227,0.0,0.12846287588278452,0.04939726134762168,0.01765808160416782,0.012724999338388443,0.012741166166961193,0.01736336201429367,0.011626048013567924,0.023150140419602394,0.05765705183148384,0.11933901906013489,0.16024136543273926
45.0,0.31964858373006183,0.039777147700078785,1.4199173016244773,0.05184604755292336,0.06609948134670655,0.0,0.24513478626807536,0.05054474094261726,0.006609948134670655,2.451347862680753,0.016057799958313506,0.31964858373006183,0.0,0.12439856740335624,0.05184604755292336,0.016057799958313506,0.012159975245594978,0.012232477776706219,0.016826584935188293,0.011199526488780975,0.022033385932445526,0.05390032008290291,0.11274973303079605,0.07711517810821533
46.0,0.31025451980531216,0.07264868868514895,1.3645456091222146,0.04764146109422048,0.08048517753680547,0.0,0.23756495018800106,0.051409968795875706,0.008048517753680547,2.37564950188001,0.01699958446746071,0.31025451980531216,0.0,0.12687315543492636,0.04764146109422048,0.01699958446746071,0.013381530530750751,0.01346149668097496,0.01799299567937851,0.012175251729786396,0.02468377910554409,0.06079453229904175,0.12482043355703354,0.31387948989868164
47.0,0.32562171791990596,0.04084950382821262,1.5148469985879578,0.0573618117099007,0.07571927970275283,0.0,0.24536903500556947,0.048457921793063484,0.007571927970275283,2.4536903500556946,0.015318937250413,0.32562171791990596,0.0,0.12085399279991786,0.0573618117099007,0.015318937250413,0.01213876809924841,0.012216893956065178,0.016798293218016624,0.011179045774042606,0.021991783753037453,0.05364643782377243,0.1127537339925766,0.08607107400894165
48.0,0.3088954525689284,0.04696111544035375,1.3321854279873584,0.04880374980469545,0.06576092820614576,0.0,0.23828041354815163,0.04755898891016841,0.0065760928206145776,2.3828041354815164,0.015235189270849029,0.3088954525689284,0.0,0.11950881220400333,0.04880374980469545,0.015235189270849029,0.012489059008657932,0.012501164339482784,0.017114531248807907,0.011393943801522255,0.02255479246377945,0.0559048056602478,0.11685820668935776,0.12687242031097412
49.0,0.3052574886629979,0.04043316037859768,1.3041442262857286,0.05127412158374985,0.06599753877768914,0.0,0.23280159980058676,0.04631529003381729,0.006599753877768914,2.328015998005867,0.014582014021774134,0.3052574886629979,0.0,0.11851311599214871,0.05127412158374985,0.014582014021774134,0.012271675281226635,0.012340866029262543,0.01695231720805168,0.011277776211500168,0.02215825766324997,0.05427037924528122,0.11427932232618332,0.07991468906402588
50.0,0.29781169444322586,0.052360971458256245,1.3592822352974423,0.0488853482529521,0.06837105394030611,0.0,0.2277746816476186,0.04774360808854302,0.006837105394030611,2.2777468164761863,0.014314563944935799,0.29781169444322586,0.0,0.11740778634945552,0.0488853482529521,0.014314563944935799,0.012507854029536247,0.012517751194536686,0.017121601849794388,0.011409529484808445,0.022729303687810898,0.056374818086624146,0.11611340939998627,0.17011350393295288
51.0,0.30697739869356155,0.04994619288481772,1.428774820779796,0.049521949142217636,0.06811222713440657,0.0,0.2346826290090879,0.04585673722128073,0.006811222713440656,2.346826290090879,0.01596159996309628,0.30697739869356155,0.0,0.12152575639386971,0.049521949142217636,0.01596159996309628,0.012196219526231289,0.012215047143399715,0.016766518354415894,0.01111891120672226,0.022183913737535477,0.05485593527555466,0.11194511502981186,0.1582878828048706
52.0,0.298703624556462,0.06476856186054647,1.3814739058721015,0.04856628753865758,0.0798175639162461,0.0,0.22926887422800069,0.04355835852523645,0.00798175639162461,2.2926887422800064,0.01288669816373537,0.298703624556462,0.0,0.11106988415122032,0.04856628753865758,0.01288669816373537,0.012744343839585781,0.01280781626701355,0.017298933118581772,0.011616350151598454,0.023345334455370903,0.05791352316737175,0.11737798154354095,0.2650442123413086
53.0,0.2946545158823331,0.044421648257412016,1.3801389376908861,0.0508789112791419,0.07177789074679215,0.0,0.2182424157857895,0.04720727571596702,0.0071777890746792155,2.182424157857895,0.01835539611056447,0.2946545158823331,0.0,0.12881091237068176,0.0508789112791419,0.01835539611056447,0.011868592351675034,0.011918338015675545,0.016466382890939713,0.010833249427378178,0.021440980955958366,0.05282635614275932,0.10782815515995026,0.12219113111495972
54.0,0.29086877033114433,0.05212803022004664,1.345801128017578,0.04866162904848655,0.0679030177804331,0.0,0.2220661515990893,0.044434921039889254,0.00679030177804331,2.220661515990893,0.013350684545002878,0.29086877033114433,0.0,0.11341131043930848,0.04866162904848655,0.013350684545002878,0.01233814749866724,0.012360292486846447,0.016922838985919952,0.011233408004045486,0.022331612184643745,0.055503398180007935,0.11372408270835876,0.17261046171188354
55.0,0.2969561169544856,0.03908886504359543,1.4846325492172714,0.04981030787651738,0.06656250947465499,0.0,0.2250448410709699,0.04419413488358259,0.006656250947465498,2.250448410709699,0.015444709550744543,0.2969561169544856,0.0,0.11842563189566135,0.04981030787651738,0.015444709550744543,0.011912952177226543,0.011990418657660484,0.01660323143005371,0.01094417180866003,0.021443190053105354,0.052576206624507904,0.10943213105201721,0.07780861854553223
56.0,0.28689443568388623,0.07357051153667271,1.3396337213268519,0.048750634770840406,0.08400527977695067,0.0,0.21671360880136492,0.041187156457453966,0.008400527977695067,2.167136088013649,0.013029663396688798,0.28689443568388623,0.0,0.11121964082121849,0.048750634770840406,0.013029663396688798,0.012908248230814934,0.012896244414150715,0.017361557111144066,0.011630424298346043,0.023680604994297028,0.057885944843292236,0.11925208568572998,0.3329489827156067
57.0,0.28827582858502865,0.03727790177799761,1.4555327603800376,0.05597518663853407,0.07156113348901272,0.0,0.21162815690040593,0.04412742347146074,0.007156113348901272,2.116281569004059,0.013516367645934224,0.28827582858502865,0.0,0.11387530714273453,0.05597518663853407,0.013516367645934224,0.011636130511760712,0.011759832501411438,0.016348635777831078,0.01071147620677948,0.02098321169614792,0.050576258450746536,0.10596103221178055,0.0702466368675232
58.0,0.2890088309844335,0.06643028801772743,1.4472472671673258,0.04798347828909755,0.07152676209807396,0.0,0.2184944634636243,0.043783158684770264,0.0071526762098073965,2.1849446346362433,0.015378207589189211,0.2890088309844335,0.0,0.11916134009758632,0.04798347828909755,0.015378207589189211,0.012660447508096695,0.012671984732151031,0.017140815034508705,0.011446706019341946,0.023009419441223145,0.0567096546292305,0.11606582999229431,0.28173744678497314
59.0,0.291392828648289,0.0410636531887576,1.525466047125304,0.05478631146252155,0.07434053439646959,0.0,0.21655163367589314,0.03969175508245826,0.00743405343964696,2.1655163367589316,0.01262083052036663,0.291392828648289,0.0,0.10935974400490522,0.05478631146252155,0.01262083052036663,0.011930413544178009,0.012047713622450829,0.016667526215314865,0.010986239649355412,0.021464906632900238,0.05206449702382088,0.11032337695360184,0.09302455186843872
60.0,0.27467238530516624,0.048323593218810856,1.2946719175271828,0.04805778075630466,0.06984899115438263,0.0,0.20265940278768538,0.04521035340925058,0.006984899115438263,2.026594027876854,0.016970296235134203,0.27467238530516624,0.0,0.12425318857034047,0.04805778075630466,0.016970296235134203,0.01238009613007307,0.01242008339613676,0.01701422967016697,0.011237519793212414,0.02217298187315464,0.05479903146624565,0.11530572921037674,0.1412590742111206
61.0,0.27661110398670036,0.04279046750161797,1.4349129879198246,0.049665181897580624,0.0741675952449441,0.0,0.2051798244317373,0.043787474588801466,0.007416759524494411,2.051798244317373,0.014349337162760397,0.27661110398670036,0.0,0.116828636576732,0.049665181897580624,0.014349337162760397,0.012127858586609364,0.012202675454318523,0.016820084303617477,0.011072288267314434,0.021654920652508736,0.0534302182495594,0.11209116876125336,0.10292452573776245
62.0,0.27992583190401393,0.056184216286055744,1.41593607576809,0.04870578274130821,0.07145368121564388,0.0,0.20726221650838858,0.04451178852468729,0.007145368121564387,2.072622165083885,0.016812459216453135,0.27992583190401393,0.0,0.12227869685739279,0.04870578274130821,0.016812459216453135,0.012173053808510303,0.012176871299743652,0.01666298322379589,0.011018911376595497,0.021961236372590065,0.05443049222230911,0.11114610731601715,0.20990407466888428
63.0,0.27504674904048443,0.04942107805982232,1.4069517532858058,0.04887372332935532,0.06895426971216996,0.0,0.20627272079388304,0.03880946741749843,0.006895426971216996,2.06272720793883,0.013004877585141609,0.27504674904048443,0.0,0.11057218133161466,0.04887372332935532,0.013004877585141609,0.011908278800547123,0.011957336217164993,0.01648545265197754,0.01081892754882574,0.021390844136476517,0.052829843014478683,0.10807789862155914,0.16190004348754883
64.0,0.2653433221081893,0.06301411613821983,1.3516301405508513,0.04861609637737274,0.07949122910698254,0.0,0.1943771819273631,0.043094785418361425,0.007949122910698256,1.9437718192736309,0.014400913127853224,0.2653433221081893,0.0,0.11621654064704974,0.04861609637737274,0.014400913127853224,0.012437239289283752,0.012465435080230236,0.016920380294322968,0.011269035749137402,0.02251552604138851,0.055724482983350754,0.11320248246192932,0.2595783472061157
