epoch,train_loss,val_window_mae_kwh,grad_norm,dynamics_residual_rmse,loss,w_dynamics,w_state,l_prior,dynamics_residual_mae,w_window,l_window,l_dynamics,w_prior,w_boundary,l_state,l_boundary
0.0,2.1208288967609406,,0.9008776557465635,0.019434085115790367,2.1208288967609406,0.0004029450774396537,1.9890875399112704,0.003740599219554497,0.01483461243333295,0.13096429221332073,0.13096429221332073,0.0004029450774396537,0.0003740599219554497,0.0,19.8908753991127,0.0
1.0,1.9862055145204067,,1.1286775735162276,0.045139262336306274,1.9862055145204067,0.0027492830413393676,1.9233123391866684,0.042167447158135474,0.02399053395492956,0.05592712399084121,0.05592712399084121,0.0027492830413393676,0.004216744715813548,0.0,19.233123391866684,0.0
2.0,1.834020234644413,,1.1301410768436164,0.18627416715025902,1.834020234644413,0.03782283962937072,1.738136273622513,0.05951738671865314,0.0671743806451559,0.05210934381466359,0.05210934381466359,0.03782283962937072,0.005951738671865315,0.0,17.381362736225128,0.0
3.0,1.7472307160496712,,1.2457642071053254,0.27051514107733965,1.7472307160496712,0.0767388604581356,1.6061544239521028,0.048258445342071354,0.10532662714831531,0.05951151205226779,0.05951151205226779,0.0767388604581356,0.004825844534207136,0.0,16.061544239521027,0.0
4.0,1.6812367849051952,,1.4199613695211775,0.28182932268828154,1.6812367849051952,0.08231066958978772,1.5302574872970582,0.028510958305560052,0.11000374518334866,0.06581752724014223,0.06581752724014223,0.08231066958978772,0.0028510958305560056,0.0,15.302574872970581,0.0
