epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,l_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.3426414666076501,0.4118684558197856,6.91745902705955,0.3426414666076501,0.3426414666076501,0.04159940406680107,0.04341905936598778,0.05079269036650658,0.036092255264520645,0.07372492551803589,0.17315201461315155,0.33052945137023926,2.545637845993042
1.0,0.17611639574170113,0.3441492097917944,7.064635860045677,0.17611639574170113,0.17611639574170113,0.03537638857960701,0.036349955946207047,0.041509028524160385,0.030885500833392143,0.06092663109302521,0.1428276151418686,0.2785366177558899,2.126781940460205
2.0,0.16074924336539376,0.33042574650608003,7.689331567704049,0.16074924336539376,0.16074924336539376,0.035936545580625534,0.037263382226228714,0.04288516938686371,0.03116239421069622,0.061949342489242554,0.14060655236244202,0.2696012258529663,2.024001359939575
3.0,0.1207628237704436,0.2769006046000868,6.679884318008593,0.1207628237704436,0.1207628237704436,0.03232891112565994,0.03324045613408089,0.03817826136946678,0.02803032286465168,0.055049262940883636,0.12461525201797485,0.2318364679813385,1.6719259023666382
4.0,0.10046670213341713,0.19782070303335786,6.735882476148554,0.10046670213341713,0.10046670213341713,0.027123326435685158,0.027389736846089363,0.03170781955122948,0.023743703961372375,0.0447724275290966,0.0979287177324295,0.1670691817998886,1.1628307104110718
5.0,0.08903290517628193,0.14436261029914021,6.775163201569914,0.08903290517628193,0.08903290517628193,0.023028865456581116,0.02368507720530033,0.027165722101926804,0.020693780854344368,0.03671622648835182,0.0788978710770607,0.1325809210538864,0.8121324181556702
6.0,0.09794914060168797,0.26498023234307766,6.548661693940712,0.09794914060168797,0.09794914060168797,0.0293634794652462,0.030912641435861588,0.03526345267891884,0.025989845395088196,0.050590794533491135,0.11530464887619019,0.21940718591213226,1.6130098104476929
7.0,0.09706686064600945,0.2466490666847676,6.4146704249059745,0.09706686064600945,0.09706686064600945,0.02878764271736145,0.030107250437140465,0.03431925177574158,0.025356736034154892,0.04929414018988609,0.11214388161897659,0.20882710814476013,1.4843565225601196
8.0,0.09402063737312953,0.18838276946917176,6.434634499515165,0.09402063737312953,0.09402063737312953,0.025241434574127197,0.02557355910539627,0.029166104272007942,0.022496169432997704,0.04166970029473305,0.09347778558731079,0.15683993697166443,1.1125974655151367
9.0,0.09069505168331994,0.12330572539940476,6.606171486949604,0.09069505168331994,0.09069505168331994,0.021746687591075897,0.02199665457010269,0.0251031294465065,0.01976330578327179,0.03415747359395027,0.07539116591215134,0.11873655021190643,0.6695508360862732
10.0,0.08151089027523994,0.12267369800247252,6.585637910153323,0.08151089027523994,0.08151089027523994,0.02097509242594242,0.02186482958495617,0.02488870918750763,0.018987217918038368,0.03347930312156677,0.07314371317625046,0.12326408177614212,0.6647866368293762
11.0,0.09063190801276101,0.0791899359319359,6.056172547238184,0.09063190801276101,0.09063190801276101,0.019878732040524483,0.0206364206969738,0.02273472212255001,0.019135380163788795,0.03200620785355568,0.06751269847154617,0.1061185821890831,0.3454967439174652
12.0,0.11653878581192759,0.20968777779489756,6.5904944473879885,0.11653878581192759,0.11653878581192759,0.02481059357523918,0.02628159709274769,0.030011648312211037,0.022271033376455307,0.042198169976472855,0.09449842572212219,0.17263592779636383,1.2647948265075684
13.0,0.08660411089658737,0.21836152183823287,6.358371622930407,0.08660411089658737,0.08660411089658737,0.025335900485515594,0.026748506352305412,0.03051598183810711,0.022486167028546333,0.04322359710931778,0.09713593870401382,0.17898257076740265,1.3224635124206543
14.0,0.08763537514540884,0.14563655015081167,6.119034293191337,0.08763537514540884,0.08763537514540884,0.022557953372597694,0.023584207519888878,0.026615438982844353,0.020510857924818993,0.037051085382699966,0.08032159507274628,0.13573521375656128,0.8187160491943359
15.0,0.07740894456704457,0.19231086992658675,6.1350762646838355,0.07740894456704457,0.07740894456704457,0.023990990594029427,0.02515547350049019,0.028737762942910194,0.021313859149813652,0.04025289788842201,0.08865052461624146,0.15641151368618011,1.153973937034607
16.0,0.0742421369585726,0.12825151276774704,6.116966306187717,0.0742421369585726,0.0742421369585726,0.02144327573478222,0.022110752761363983,0.0250309556722641,0.019624873995780945,0.03474055603146553,0.07532789558172226,0.12366721779108047,0.7040665745735168
17.0,0.07948302063677046,0.16411496372893453,6.1230710424093395,0.07948302063677046,0.07948302063677046,0.022606180980801582,0.02358723059296608,0.027028288692235947,0.020135918632149696,0.037406764924526215,0.08135934174060822,0.13711363077163696,0.9636823534965515
18.0,0.0774544585082266,0.1302459251601249,5.82912498891011,0.0774544585082266,0.0774544585082266,0.021218542009592056,0.02195064164698124,0.02441476657986641,0.019942067563533783,0.034572966396808624,0.07747078686952591,0.1269524097442627,0.7154452204704285
19.0,0.11615337100293902,0.19695404241792858,6.5357180765036,0.11615337100293902,0.11615337100293902,0.024154622107744217,0.025454331189393997,0.02909141592681408,0.021446920931339264,0.040696315467357635,0.0897451788187027,0.16075648367404938,1.1842870712280273
20.0,0.08289124278558625,0.15177067974582314,5.856951301773844,0.08289124278558625,0.08289124278558625,0.02262059785425663,0.02360566519200802,0.02658500336110592,0.020618224516510963,0.03702924773097038,0.07997272163629532,0.1364215463399887,0.8673124313354492
21.0,0.07632503203219837,0.195777254877612,6.061812405862865,0.07632503203219837,0.07632503203219837,0.02396996133029461,0.025132855400443077,0.028964564204216003,0.021220603957772255,0.04028112441301346,0.08858881890773773,0.15853247046470642,1.1795276403427124
22.0,0.10047402895159191,0.1271819188259542,5.754235201004999,0.10047402895159191,0.10047402895159191,0.021481608971953392,0.022371364757418633,0.025288093835115433,0.01960834488272667,0.03497282415628433,0.0749485045671463,0.12432022392749786,0.694464385509491
23.0,0.06516267876658174,0.10576600604690611,5.66805249945832,0.06516267876658174,0.06516267876658174,0.020691823214292526,0.021740209311246872,0.024029070511460304,0.01928763836622238,0.033431023359298706,0.07064122706651688,0.11810751259326935,0.5381995439529419
24.0,0.07688739233546787,0.17194360471330583,5.992242952861853,0.07688739233546787,0.07688739233546787,0.02239586040377617,0.023890990763902664,0.027128493413329124,0.020345468074083328,0.03777862712740898,0.08171675354242325,0.1445630043745041,1.017729640007019
25.0,0.07606147684984738,0.10639375634491444,5.815096235912029,0.07606147684984738,0.07606147684984738,0.02049718238413334,0.021575549617409706,0.023783298209309578,0.019046882167458534,0.03316871076822281,0.07052720338106155,0.11716437339782715,0.5453868508338928
