epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary
0.0,2.256980910897255,,0.9989980298070047,0.13535414884487787,0.013175586393723885,21.21105905373891,2.121105905373891,0.0018127438951675383,2.256980910897255,0.13535414884487787,0.0003395726441037065,0.0,0.017883932683616877,0.00018127438951675385,0.0003395726441037065,0.0
1.0,2.1557579338550568,,1.1843195828082214,0.06453414556259911,0.01776086042324702,20.87314260005951,2.087314260005951,0.028363746978963416,2.1557579338550568,0.06453414556259911,0.0010731427416127797,0.0,0.029216308224325378,0.002836374697896342,0.0010731427416127797,0.0
2.0,2.048011466860771,,1.4076811195394265,0.06733634881675243,0.03516601709028085,19.6184800863266,1.9618480086326604,0.042135816533118486,2.048011466860771,0.06733634881675243,0.014613468762642393,0.0,0.10733988819022973,0.004213581653311849,0.014613468762642393,0.0
3.0,1.9473678767681122,,1.1792404913077636,0.05265982185179988,0.07915395156790812,18.173880378405254,1.8173880378405256,0.039228053375457726,1.9473678767681122,0.05265982185179988,0.07339717634022236,0.0,0.2650276968876521,0.003922805337545772,0.07339717634022236,0.0
4.0,1.8793102949857712,,1.352365963567243,0.05113974756871661,0.09578769095242023,17.31913896401723,1.7319138964017238,0.04338828970988592,1.8793102949857712,0.05113974756871661,0.09191775601357222,0.0,0.29834522182742756,0.004338828970988592,0.09191775601357222,0.0
5.0,1.815758819381396,,1.5205076341579622,0.05181885727991661,0.09221030740688245,16.875421166419983,1.6875421166419986,0.03644242898250619,1.815758819381396,0.05181885727991661,0.07275359891355038,0.0,0.2615302888055642,0.00364424289825062,0.07275359891355038,0.0
6.0,1.7706478734811146,,1.7875532515451642,0.05280830835302671,0.09695521524796884,16.24774440129598,1.624774440129598,0.03113548884478708,1.7706478734811146,0.05280830835302671,0.08995152575274308,0.0,0.28931817784905434,0.0031135488844787084,0.08995152575274308,0.0
7.0,1.7170262038707733,,2.0410545704209233,0.05396399802217881,0.09329811794062455,15.718097766240438,1.571809776624044,0.025133732783918578,1.7170262038707733,0.05396399802217881,0.08873902292301257,0.0,0.2883748138944308,0.002513373278391858,0.08873902292301257,0.0
8.0,1.6856310665607452,,2.1911947267393046,0.048586902053405844,0.09147213337322076,15.448513547579447,1.5448513547579446,0.03512101620435715,1.6856310665607452,0.048586902053405844,0.08868062620361646,0.0,0.2862676829099655,0.003512101620435715,0.08868062620361646,0.0
9.0,1.6772776146729786,,2.5611282995278066,0.07184556731954217,0.09162806222836177,15.068345785140991,1.506834578514099,0.031158900470472872,1.6772776146729786,0.07184556731954217,0.09548156180729468,0.0,0.29522865017255145,0.0031158900470472876,0.09548156180729468,0.0
10.0,1.637626772125562,,2.4797384477138777,0.05883373832330108,0.08829826892664035,14.878836035728455,1.4878836035728453,0.033339723905858897,1.637626772125562,0.05883373832330108,0.08757541126882036,0.0,0.28138894960284233,0.0033339723905858893,0.08757541126882036,0.0
11.0,1.6632790217796962,,2.8218588972743492,0.08995223759363095,0.08929337871571381,14.70984411239624,1.4709844112396242,0.05227636328587929,1.6632790217796962,0.08995223759363095,0.09711469135557611,0.0,0.29146551092465717,0.005227636328587929,0.09711469135557611,0.0
