epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary
0.0,2.587149997552236,,1.1086613516497745,0.1426268983632326,0.01266252800511817,24.44037659962972,2.444037659962972,0.001591403118254675,2.587149997552236,0.1426268983632326,0.00032626674631804536,0.0,0.017451129931335647,0.0001591403118254675,0.00032626674631804536,0.0
1.0,2.4781636595726013,,1.330054988471561,0.06778376425306003,0.017125087169309456,24.069326877593994,2.4069326877593995,0.023745622330655653,2.4781636595726013,0.06778376425306003,0.0010726693314306128,0.0,0.028844578191637993,0.0023745622330655653,0.0010726693314306128,0.0
2.0,2.354094902674357,,1.4746116371899214,0.06266594817861915,0.034058045906325184,22.742380619049072,2.2742380619049074,0.02843452322607239,2.354094902674357,0.06266594817861915,0.0143473861583819,0.0,0.10533659160137177,0.002843452322607239,0.0143473861583819,0.0
3.0,2.2476771424214044,,1.3901758317189055,0.06043622829020023,0.07557892240583897,21.099623719851177,2.1099623719851177,0.026480832680438954,2.2476771424214044,0.06043622829020023,0.07463042810559273,0.0,0.2646389765044053,0.0026480832680438955,0.07463042810559273,0.0
4.0,2.154761483271917,,1.5956757416131342,0.057654911341766514,0.08738922358800967,19.86005171140035,1.9860051711400348,0.029242947076757748,2.154761483271917,0.057654911341766514,0.10817707361032565,0.0,0.32333923876285553,0.0029242947076757748,0.10817707361032565,0.0
5.0,2.0522054682175317,,1.9242387060805521,0.05929167428985238,0.08076517035563786,19.08854341506958,1.9088543415069579,0.02515941788442433,2.0522054682175317,0.05929167428985238,0.08154348873843749,0.0,0.27685906117161113,0.002515941788442433,0.08154348873843749,0.0
6.0,1.984422395626704,,2.2764677616712192,0.05972719316681226,0.08752710372209549,18.288926283518474,1.8288926283518476,0.023824691772460938,1.984422395626704,0.05972719316681226,0.09342009077469508,0.0,0.29243508726358414,0.002382469177246094,0.09342009077469508,0.0
7.0,1.9186295767625172,,2.623346404437261,0.0611803832774361,0.08645858863989513,17.54532305399577,1.7545323053995767,0.026263222719232242,1.9186295767625172,0.0611803832774361,0.10029052461807926,0.0,0.2998233996331692,0.002626322271923224,0.10029052461807926,0.0
8.0,1.863946835199992,,2.940444786869761,0.060233635983119406,0.08152338458846013,16.946622133255005,1.6946622133255007,0.01894711357696603,1.863946835199992,0.060233635983119406,0.1071562630434831,0.0,0.30475059896707535,0.001894711357696603,0.1071562630434831,0.0
9.0,1.8278113851944606,,3.1711455034786677,0.06434105585018794,0.07737088886400063,16.54772702852885,1.6547727028528854,0.027736496995203197,1.8278113851944606,0.06434105585018794,0.10592398264755805,0.0,0.3020586495598157,0.0027736496995203197,0.10592398264755805,0.0
10.0,1.801966776450475,,3.304226284340235,0.06969785271212459,0.07850078757231434,16.122459689776104,1.61224596897761,0.023130463319830596,1.801966776450475,0.06969785271212459,0.11770989513024688,0.0,0.31773799781997997,0.0023130463319830604,0.11770989513024688,0.0
11.0,1.7822887599468231,,3.4649326717997067,0.07284215992937486,0.07500182728593548,15.95185653368632,1.595185653368632,0.02437348048745965,1.7822887599468231,0.07284215992937486,0.11182357106978695,0.0,0.3083963766694069,0.002437348048745965,0.11182357106978695,0.0
12.0,1.774539018670718,,3.500042687493794,0.08363316549609105,0.07836602271224062,15.647181709607443,1.5647181709607443,0.03307126252911985,1.774539018670718,0.08363316549609105,0.12288052417958777,0.0,0.3225693578521411,0.0033071262529119853,0.12288052417958777,0.0
13.0,1.7343362520138423,,3.4691000192115347,0.06507927008594076,0.07449387774492304,15.548959970474243,1.554895997047424,0.02023524014900128,1.7343362520138423,0.06507927008594076,0.11233741712446015,0.0,0.30666326483090717,0.002023524014900128,0.11233741712446015,0.0
14.0,1.7145178814729054,,3.4684305689696227,0.06079530560721954,0.0779731919368108,15.289766828219095,1.5289766828219093,0.02292131764503817,1.7145178814729054,0.06079530560721954,0.12245370370025437,0.0,0.3206212557852268,0.002292131764503817,0.12245370370025437,0.0
15.0,1.6998148014148076,,3.5067156908141217,0.06337603973224759,0.07511630281805992,15.205371220906576,1.5205371220906574,0.022902986655632656,1.6998148014148076,0.06337603973224759,0.11361129969979326,0.0,0.306974941243728,0.002290298665563265,0.11361129969979326,0.0
16.0,1.6857960720856984,,3.4916879115980066,0.06356742652133107,0.0787423811852932,14.975776076316833,1.4975776076316836,0.028438345296308398,1.6857960720856984,0.06356742652133107,0.12180717336013913,0.0,0.31923937425017357,0.0028438345296308396,0.12180717336013913,0.0
17.0,1.667116309205691,,3.4878990282412072,0.057737754502644144,0.07620564568787813,14.933298269907633,1.4933298269907633,0.027170297495710354,1.667116309205691,0.057737754502644144,0.11333167816822727,0.0,0.3050859197974205,0.002717029749571035,0.11333167816822727,0.0
18.0,1.6516648431619008,,3.471673606369287,0.0579433722111086,0.07917419324318568,14.725813070933023,1.4725813070933025,0.02374920272268355,1.6516648431619008,0.0579433722111086,0.1187652403799196,0.0,0.3152569519976775,0.0023749202722683545,0.1187652403799196,0.0
19.0,1.6548056254784267,,3.5226756636844114,0.06715236138552427,0.07688387110829353,14.73643958568573,1.473643958568573,0.027223388431593776,1.6548056254784267,0.06715236138552427,0.11128698165218036,0.0,0.3013973931471507,0.002722338843159378,0.11128698165218036,0.0
20.0,1.6382782806952794,,3.4827430533592594,0.07032010269661744,0.08053722030793627,14.504341006278992,1.4504341006278993,0.0326739225226144,1.6382782806952794,0.07032010269661744,0.11425670981407166,0.0,0.3089168692628543,0.0032673922522614396,0.11425670981407166,0.0
21.0,1.6177912056446075,,3.421190135652168,0.061082483579715095,0.0786492961148421,14.478511174519857,1.4478511174519857,0.028127236252961058,1.6177912056446075,0.061082483579715095,0.10604486723120014,0.0,0.2961786054074764,0.002812723625296106,0.10604486723120014,0.0
22.0,1.5968222717444103,,3.401196138655092,0.06562238807479541,0.08255133995165427,14.21901031335195,1.4219010313351952,0.03059720030675332,1.5968222717444103,0.06562238807479541,0.10623914049938321,0.0,0.2991675908366839,0.003059720030675332,0.10623914049938321,0.0
23.0,1.5697367439667385,,3.28252176677446,0.06239898254474004,0.08474149089306593,14.071547110875448,1.4071547110875449,0.026958433367932837,1.5697367439667385,0.06239898254474004,0.09748712880536914,0.0,0.2867363604406516,0.0026958433367932837,0.09748712880536914,0.0
24.0,1.5468498667081196,,3.2598592712792662,0.06021403598909577,0.09012958873063326,13.819117228190104,1.3819117228190105,0.0283628487183402,1.5468498667081196,0.06021403598909577,0.10188779685025413,0.0,0.2958429120481014,0.0028362848718340196,0.10188779685025413,0.0
25.0,1.5294929047425587,,3.208554412700122,0.06454092807446916,0.0860506162668268,13.68553912639618,1.3685539126396182,0.02542101824656129,1.5294929047425587,0.06454092807446916,0.09385592831919591,0.0,0.2831733599305153,0.002542101824656129,0.09385592831919591,0.0
26.0,1.4985449314117432,,3.1785480252490053,0.055384758238991104,0.08631810980538528,13.43038284778595,1.343038284778595,0.03028650985409816,1.4985449314117432,0.055384758238991104,0.09709323554610212,0.0,0.2898389796415965,0.0030286509854098157,0.09709323554610212,0.0
27.0,1.4721133361260097,,3.108848817555732,0.055372059966127075,0.08397989626973867,13.25079313913981,1.325079313913981,0.031774412374943495,1.4721133361260097,0.055372059966127075,0.08848453732207417,0.0,0.27654171735048294,0.0031774412374943497,0.08848453732207417,0.0
28.0,1.4432722528775532,,3.085428746272488,0.05416284936169783,0.08662725022683541,12.941003878911337,1.2941003878911337,0.03485693968832493,1.4432722528775532,0.05416284936169783,0.09152330877259374,0.0,0.2839216577510039,0.0034856939688324927,0.09152330877259374,0.0
29.0,1.4123280296723049,,2.965440887977334,0.05382692813873291,0.0856518807510535,12.709059596061707,1.2709059596061707,0.034172167691091694,1.4123280296723049,0.05382692813873291,0.08417788908506434,0.0,0.2727620986600717,0.0034172167691091694,0.08417788908506434,0.0
30.0,1.3802831321954727,,2.964232270448345,0.053209095261991024,0.08649915084242821,12.37835963567098,1.2378359635670981,0.03748080716468394,1.3802831321954727,0.053209095261991024,0.0854899554202954,0.0,0.27687782794237137,0.003748080716468394,0.0854899554202954,0.0
31.0,1.341995745897293,,2.958846146473641,0.04909817905475696,0.08445066182563703,12.113648096720377,1.2113648096720377,0.029521687189117074,1.341995745897293,0.04909817905475696,0.07858053641393781,0.0,0.2648121789097786,0.0029521687189117073,0.07858053641393781,0.0
32.0,1.310185119509697,,2.93117661686022,0.05430278104419509,0.08437633297095697,11.752945701281229,1.1752945701281232,0.029135071362058323,1.310185119509697,0.05430278104419509,0.07767423350984852,0.0,0.26461045692364377,0.0029135071362058323,0.07767423350984852,0.0
33.0,1.268279328942299,,2.895465328964739,0.0502036161099871,0.08256079939504464,11.451354503631592,1.1451354503631592,0.030168007593601942,1.268279328942299,0.0502036161099871,0.0699234246276319,0.0,0.2512657344341278,0.0030168007593601946,0.0699234246276319,0.0
34.0,1.2260660926500957,,2.856051207627832,0.051136895238111414,0.08285923985143502,11.022312243779501,1.10223122437795,0.028526046468565863,1.2260660926500957,0.051136895238111414,0.06984534518172343,0.0,0.2524935764571031,0.002852604646856586,0.06984534518172343,0.0
35.0,1.1826989501714706,,2.866075500339208,0.0502326098891596,0.0817075576633215,10.657562057177225,1.0657562057177228,0.031453327663863696,1.1826989501714706,0.0502326098891596,0.06356480127821366,0.0,0.24037385980288187,0.00314533276638637,0.06356480127821366,0.0
36.0,1.1353289385636647,,2.8100452913640552,0.05024842002118627,0.08127602965881427,10.199487765630087,1.0199487765630086,0.027288783884917695,1.1353289385636647,0.05024842002118627,0.06240284536033869,0.0,0.2393011972308159,0.00272887838849177,0.06240284536033869,0.0
