epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,l_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.21118206820554203,0.44840966118499637,4.264483370737956,0.21118206820554203,0.21118206820554203,0.04318315163254738,0.04536088556051254,0.05228922888636589,0.037684109061956406,0.07624716311693192,0.18875406682491302,0.3545161783695221,2.7892425060272217
1.0,0.14984066867166096,0.314826050773263,4.728649818325114,0.14984066867166096,0.14984066867166096,0.03471996635198593,0.03529379889369011,0.04054170474410057,0.030071750283241272,0.058506280183792114,0.13621945679187775,0.24204613268375397,1.941209316253662
2.0,0.09618304669857025,0.2309469368774444,5.003545922616953,0.09618304669857025,0.09618304669857025,0.029774464666843414,0.02975727990269661,0.034587059170007706,0.025809599086642265,0.04845521226525307,0.11162614077329636,0.18308097124099731,1.3844847679138184
3.0,0.07437533512711525,0.26264084479771554,4.5861214469036895,0.07437533512711525,0.07437533512711525,0.028747795149683952,0.02903464436531067,0.03352396935224533,0.02556804195046425,0.04846998676657677,0.11446323245763779,0.20290003716945648,1.6184190511703491
4.0,0.11501461640000343,0.33325114264152944,5.134325116377804,0.11501461640000343,0.11501461640000343,0.034204479306936264,0.0355607308447361,0.04065721109509468,0.029791811481118202,0.05941525101661682,0.14140115678310394,0.26233401894569397,2.0626444816589355
5.0,0.09470373226536645,0.24218685226514935,4.5035055097809735,0.09470373226536645,0.09470373226536645,0.028623385354876518,0.029192978516221046,0.03350357338786125,0.025058291852474213,0.04848955571651459,0.1120796725153923,0.194885715842247,1.465661644935608
6.0,0.07083784499102169,0.10930648120120168,4.307813083688343,0.07083784499102169,0.07083784499102169,0.021493369713425636,0.021376101300120354,0.024863341823220253,0.019525578245520592,0.03410022333264351,0.07584251463413239,0.10959241539239883,0.5676583051681519
7.0,0.06949884485867289,0.17503559892065823,4.262357502531793,0.06949884485867289,0.06949884485867289,0.024248715490102768,0.024296149611473083,0.028031369671225548,0.021503441035747528,0.04007861018180847,0.0894506424665451,0.1416853815317154,1.030990481376648
8.0,0.061430167199836835,0.2491464172489941,4.0900262854942735,0.061430167199836835,0.061430167199836835,0.027589550241827965,0.02841838449239731,0.03284650668501854,0.024142572656273842,0.046872325241565704,0.10886228829622269,0.19233903288841248,1.5321006774902344
9.0,0.09671887796786097,0.13045485084876418,4.2079734186991775,0.09671887796786097,0.09671887796786097,0.02205147035419941,0.022336440160870552,0.02541458234190941,0.01975373551249504,0.03563646227121353,0.07800021022558212,0.12081441283226013,0.7196314930915833
10.0,0.07192548074656063,0.1912078361492604,4.359613706044203,0.07192548074656063,0.07192548074656063,0.023991893976926804,0.024538487195968628,0.027156276628375053,0.024638134986162186,0.04240848124027252,0.09482898563146591,0.15005791187286377,1.1420425176620483
11.0,0.11920692523320515,0.1427910898346454,4.717820368608257,0.11920692523320515,0.11920692523320515,0.022095100954174995,0.022379592061042786,0.025561051443219185,0.02010117657482624,0.036260027438402176,0.08001728355884552,0.12590119242668152,0.8100132942199707
12.0,0.05896139103505346,0.10920176515355706,3.9790989119841353,0.05896139103505346,0.05896139103505346,0.020256493240594864,0.020991723984479904,0.023889966309070587,0.018404215574264526,0.03280046954751015,0.0719854086637497,0.11354682594537735,0.5717390179634094
13.0,0.08074257978134686,0.0860674676951021,4.131927859565252,0.08074257978134686,0.08074257978134686,0.0197285283356905,0.019933361560106277,0.022388458251953125,0.01858186349272728,0.032064151018857956,0.06747876107692719,0.1025455892086029,0.40581902861595154
14.0,0.05856244514385859,0.20480567635968328,3.9956491433251227,0.05856244514385859,0.05856244514385859,0.024355579167604446,0.02528110332787037,0.028875207528471947,0.021478738635778427,0.04118554666638374,0.09209630638360977,0.16105209290981293,1.2441208362579346
15.0,0.07903632521629333,0.1236158914398402,4.089513681413782,0.07903632521629333,0.07903632521629333,0.02114628627896309,0.02150678262114525,0.02427319996058941,0.019421197474002838,0.0347539484500885,0.07467224448919296,0.11939687281847,0.6737565994262695
16.0,0.06380405980679724,0.08893609163351357,3.7719401536928805,0.06380405980679724,0.06380405980679724,0.019273066893219948,0.019597113132476807,0.021544277667999268,0.019230861216783524,0.03240509703755379,0.06534993648529053,0.0909499004483223,0.4431384801864624
17.0,0.06026658912499746,0.12253646063618362,3.837713130043057,0.06026658912499746,0.06026658912499746,0.02107691578567028,0.021496515721082687,0.024153681471943855,0.019385861232876778,0.03470970690250397,0.0740448608994484,0.11827388405799866,0.6671502590179443
18.0,0.059530025968949,0.13802790269255638,4.100643044382058,0.059530025968949,0.059530025968949,0.021390730515122414,0.02215537615120411,0.02513270638883114,0.019358908757567406,0.03533502668142319,0.07752399146556854,0.1256532371044159,0.7776732444763184
19.0,0.06677458476689127,0.09945861459709704,3.975644446869684,0.06677458476689127,0.06677458476689127,0.020942406728863716,0.021117139607667923,0.02287537232041359,0.020551767200231552,0.03543791547417641,0.07399030029773712,0.10985182970762253,0.4909021854400635
20.0,0.07732943486836222,0.1344025784637779,4.170584727310747,0.07732943486836222,0.07732943486836222,0.021110475063323975,0.02205217443406582,0.02471223473548889,0.019314352422952652,0.03515109047293663,0.075379379093647,0.12390604615211487,0.7535948753356934
21.0,0.06481284772356351,0.10468203062191606,3.912315352985534,0.06481284772356351,0.06481284772356351,0.020759986713528633,0.021145451813936234,0.022894036024808884,0.019591497257351875,0.034312523901462555,0.07136844843626022,0.11378474533557892,0.5335995554924011
22.0,0.0631858031782839,0.18840859504416585,3.9835778824580625,0.0631858031782839,0.0631858031782839,0.02326582744717598,0.024400904774665833,0.02770669385790825,0.020770296454429626,0.0393546037375927,0.0874800756573677,0.1500045508146286,1.134285807609558
23.0,0.07159052251113786,0.11776395817287266,3.848824363151122,0.07159052251113786,0.07159052251113786,0.02110918238759041,0.021755242720246315,0.023731740191578865,0.019647447392344475,0.03498927876353264,0.07279100269079208,0.11821991950273514,0.6298678517341614
24.0,0.06891964003443718,0.08829549583606422,4.245910470538005,0.06891964003443718,0.06891964003443718,0.01988954097032547,0.020227184519171715,0.02204066887497902,0.019539237022399902,0.03345734253525734,0.06753360480070114,0.0946362242102623,0.42904016375541687
25.0,0.060271785077121526,0.1292773261666298,3.9191585081978126,0.060271785077121526,0.060271785077121526,0.02154075726866722,0.02216927520930767,0.024487515911459923,0.01979084312915802,0.03570499271154404,0.07760901749134064,0.12313766032457352,0.7097785472869873
26.0,0.05604647803637716,0.12485278164967895,3.7999501630500805,0.05604647803637716,0.05604647803637716,0.021360885351896286,0.022286519408226013,0.02463228814303875,0.01960148476064205,0.03546517714858055,0.07583341747522354,0.1232067123055458,0.6764357686042786
27.0,0.05574731218318144,0.08589423028752208,3.730237765325977,0.05574731218318144,0.05574731218318144,0.019648391753435135,0.02033921144902706,0.022582607343792915,0.018221810460090637,0.031846195459365845,0.06758467853069305,0.10529851913452148,0.4016324281692505
28.0,0.06747699446148342,0.09441374987363815,3.8423391615501368,0.06747699446148342,0.06747699446148342,0.020547661930322647,0.02087198756635189,0.022259162738919258,0.020208939909934998,0.034643884748220444,0.0698191374540329,0.1026456281542778,0.4643135964870453
29.0,0.06793344227804078,0.13771390169858932,3.804691615201639,0.06793344227804078,0.06793344227804078,0.021092066541314125,0.02213456481695175,0.024780385196208954,0.019189467653632164,0.03494643419981003,0.07535936683416367,0.1257682740688324,0.7784406542778015
30.0,0.06542082669006453,0.10574728506617248,3.6884717202119695,0.06542082669006453,0.06542082669006453,0.020828135311603546,0.021325761452317238,0.022962749004364014,0.019451338797807693,0.03450179845094681,0.07098302990198135,0.11319048702716827,0.5427349805831909
31.0,0.06037813756201002,0.19243526947684586,3.902368072345583,0.06037813756201002,0.06037813756201002,0.023541782051324844,0.024734940379858017,0.028019288554787636,0.021014075726270676,0.03976130858063698,0.08852000534534454,0.15274900197982788,1.1611417531967163
32.0,0.07260390412476328,0.11865802411921322,3.8411600944772957,0.07260390412476328,0.07260390412476328,0.02139364928007126,0.022030480206012726,0.023941699415445328,0.019693264737725258,0.03548010066151619,0.07501918077468872,0.11979519575834274,0.6319106221199036
33.0,0.05890211587150892,0.08165783039294183,3.761721286014562,0.05890211587150892,0.05890211587150892,0.0202510803937912,0.020654743537306786,0.022066591307520866,0.01971273310482502,0.033834390342235565,0.06739597767591476,0.09666991978883743,0.372677206993103
34.0,0.0547301284968853,0.1706767261493951,3.5518365109778687,0.0547301284968853,0.0547301284968853,0.022338880226016045,0.023281332105398178,0.026498084887862206,0.019939279183745384,0.03698219731450081,0.08300173282623291,0.14269258081912994,1.0106797218322754
35.0,0.08241015175978343,0.14585613762028515,3.761154437199748,0.08241015175978343,0.08241015175978343,0.021879227831959724,0.023067696020007133,0.025543147698044777,0.01985442265868187,0.036170635372400284,0.0779215395450592,0.12845124304294586,0.8339611887931824
36.0,0.06306884851720598,0.11506113107316196,3.6429660854944235,0.06306884851720598,0.06306884851720598,0.02279702201485634,0.02350250445306301,0.024800898507237434,0.02201538346707821,0.03905897215008736,0.08009232580661774,0.12127092480659485,0.5869510173797607
37.0,0.08668872258729404,0.13825997919775546,4.00963721349439,0.08668872258729404,0.08668872258729404,0.02218584343791008,0.023205798119306564,0.02541050873696804,0.02020546793937683,0.03686901554465294,0.08030446618795395,0.1290186047554016,0.7688801288604736
38.0,0.054760567429992885,0.1092387163080275,3.6779422388433787,0.054760567429992885,0.054760567429992885,0.020421532914042473,0.021265994757413864,0.023550458252429962,0.018665315583348274,0.03324299305677414,0.0712699443101883,0.1151287779211998,0.5703647136688232
39.0,0.06589419394731522,0.08321542292833328,3.5791792095842885,0.06589419394731522,0.06589419394731522,0.020801644772291183,0.02141454443335533,0.022598780691623688,0.019876137375831604,0.03464582562446594,0.06857190281152725,0.10451068729162216,0.3733038604259491
40.0,0.06093267641133732,0.17421582620590925,3.9313092678360104,0.06093267641133732,0.06093267641133732,0.022858476266264915,0.02419629506766796,0.027030430734157562,0.02058481052517891,0.03838290274143219,0.08412016183137894,0.14382557570934296,1.0327279567718506
41.0,0.07044727976123492,0.10968409781344235,3.7843086795796754,0.07044727976123492,0.07044727976123492,0.021596146747469902,0.022299546748399734,0.02394714392721653,0.01999443955719471,0.035901207476854324,0.07422596961259842,0.11723709106445312,0.562271237373352
42.0,0.05059799717532264,0.12335732206702232,3.445356966198219,0.05059799717532264,0.05059799717532264,0.02123863250017166,0.022283459082245827,0.024256596341729164,0.01932835578918457,0.034866396337747574,0.07341139763593674,0.12158887833356857,0.6698848605155945
43.0,0.06515860598948267,0.10458883363753557,3.6596978597571126,0.06515860598948267,0.06515860598948267,0.02179499715566635,0.022644413635134697,0.024070914834737778,0.020416347309947014,0.03623002767562866,0.07276036590337753,0.1151634007692337,0.5236302018165588
44.0,0.053660364200671516,0.17989263264462352,3.3835956213792056,0.053660364200671516,0.053660364200671516,0.023432657122612,0.024953436106443405,0.027606384828686714,0.02109025977551937,0.039326898753643036,0.0850854367017746,0.14763878285884857,1.0700072050094604
45.0,0.06463318276736471,0.11791703873313963,3.5515485804703535,0.06463318276736471,0.06463318276736471,0.02235417813062668,0.023408353328704834,0.024838324636220932,0.02082897163927555,0.037353891879320145,0.07501492649316788,0.12066192179918289,0.6188757419586182
46.0,0.06290291787849532,0.09014046960510314,3.8015996510117236,0.06290291787849532,0.06290291787849532,0.021259620785713196,0.02166646160185337,0.023097611963748932,0.020626511424779892,0.03573327139019966,0.07075733691453934,0.0992150530219078,0.4287678897380829
47.0,0.055877461615535945,0.15074273757636547,3.67052035691031,0.055877461615535945,0.055877461615535945,0.021685991436243057,0.022758018225431442,0.025473132729530334,0.019482675939798355,0.035714175552129745,0.07953429222106934,0.13589729368686676,0.8653963208198547
48.0,0.0778434346947405,0.1254908055998385,3.5245985326082443,0.0778434346947405,0.0778434346947405,0.021667085587978363,0.022751454263925552,0.024603568017482758,0.019615184515714645,0.03537929430603981,0.07428331673145294,0.12243810296058655,0.6831884384155273
49.0,0.05776494989792506,0.1106537519954145,3.615204731631106,0.05776494989792506,0.05776494989792506,0.023564279079437256,0.024432871490716934,0.02556687965989113,0.022789135575294495,0.04027770087122917,0.08025745302438736,0.11967277526855469,0.5486689209938049
50.0,0.08258497383859423,0.13330156169831753,3.8332335436080576,0.08258497383859423,0.08258497383859423,0.02253090776503086,0.023567305877804756,0.025358671322464943,0.020461762323975563,0.03734192997217178,0.07931246608495712,0.12790589034557343,0.7299335598945618
51.0,0.0535911661055353,0.10706338612362742,3.5753831864108343,0.0535911661055353,0.0535911661055353,0.020867280662059784,0.021742694079875946,0.023621194064617157,0.019099216908216476,0.03392820060253143,0.07060296088457108,0.11456437408924103,0.5520811676979065
52.0,0.06157539702124066,0.0895502318162471,3.397537184380228,0.06157539702124066,0.06157539702124066,0.02170702815055847,0.02253800816833973,0.02350741997361183,0.02062103897333145,0.03596322610974312,0.07004135847091675,0.10741779953241348,0.414605975151062
53.0,0.05907167825433943,0.16716943494975567,3.6458196473793274,0.05907167825433943,0.05907167825433943,0.02296874299645424,0.02441447414457798,0.02689613401889801,0.020635688677430153,0.038190342485904694,0.08235049247741699,0.14011150598526,0.9817880988121033
54.0,0.0630525689986017,0.10755851888097823,3.589091998874171,0.0630525689986017,0.0630525689986017,0.02213776297867298,0.02312597632408142,0.024487100541591644,0.020637426525354385,0.03667597845196724,0.07339251786470413,0.1152786985039711,0.5447326898574829
55.0,0.051794537239604525,0.12267056945711374,3.5966457769574967,0.051794537239604525,0.051794537239604525,0.021701456978917122,0.02281903102993965,0.02463728003203869,0.019681736826896667,0.035416048020124435,0.07459016144275665,0.12217316776514053,0.6603456735610962
56.0,0.06051518809464243,0.10204943572171032,3.4259374087890606,0.06051518809464243,0.06051518809464243,0.02248767390847206,0.023599643260240555,0.02475745603442192,0.021117011085152626,0.037159886211156845,0.07301243394613266,0.11415904015302658,0.5001023411750793
57.0,0.05353195509976811,0.17418769258074462,3.545407054758063,0.05353195509976811,0.05353195509976811,0.023685935884714127,0.02527567744255066,0.027456188574433327,0.02124641463160515,0.03940374776721001,0.08432246744632721,0.1462922841310501,1.0258188247680664
58.0,0.06466050528817707,0.11577671393752098,3.4508492038456624,0.06466050528817707,0.06466050528817707,0.022966459393501282,0.0242361668497324,0.025582559406757355,0.021331096068024635,0.0380401648581028,0.07584123313426971,0.12112292647361755,0.5970931053161621
59.0,0.05779813561174604,0.08586117066442966,3.532052927095564,0.05779813561174604,0.05779813561174604,0.022055264562368393,0.022624675184488297,0.023920975625514984,0.021247759461402893,0.03678830713033676,0.07139450311660767,0.1019003838300705,0.3869574964046478
60.0,0.053959880438115865,0.14440573123283684,3.419938695695482,0.053959880438115865,0.053959880438115865,0.02179824560880661,0.023030845448374748,0.02531920187175274,0.019587116315960884,0.03578723594546318,0.07755359262228012,0.13191331923007965,0.8202562928199768
61.0,0.07167191844847468,0.12361172749660909,3.311348073255321,0.07167191844847468,0.07167191844847468,0.022234734147787094,0.02342098206281662,0.02506066858768463,0.020111875608563423,0.0362759530544281,0.0748797208070755,0.123275525867939,0.6636343598365784
62.0,0.054122125522957906,0.11242352495901287,3.6112689501912434,0.054122125522957906,0.054122125522957906,0.024527443572878838,0.025595689192414284,0.026586640626192093,0.02359977923333645,0.041649121791124344,0.0817408636212349,0.12076172977685928,0.5549269318580627
63.0,0.08027704763743612,0.12722459551878273,3.811949815677519,0.08027704763743612,0.08027704763743612,0.022954562678933144,0.02419169433414936,0.025733275339007378,0.020991738885641098,0.038072098046541214,0.07804363965988159,0.12579642236232758,0.6820133328437805
64.0,0.05098136100504133,0.0943546500056982,3.4583218672606066,0.05098136100504133,0.05098136100504133,0.021223388612270355,0.022320041432976723,0.023641148582100868,0.019692525267601013,0.034335989505052567,0.06896930932998657,0.11041450500488281,0.4542402923107147
65.0,0.05934651237395075,0.07816648087464273,3.549591775799504,0.05934651237395075,0.05934651237395075,0.022289186716079712,0.023122403770685196,0.024029800668358803,0.021244782954454422,0.036749716848134995,0.07034091651439667,0.10336796939373016,0.3241870701313019
66.0,0.05634012487199572,0.1448882652912289,3.4229061547326918,0.05634012487199572,0.05634012487199572,0.02259395644068718,0.023941613733768463,0.02587437815964222,0.020281381905078888,0.03708116337656975,0.07819988578557968,0.13009853661060333,0.8210352063179016
67.0,0.05763735663559702,0.10761407390236855,3.294133047287973,0.05763735663559702,0.05763735663559702,0.022875985130667686,0.024060633033514023,0.025163300335407257,0.021342961117625237,0.03762254863977432,0.07340314239263535,0.11521065980195999,0.5412333607673645
68.0,0.055160998470253415,0.1598732341080904,3.4334403664232807,0.055160998470253415,0.055160998470253415,0.02342343144118786,0.024931851774454117,0.026877153664827347,0.020960306748747826,0.03871003910899162,0.08200151473283768,0.13835245370864868,0.9237291216850281
69.0,0.06047675551639663,0.11668382352218032,3.3598832505027847,0.06047675551639663,0.06047675551639663,0.023270968347787857,0.024572676047682762,0.025860155001282692,0.021547924727201462,0.03835928067564964,0.07619953900575638,0.11991649121046066,0.6037435531616211
70.0,0.05197398033407,0.0833984047640115,3.3131397031192282,0.05197398033407,0.05197398033407,0.02296578325331211,0.023961830884218216,0.024814747273921967,0.021699924021959305,0.03754865378141403,0.07154656946659088,0.10579397529363632,0.3588557541370392
71.0,0.05318915140297678,0.15859116055071354,3.2596348969876088,0.05318915140297678,0.05318915140297678,0.022950129583477974,0.024467553943395615,0.026379385963082314,0.020513910800218582,0.037857089191675186,0.07967060804367065,0.1386827826499939,0.9182078242301941
72.0,0.07065547009309132,0.10343467933125794,3.2441899532378287,0.07065547009309132,0.07065547009309132,0.02231447584927082,0.02351914346218109,0.024864938110113144,0.02046295627951622,0.0362514853477478,0.07249292731285095,0.11710302531719208,0.5104684829711914
73.0,0.05350469301144282,0.14477116614580154,3.4657851013965066,0.05350469301144282,0.05350469301144282,0.025666968896985054,0.026674862951040268,0.027768321335315704,0.02484053187072277,0.04381100460886955,0.08560343086719513,0.1309424489736557,0.7928617596626282
74.0,0.08040721714496613,0.11185303865931928,3.5994326324854202,0.08040721714496613,0.08040721714496613,0.022845564410090446,0.024045489728450775,0.0252841804176569,0.02116372250020504,0.03750024735927582,0.07438711076974869,0.11663833260536194,0.5729596614837646
75.0,0.05117244583865007,0.21916164876893163,3.2979127875523973,0.05117244583865007,0.05117244583865007,0.025001220405101776,0.026952899992465973,0.029968544840812683,0.022410962730646133,0.04245704412460327,0.09555652737617493,0.17431135475635529,1.336634635925293
76.0,0.08345955734451611,0.16612021112814546,3.2743053847406896,0.08345955734451611,0.08345955734451611,0.023727336898446083,0.025417208671569824,0.027307186275720596,0.021298861131072044,0.03916064649820328,0.08261800557374954,0.1428951472043991,0.9665372967720032
77.0,0.06269106724196011,0.11228512460365891,3.4063235729477044,0.06269106724196011,0.06269106724196011,0.024334827437996864,0.025570092722773552,0.02633451111614704,0.022900404408574104,0.04003942012786865,0.0775354877114296,0.11841602623462677,0.5631502270698547
78.0,0.06319590616557333,0.1377987980376929,3.5322747985389675,0.06319590616557333,0.06319590616557333,0.023554742336273193,0.024975035339593887,0.026657136157155037,0.021306555718183517,0.03893433138728142,0.08059962838888168,0.13177762925624847,0.754585325717926
79.0,0.051293604282869235,0.10462425230070949,3.347700656237571,0.051293604282869235,0.051293604282869235,0.021786557510495186,0.02299119532108307,0.024377914145588875,0.02001405507326126,0.035143181681632996,0.07112013548612595,0.11360979825258255,0.527951180934906
80.0,0.05955170633064376,0.0885779105592519,3.325340674575445,0.05955170633064376,0.05955170633064376,0.02341761440038681,0.02444753237068653,0.025297069922089577,0.022115567699074745,0.038226377218961716,0.07281242311000824,0.10696950554847717,0.39533719420433044
81.0,0.05676002138190799,0.15172876487486064,3.471337134640858,0.05676002138190799,0.05676002138190799,0.02337958663702011,0.024840999394655228,0.02666940726339817,0.020925242453813553,0.038412440568208694,0.08056210726499557,0.13411524891853333,0.8649250864982605
82.0,0.05755189723438687,0.1146219209767878,3.3842842404271924,0.05755189723438687,0.05755189723438687,0.02363285981118679,0.024946685880422592,0.026062441989779472,0.02186276763677597,0.03857098147273064,0.07513745129108429,0.11802427470684052,0.5887379050254822
83.0,0.05088695738878515,0.15178333735093474,3.493586570192495,0.05088695738878515,0.05088695738878515,0.023821286857128143,0.025419067591428757,0.027096688747406006,0.021458540111780167,0.03911251947283745,0.0807618573307991,0.13678114116191864,0.8598155975341797
84.0,0.057996186117331185,0.10299440915696323,3.1333284188339103,0.057996186117331185,0.057996186117331185,0.023930255323648453,0.025190584361553192,0.026183301582932472,0.022313181310892105,0.038909267634153366,0.07468507438898087,0.11434327811002731,0.49840033054351807
85.0,0.05570360190338559,0.0931786741130054,3.317311673151782,0.05570360190338559,0.05570360190338559,0.02312621846795082,0.02380199544131756,0.025111043825745583,0.022147905081510544,0.03834473714232445,0.07354496419429779,0.10423945635557175,0.4351130723953247
