epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,1.9000235795974731,0.1246329495916143,0.8092937614163556,0.13921689407693016,0.014372428465220664,17.603921466403538,1.7603921466403538,0.0005041090496686391,1.9000235795974731,0.13921689407693016,0.00036411045423139713,0.0,0.018660710400177374,5.041090496686391e-05,0.00036411045423139713,0.0,0.014184456318616867,0.014828551560640335,0.016365153715014458,0.014356548897922039,0.02466379851102829,0.05444252863526344,0.09804071485996246,0.7601818442344666
1.0,1.8477832873662312,0.06674105545971543,0.8922059097855338,0.09872843325138092,0.016642370364732213,17.474689695570206,1.7474689695570205,0.010997990469655229,1.8477832873662312,0.09872843325138092,0.0004860839932613696,0.0,0.021421275101602077,0.0010997990469655229,0.0004860839932613696,0.0,0.012554356828331947,0.01298003550618887,0.014559080824255943,0.012562843039631844,0.020983990281820297,0.0456734225153923,0.07088664919137955,0.34372806549072266
2.0,1.7702024380366008,0.06166866375133395,0.9614581492275254,0.05685749753481812,0.02367925654268927,17.074358198377823,1.7074358198377821,0.04303640127182007,1.7702024380366008,0.05685749753481812,0.0016054383078072634,0.0,0.03818233600921101,0.004303640127182008,0.0016054383078072634,0.0,0.012583516538143158,0.013125801458954811,0.014724497683346272,0.012662037275731564,0.021057451143860817,0.04664855822920799,0.07351166009902954,0.29903578758239746
3.0,1.6793570584721036,0.06484932568855584,1.0747945527914833,0.051204358951912984,0.0455322228372097,16.11319563123915,1.611319563123915,0.06211848556995392,1.6793570584721036,0.051204358951912984,0.010621221218672063,0.0,0.09951605399449666,0.0062118485569953915,0.010621221218672063,0.0,0.013061449863016605,0.01371057890355587,0.01544493343681097,0.013223253190517426,0.022279247641563416,0.04821627214550972,0.07651571184396744,0.31634315848350525
4.0,1.5879273679521348,0.0586207666201517,0.9952988400991875,0.048221100949578814,0.08167777500218815,14.925781832800972,1.492578183280097,0.07123792916536331,1.5879273679521348,0.048221100949578814,0.04000427366958724,0.0,0.1964624805582894,0.007123792916536331,0.04000427366958724,0.0,0.012914283201098442,0.013824827037751675,0.015804478898644447,0.01283906027674675,0.022516313940286636,0.04723471403121948,0.08670102804899216,0.257131427526474
5.0,1.538993199666341,0.05124501744285226,1.064859486777946,0.05767191035879983,0.10233058656255405,14.046287801530626,1.4046287801530626,0.06880143119229211,1.538993199666341,0.05767191035879983,0.06981232348415586,0.0,0.25506607360310024,0.006880143119229212,0.06981232348415586,0.0,0.012643762864172459,0.013419905677437782,0.01533786952495575,0.012538095004856586,0.021679140627384186,0.046917494386434555,0.0798700824379921,0.20755378901958466
6.0,1.5002636975712247,0.04118789965286851,1.0433807159917114,0.05751468365391096,0.10806921703947915,13.575723754035103,1.3575723754035103,0.045276969464288816,1.5002636975712247,0.05751468365391096,0.08064892929461268,0.0,0.2712695300579071,0.004527696946428882,0.08064892929461268,0.0,0.012455311603844166,0.013041429221630096,0.014859803952276707,0.012353956699371338,0.021105149760842323,0.04623178765177727,0.07406023144721985,0.13539552688598633
7.0,1.4663322700394525,0.05163843650370836,1.0105121079807793,0.05422656051814556,0.10891526275210911,13.29879511727227,1.3298795117272268,0.037383900955319405,1.4663322700394525,0.05422656051814556,0.07848780954049693,0.0,0.267544267906083,0.0037383900955319407,0.07848780954049693,0.0,0.012725312262773514,0.013414749875664711,0.015382799319922924,0.012361857108771801,0.021730072796344757,0.048746418207883835,0.0773155689239502,0.21143071353435516
8.0,1.435612181822459,0.04547493427526206,1.0833682617166671,0.056424438332517944,0.1067031795779864,13.010948605007595,1.3010948605007595,0.040665676817297935,1.435612181822459,0.056424438332517944,0.07402625224656528,0.0,0.26240676641464233,0.004066567681729794,0.07402625224656528,0.0,0.012468285858631134,0.013049791567027569,0.01499602198600769,0.012180749326944351,0.021259523928165436,0.04739737510681152,0.07515775412321091,0.16728997230529785
9.0,1.4018937481774225,0.04607756272889674,1.17164668223608,0.05229869195156627,0.10577409383323458,12.70411565568712,1.270411565568712,0.03851954018076261,1.4018937481774225,0.05229869195156627,0.07533148262235853,0.0,0.2665596521563,0.0038519540180762613,0.07533148262235853,0.0,0.01233278214931488,0.01287987269461155,0.014602663926780224,0.012271168641746044,0.02071627415716648,0.04583313316106796,0.07324777543544769,0.17673683166503906
10.0,1.3740228679445055,0.04484134051017463,1.2686741024104486,0.05143611133098602,0.10414358807934655,12.434771378835043,1.2434771378835043,0.0423191510554817,1.3740228679445055,0.05143611133098602,0.0748777004579703,0.0,0.26690128942330676,0.004231915105548169,0.0748777004579703,0.0,0.012389288283884525,0.01294479425996542,0.014730141498148441,0.01232201512902975,0.020851029083132744,0.04601910710334778,0.07423103600740433,0.16524331271648407
