epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.0511727730433145,0.12524411617778242,0.8467119586891907,0.13450153172016144,0.013187423451907106,19.162802961137558,1.916280296113756,0.0005884633683308493,2.0511727730433145,0.13450153172016144,0.0003320688491738919,0.0,0.017780364594525762,5.884633683308493e-05,0.0003320688491738919,0.0,0.01467874925583601,0.015231940895318985,0.016795417293906212,0.01494657900184393,0.025395015254616737,0.05381360650062561,0.09531194716691971,0.7657796740531921
1.0,1.9886921246846516,0.04197250970173627,0.9670166148499055,0.08763075826896562,0.0156226075357861,18.993945333692764,1.899394533369276,0.01159206754527986,1.9886921246846516,0.08763075826896562,0.0005075733869388285,0.0,0.021527581951684423,0.0011592067545279862,0.0005075733869388285,0.0,0.012245982885360718,0.012882483191788197,0.01434009987860918,0.012083855457603931,0.02081974782049656,0.04376211017370224,0.07501870393753052,0.14462709426879883
2.0,1.906340969933404,0.07408322487026453,1.1112103190029394,0.053364967513415545,0.02288498677727249,18.4591490427653,1.8459149042765302,0.04606727365818289,1.906340969933404,0.053364967513415545,0.002454290780911429,0.0,0.04492474988930755,0.0046067273658182886,0.002454290780911429,0.0,0.012386254034936428,0.013258895836770535,0.014724726788699627,0.011785424314439297,0.021234385669231415,0.04698130488395691,0.08068963885307312,0.3916051685810089
3.0,1.8040574391682942,0.05668047163635492,1.1870851322634277,0.05587026352683703,0.04283279553055763,17.25022088156806,1.7250220881568064,0.05019852767388026,1.8040574391682942,0.05587026352683703,0.01814513249943654,0.0,0.12575261294841766,0.005019852767388026,0.01814513249943654,0.0,0.011899133212864399,0.012809082865715027,0.014264632016420364,0.011544016189873219,0.020457712933421135,0.043617475777864456,0.07310688495635986,0.2657448351383209
4.0,1.7341611716482375,0.04762084851972759,1.0372715826486596,0.04937188699841499,0.0755965184006426,16.158141136169434,1.6158141136169433,0.045697075211339526,1.7341611716482375,0.04937188699841499,0.06440544004241626,0.0,0.24842028816541037,0.004569707521133953,0.06440544004241626,0.0,0.011687434278428555,0.012555094435811043,0.014138709753751755,0.011646791361272335,0.019948093220591545,0.04196802154183388,0.0689663290977478,0.2000563144683838
5.0,1.6934429340892367,0.04972220351919532,1.0742363029924018,0.043860353322492704,0.09164384711119863,15.528776857588026,1.5528776857588027,0.045316483825445175,1.6934429340892367,0.043860353322492704,0.09217323114474614,0.0,0.2980913056267632,0.004531648382544519,0.09217323114474614,0.0,0.011776695027947426,0.012598481960594654,0.014149842783808708,0.011722895316779613,0.02015841007232666,0.04236225411295891,0.07039632648229599,0.21461272239685059
6.0,1.6410336428218417,0.0628125403309241,1.180055667499479,0.04506862536072731,0.08922199408213298,15.1946366098192,1.51946366098192,0.04325575547085868,1.6410336428218417,0.04506862536072731,0.07217574223048157,0.0,0.26055598424540627,0.004325575547085869,0.07217574223048157,0.0,0.012118849903345108,0.013079511933028698,0.014626828953623772,0.011632133275270462,0.020797833800315857,0.045741233974695206,0.07740601897239685,0.3070979118347168
7.0,1.6031751301553514,0.07887226098682731,1.3268778771213425,0.04932284706996547,0.08602142127023803,14.878505865732828,1.487850586573283,0.04366160846418805,1.6031751301553514,0.04932284706996547,0.061635515549116664,0.0,0.2400876134634018,0.004366160846418805,0.061635515549116664,0.0,0.012791669927537441,0.013803716748952866,0.015378878451883793,0.012075860984623432,0.0221297238022089,0.04864204674959183,0.08328376710414886,0.4228724241256714
8.0,1.5685875349574618,0.0869677496375516,1.4182431883197044,0.05210906370646424,0.09093859667579333,14.395131905873617,1.4395131905873617,0.03378047007653448,1.5685875349574618,0.05210906370646424,0.07358717152641879,0.0,0.2645285278558731,0.0033780470076534485,0.07358717152641879,0.0,0.013161616399884224,0.014047808013856411,0.01572624407708645,0.012378480285406113,0.022865818813443184,0.04978204891085625,0.08571117371320724,0.482068806886673
9.0,1.5377590325143602,0.08290406328160316,1.5560691057987919,0.05365205970075396,0.09108067469464408,14.040512985653347,1.4040512985653348,0.03045605392091804,1.5377590325143602,0.05365205970075396,0.07701000964476003,0.0,0.27149082058005863,0.003045605392091804,0.07701000964476003,0.0,0.013127616606652737,0.014085490256547928,0.015727536752820015,0.012292861938476562,0.022687483578920364,0.04987326264381409,0.0857880562543869,0.44965019822120667
