epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,1.8802577588293288,0.10821732436306775,0.7991458247345137,0.14518170141511494,0.014491061369578043,17.34642881817288,1.7346428818172879,0.0006269080697368028,1.8802577588293288,0.14518170141511494,0.0003704038034710619,0.0,0.018854957591328356,6.269080697368029e-05,0.0003704038034710619,0.0,0.013677221722900867,0.014087838120758533,0.01564200408756733,0.014089846983551979,0.023015379905700684,0.05276158079504967,0.09140383452177048,0.6410608887672424
1.0,1.8256151808632746,0.03300270310137421,0.8843033678205173,0.09947449672553274,0.016709495439297624,17.242633660634358,1.724263366063436,0.014055806522568067,1.8256151808632746,0.09947449672553274,0.00047171815337302786,0.0,0.021130226449006133,0.0014055806522568067,0.00047171815337302786,0.0,0.011781912297010422,0.011881443671882153,0.013807344250380993,0.011686303652822971,0.018751533702015877,0.03985118120908737,0.058907411992549896,0.09735449403524399
2.0,1.754227168030209,0.1367019561585039,0.974273227449713,0.05291919079091814,0.02247568644169304,16.93401617474026,1.6934016174740263,0.0682184108429485,1.754227168030209,0.05291919079091814,0.0010844578533174677,0.0,0.03156830515298578,0.006821841084294848,0.0010844578533174677,0.0,0.014794597402215004,0.015031595714390278,0.017555201426148415,0.01438551302999258,0.025553954765200615,0.05802014470100403,0.11646398901939392,0.8318106532096863
3.0,1.68253712521659,0.09163035626988858,1.1409323795152835,0.058868907392024994,0.035671369483073555,16.09148316913181,1.609148316913181,0.08599187971817122,1.68253712521659,0.058868907392024994,0.005920660268101428,0.0,0.07387011498212814,0.008599187971817123,0.005920660268101428,0.0,0.012896843254566193,0.012995453551411629,0.015313475392758846,0.012729989364743233,0.02156231552362442,0.04732012376189232,0.09005658328533173,0.5201680660247803
4.0,1.5699273877673678,0.09822662209626287,1.0010521330377835,0.04821510654356745,0.06795885662237804,14.847748544481066,1.4847748544481068,0.07988683258493741,1.5699273877673678,0.04821510654356745,0.028948699020677142,0.0,0.16775895986292097,0.00798868325849374,0.028948699020677142,0.0,0.013163518160581589,0.01336352527141571,0.01567983813583851,0.013134422712028027,0.02235901542007923,0.04910638928413391,0.09437432885169983,0.5646319389343262
5.0,1.5119960241847568,0.06848645582795143,0.9678830256143333,0.04769286596112781,0.10353973011175792,13.862011432647705,1.3862011432647707,0.07252804293400711,1.5119960241847568,0.04769286596112781,0.07084919657144281,0.0,0.2590292940537135,0.007252804293400712,0.07084919657144281,0.0,0.0124546829611063,0.012554808519780636,0.014765645377337933,0.012526070699095726,0.020607585087418556,0.044059570878744125,0.0745520293712616,0.3563712537288666
6.0,1.4829807811313205,0.07292619859799743,0.9765486684463204,0.04759610133866469,0.1150297299027443,13.384226746029324,1.3384226746029324,0.061684290981955,1.4829807811313205,0.04759610133866469,0.0907935415291124,0.0,0.2842571453915702,0.006168429098195501,0.0907935415291124,0.0,0.01262686401605606,0.012784992344677448,0.014937999658286572,0.012672921642661095,0.02089451067149639,0.04488452523946762,0.07529899477958679,0.38930878043174744
7.0,1.4509876171747844,0.07978804863523692,1.0331140667688086,0.04961931767563025,0.10827002674341202,13.15778801176283,1.3157788011762834,0.05871080172558626,1.4509876171747844,0.04961931767563025,0.07971836460961236,0.0,0.2673259509934319,0.005871080172558625,0.07971836460961236,0.0,0.01280248537659645,0.01296869944781065,0.015137188136577606,0.01274273544549942,0.021147508174180984,0.04599316790699959,0.07820682227611542,0.43930578231811523
8.0,1.4206593169106378,0.05207234853878617,1.1529644608606242,0.05523861530754301,0.10523553854889339,12.869361347622341,1.2869361347622341,0.04669581353664398,1.4206593169106378,0.05523861530754301,0.07381494984858566,0.0,0.26139334506458706,0.004669581353664399,0.07381494984858566,0.0,0.011968844570219517,0.0121611924842,0.01422524731606245,0.011944952420890331,0.01926722750067711,0.04122277721762657,0.06383748352527618,0.24195106327533722
9.0,1.3864359988106623,0.10407925734762102,1.1095653061424116,0.04935241345730093,0.10779555969768101,12.516957971784803,1.2516957971784803,0.054412741834918656,1.3864359988106623,0.04935241345730093,0.07994653864039315,0.0,0.274296588367886,0.005441274183491866,0.07994653864039315,0.0,0.013703186996281147,0.013875996693968773,0.01621033437550068,0.013498395681381226,0.022934313863515854,0.05120809003710747,0.09304950386285782,0.6081542372703552
