epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.436248924997118,0.11511900613550097,0.9494966215859502,0.14591454300615522,0.013525411486625671,22.899369769626194,2.2899369769626197,0.0004933219032763089,2.436248924997118,0.14591454300615522,0.000348019565636706,0.0,0.018129906099703576,4.9332190327630895e-05,0.000348019565636706,0.0,0.014699116349220276,0.015311126597225666,0.01706738956272602,0.014882896095514297,0.025204839184880257,0.0553852841258049,0.09505703300237656,0.6833443641662598
1.0,2.3713046312332153,0.05138874123804271,1.0759606380392333,0.09128834307193756,0.015432107055352794,22.785052405463325,2.278505240546332,0.010696539577717582,2.3713046312332153,0.09128834307193756,0.00044133693639499444,0.0,0.020260675499836605,0.0010696539577717584,0.00044133693639499444,0.0,0.012637014500796795,0.013221419416368008,0.015157433226704597,0.012551655992865562,0.021155931055545807,0.044755857437849045,0.07298576086759567,0.2186448574066162
2.0,2.311423142751058,0.04754282918293029,1.2434703333047017,0.061175223232971296,0.02064845369507869,22.447360356648762,2.2447360356648765,0.04316985524362988,2.311423142751058,0.061175223232971296,0.0011948695787901266,0.0,0.03240512704683675,0.0043169855243629885,0.0011948695787901266,0.0,0.012551444582641125,0.013264074921607971,0.015204846858978271,0.012311143800616264,0.021272409707307816,0.04570234939455986,0.07549132406711578,0.18454504013061523
3.0,2.229455139901903,0.04958974523469806,1.271478981036667,0.05864693969488144,0.03647199252413379,21.591131740146214,2.159113174014622,0.038894706716140114,2.229455139901903,0.05864693969488144,0.00780550563811428,0.0,0.08306303578946325,0.0038894706716140113,0.00780550563811428,0.0,0.01260911300778389,0.013310560956597328,0.01520914863795042,0.012592331506311893,0.021343955770134926,0.046314239501953125,0.07533303648233414,0.20000557601451874
4.0,2.130488051308526,0.046384690096601844,1.247808632210056,0.05498703486389584,0.07225563832455212,20.353588528103298,2.0353588528103304,0.033028423993123904,2.130488051308526,0.05498703486389584,0.036839272619949445,0.0,0.18742341962125567,0.0033028423993123907,0.036839272619949445,0.0,0.012382757849991322,0.013105685822665691,0.014862258918583393,0.012446519918739796,0.020533237606287003,0.04514547437429428,0.07385361939668655,0.1787479668855667
5.0,2.0510681602689953,0.04155701422132552,1.356078167980479,0.05245447738303079,0.10325934903489219,19.188644938998753,1.9188644938998753,0.03737420423163308,2.0510681602689953,0.05245447738303079,0.07601175746983951,0.0,0.2719287458393309,0.003737420423163308,0.07601175746983951,0.0,0.012326053343713284,0.013105274178087711,0.015018688514828682,0.012281585484743118,0.020662277936935425,0.04457743838429451,0.07545334100723267,0.13903145492076874
6.0,1.9665954113006592,0.05436355317942798,1.5041220225489467,0.05283461676703559,0.10983430925342771,18.25095494588216,1.825095494588216,0.03252891368336148,1.9665954113006592,0.05283461676703559,0.08541237811247508,0.0,0.2883597993188434,0.003252891368336148,0.08541237811247508,0.0,0.01269502192735672,0.013465512543916702,0.015593033283948898,0.012364480644464493,0.021512987092137337,0.047088623046875,0.07791402190923691,0.2342747449874878
7.0,1.897979391945733,0.06244973465800285,1.6316825808834376,0.05501847341656685,0.10915686604049471,17.51405821906196,1.7514058219061959,0.029646001756191254,1.897979391945733,0.05501847341656685,0.08859054827027851,0.0,0.2944092916117774,0.0029646001756191255,0.08859054827027851,0.0,0.013011281378567219,0.013882013037800789,0.016027847304940224,0.012427019886672497,0.022065293043851852,0.048926495015621185,0.08109655231237411,0.29216137528419495
8.0,1.8437707093026903,0.05909100780263543,1.9528456386291266,0.058876541132728256,0.10916815118657218,16.840900633070206,1.6840900633070204,0.025863726623356342,1.8437707093026903,0.058876541132728256,0.09821769305401379,0.0,0.309038198656506,0.0025863726623356342,0.09821769305401379,0.0,0.01303939800709486,0.013730659149587154,0.01587122119963169,0.012724144384264946,0.02218271978199482,0.04825528711080551,0.07921230792999268,0.2677123248577118
9.0,1.7860536641544766,0.0661734490422532,2.1226391335675903,0.05713929939601156,0.10612312538756265,16.261693212721084,1.6261693212721087,0.02550273823241393,1.7860536641544766,0.05713929939601156,0.100194717446963,0.0,0.30982980794376797,0.002550273823241393,0.100194717446963,0.0,0.01324511133134365,0.014148179441690445,0.016251813620328903,0.012495783157646656,0.022481005638837814,0.04983082413673401,0.08225855231285095,0.31867632269859314
