epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.391830470826891,0.12602714565582573,1.0345762240303114,0.14762322273519304,0.01373481678052081,22.437748379177517,2.2437748379177522,0.000741613354168496,2.391830470826891,0.14762322273519304,0.00035825068577347946,0.0,0.018392543618877728,7.41613354168496e-05,0.00035825068577347946,0.0,0.016178810968995094,0.016563842073082924,0.018710032105445862,0.016504861414432526,0.029503552243113518,0.0673675537109375,0.10616447031497955,0.7372240424156189
1.0,2.326041234864129,0.060988800367340446,1.1484418583931086,0.09161835205223826,0.01576067517615027,22.326159901089138,2.2326159901089135,0.013559613066414991,2.326041234864129,0.09161835205223826,0.0004509026540391561,0.0,0.020496066866649523,0.0013559613066414992,0.0004509026540391561,0.0,0.013292849063873291,0.013294288888573647,0.015857039019465446,0.013019746169447899,0.02300931140780449,0.04943918064236641,0.06737282872200012,0.29262515902519226
2.0,2.261876026789347,0.06577846547588706,1.3477418940252974,0.057920446205470294,0.020633305629922286,21.98994912041558,2.198994912041558,0.03810682313309775,2.261876026789347,0.057920446205470294,0.001149956337434964,0.0,0.03223709286087089,0.003810682313309776,0.001149956337434964,0.0,0.013210195116698742,0.013279124163091183,0.01577102206647396,0.012919152155518532,0.02293115295469761,0.0498630627989769,0.06890792399644852,0.32934609055519104
3.0,2.183346278137631,0.07170580816455185,1.2544504474209353,0.053375779961546264,0.036892550273074046,21.180040571424698,2.1180040571424694,0.04528141228689088,2.183346278137631,0.053375779961546264,0.007438271927336852,0.0,0.08282261838515599,0.004528141228689088,0.007438271927336852,0.0,0.013176069594919682,0.013359904289245605,0.015930866822600365,0.01274165790528059,0.022662054747343063,0.04911915585398674,0.07788684219121933,0.36876991391181946
4.0,2.096442719300588,0.06911062553990632,1.3381200544288214,0.05371313707696067,0.0747576326959663,20.01244242986043,2.001244242986043,0.04556374272538556,2.096442719300588,0.05371313707696067,0.03692892876764139,0.0,0.188675570819113,0.004556374272538555,0.03692892876764139,0.0,0.01325663086026907,0.013410031795501709,0.01585717499256134,0.013018747791647911,0.022961724549531937,0.05031905323266983,0.07127095758914948,0.3527906835079193
5.0,2.0343195729785495,0.06666409398894757,1.3569159892573195,0.052979699853393764,0.10873764918910132,19.00349262025621,1.900349262025621,0.042413444361752935,2.0343195729785495,0.052979699853393764,0.07674925546679232,0.0,0.2713930904865265,0.004241344436175294,0.07674925546679232,0.0,0.01294660847634077,0.013185870833694935,0.015657398849725723,0.012689250521361828,0.0222182460129261,0.04879240319132805,0.0729765072464943,0.33484646677970886
6.0,1.9677384826872084,0.0638320172438398,1.4561264571751176,0.05063913038207425,0.11111320513817999,18.29501544104682,1.8295015441046825,0.040578446661432586,1.9677384826872084,0.05063913038207425,0.08353995635277695,0.0,0.2807554188701842,0.004057844666143258,0.08353995635277695,0.0,0.012873336672782898,0.013116356916725636,0.015589969232678413,0.012663396075367928,0.02214844524860382,0.048558007925748825,0.07136475294828415,0.31434187293052673
7.0,1.9144152535332575,0.06260938802734017,1.55080996836874,0.05246275704767969,0.11202293303277758,17.69760783513387,1.769760783513387,0.03767924290150404,1.9144152535332575,0.05246275704767969,0.08842376495401065,0.0,0.290939062833786,0.0037679242901504043,0.08842376495401065,0.0,0.012944009155035019,0.013203681446611881,0.015617341734468937,0.012805445119738579,0.022306665778160095,0.04911148548126221,0.06828229874372482,0.30660417675971985
8.0,1.8664435810512967,0.0634987133089453,1.6758927819113376,0.05964597355988291,0.11698507186439303,17.039353635576035,1.7039353635576038,0.0352900464915567,1.8664435810512967,0.05964597355988291,0.09933316417866284,0.0,0.3102388282616933,0.00352900464915567,0.09933316417866284,0.0,0.013086138293147087,0.013323033228516579,0.015731362625956535,0.01300484873354435,0.022844867780804634,0.05018238723278046,0.06490018963813782,0.3149168789386749
9.0,1.8215284016397264,0.06542252865619957,1.8225725996062079,0.06003603297803137,0.11380509121550454,16.54896487130059,1.654896487130059,0.025971753522753716,1.8215284016397264,0.06003603297803137,0.10399864696794087,0.0,0.3173182292117013,0.0025971753522753714,0.10399864696794087,0.0,0.013299079611897469,0.013473809696733952,0.015905074775218964,0.013143041171133518,0.023454910144209862,0.0513949990272522,0.06396323442459106,0.32874608039855957
10.0,1.7757433652877808,0.07102550903800875,1.96318780141912,0.05358609784808424,0.10930703249242571,16.21596648957994,1.6215966489579943,0.03286086902436283,1.7757433652877808,0.05358609784808424,0.09727450874116686,0.0,0.30632055633597904,0.0032860869024362834,0.09727450874116686,0.0,0.013432003557682037,0.013606796972453594,0.016056280583143234,0.013036482036113739,0.02307506464421749,0.05069916695356369,0.07648807018995285,0.36181020736694336
11.0,1.755985418955485,0.06840988190378994,2.1811225938557754,0.06566372824211915,0.10784207946724361,15.901576360066732,1.5901576360066734,0.0341640060974492,1.755985418955485,0.06566372824211915,0.09674760492311583,0.0,0.3055979427364137,0.00341640060974492,0.09674760492311583,0.0,0.01329308096319437,0.01343514397740364,0.015887638553977013,0.012959236279129982,0.02330048568546772,0.0505974180996418,0.06534936279058456,0.3524566888809204
12.0,1.7106561462084453,0.07009271893184632,2.159297099907875,0.05681966390046808,0.10842209971613354,15.521880997551811,1.5521880997551811,0.02670167660754588,1.7106561462084453,0.05681966390046808,0.09897822472784254,0.0,0.30890928043259513,0.002670167660754588,0.09897822472784254,0.0,0.013286265544593334,0.013457865454256535,0.015934964641928673,0.01291703898459673,0.02301739901304245,0.0498991459608078,0.06937998533248901,0.36284908652305603
13.0,1.6851900815963745,0.06906575744505972,2.2860362303279196,0.05735457667873965,0.10683645721938875,15.30443943871392,1.5304439438713922,0.02783668651762936,1.6851900815963745,0.05735457667873965,0.09460782921976513,0.0,0.30170877112282646,0.002783668651762936,0.09460782921976513,0.0,0.013417862355709076,0.013497750274837017,0.015993399545550346,0.013076690956950188,0.023490600287914276,0.05111612752079964,0.06580433994531631,0.3561292886734009
14.0,1.653726961877611,0.07359272905159742,2.2719013506596992,0.056995398468441434,0.10708074851168527,14.99180343416002,1.4991803434160023,0.030331360176205635,1.653726961877611,0.056995398468441434,0.09451806317600939,0.0,0.3015507840447956,0.003033136017620564,0.09451806317600939,0.0,0.013424577191472054,0.01359084714204073,0.016064627096056938,0.01290992833673954,0.023151593282818794,0.05023616552352905,0.07516065984964371,0.3842034339904785
15.0,1.6274807784292433,0.07224825152661651,2.340119838755574,0.05329403260515796,0.10863164563973744,14.750642352634006,1.4750642352634007,0.03590364816288153,1.6274807784292433,0.05329403260515796,0.09553213810755147,0.0,0.3031146824359894,0.003590364816288154,0.09553213810755147,0.0,0.013318316079676151,0.013464518822729588,0.015975255519151688,0.012875220738351345,0.023107482120394707,0.0497799813747406,0.070106141269207,0.37935909628868103
