epoch,train_loss,val_window_mae_kwh,grad_norm,w_window,dynamics_residual_mae,l_state,w_state,l_prior,loss,l_window,l_dynamics,l_boundary,dynamics_residual_rmse,w_prior,w_dynamics,w_boundary,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,1.9935429626040988,0.12962420179974288,0.809559984025415,0.14924479027589163,0.015155678821934594,18.438231150309246,1.8438231150309246,0.0005744702502852306,1.9935429626040988,0.14924479027589163,0.0004175845226402291,0.0,0.019941139966249466,5.744702502852306e-05,0.0004175845226402291,0.0,0.01382837537676096,0.014395995065569878,0.015874486416578293,0.014056621119379997,0.024193746969103813,0.05221506208181381,0.09727261960506439,0.8051567077636719
1.0,1.9361869626575046,0.057790408260189,0.9242986283105874,0.10666543659236696,0.017879640580051474,18.277632395426433,1.8277632395426433,0.011539802601974871,1.9361869626575046,0.10666543659236696,0.0006042933511909925,0.0,0.023857164196670055,0.001153980260197487,0.0006042933511909925,0.0,0.011912165209650993,0.012402348220348358,0.01364540122449398,0.011937710456550121,0.0200563445687294,0.042710427194833755,0.07223182171583176,0.2774270474910736
2.0,1.844772716363271,0.06402837694622576,0.9445783703047235,0.058642335443033114,0.027458292949530814,17.789262347751194,1.7789262347751194,0.04734468832612038,1.844772716363271,0.058642335443033114,0.0024696505926032034,0.0,0.04778225926889314,0.004734468832612038,0.0024696505926032034,0.0,0.01190522126853466,0.012460284866392612,0.013752611353993416,0.012020508758723736,0.020085128024220467,0.04324495419859886,0.0734081119298935,0.32535019516944885
3.0,1.7509174015786912,0.09285936097148806,0.9287237065854607,0.05140829458832741,0.056028176099061966,16.757793797387016,1.6757793797387017,0.07345460934771432,1.7509174015786912,0.05140829458832741,0.01638421214496096,0.0,0.12482942723565632,0.007345460934771431,0.01638421214496096,0.0,0.012910246849060059,0.013582451269030571,0.014719413593411446,0.012983410619199276,0.021994734182953835,0.045220162719488144,0.0860082283616066,0.5354562401771545
4.0,1.6803928083843656,0.05666916153859347,0.888874554239908,0.04864427881936232,0.09323658876948887,15.71121719148424,1.5711217191484241,0.0843740954167313,1.6803928083843656,0.04864427881936232,0.052189362752768725,0.0,0.22443886597951254,0.008437409541673132,0.052189362752768725,0.0,0.012175380252301693,0.013015590608119965,0.014094630256295204,0.012306295335292816,0.020945856347680092,0.041030894964933395,0.07277696579694748,0.2670076787471771
5.0,1.629824333720737,0.05731169309001416,0.9524486101059136,0.04959572541217009,0.10515198608239491,15.016764852735731,1.5016764852735731,0.08231350365612242,1.629824333720737,0.04959572541217009,0.07032075358761682,0.0,0.25495291418499416,0.008231350365612242,0.07032075358761682,0.0,0.011873522773385048,0.012695817276835442,0.013742741197347641,0.012126400135457516,0.020300183445215225,0.04045622795820236,0.07020318508148193,0.2770954668521881
6.0,1.5789228677749634,0.06708865985274315,1.0006651356321143,0.04658857463962502,0.1051079382499059,14.559733602735731,1.4559733602735732,0.07057073836525281,1.5789228677749634,0.04658857463962502,0.06930382529066668,0.0,0.25319572124216294,0.007057073836525281,0.06930382529066668,0.0,0.01201558019965887,0.01273911353200674,0.013826733455061913,0.012304151430726051,0.019985852763056755,0.041306544095277786,0.07016324251890182,0.35436806082725525
7.0,1.544875489340888,0.0446813068119809,1.0137025250695688,0.05174827865428395,0.1096020092566808,14.104705333709717,1.4104705333709715,0.060315593249268,1.544875489340888,0.05174827865428395,0.07662506856852108,0.0,0.2687079591883553,0.006031559324926801,0.07662506856852108,0.0,0.011494895443320274,0.01215476356446743,0.013589926064014435,0.011773073114454746,0.019416624680161476,0.041343577206134796,0.06902427971363068,0.1786533147096634
8.0,1.5096728006998699,0.049931047600694,1.1297143736676623,0.05549064030249914,0.11437280393309063,13.666908158196343,1.3666908158196343,0.05152677123745283,1.5096728006998699,0.05549064030249914,0.0823386013507843,0.0,0.27937183446354336,0.005152677123745283,0.0823386013507843,0.0,0.011454208754003048,0.012015250511467457,0.013470244593918324,0.011635959148406982,0.01934872940182686,0.04181655868887901,0.06836908310651779,0.22133834660053253
9.0,1.4718809922536213,0.04199103405699134,1.1312170018360292,0.05341145685977406,0.10984080036481221,13.34805022345649,1.3348050223456491,0.05221273170577155,1.4718809922536213,0.05341145685977406,0.07844319111771053,0.0,0.274301850133472,0.005221273170577156,0.07844319111771053,0.0,0.011443359777331352,0.012053790502250195,0.013641792349517345,0.011561892926692963,0.019541695713996887,0.041985563933849335,0.07189420610666275,0.15380597114562988
10.0,1.4389504260487027,0.04258132807444781,1.2369306891702303,0.05168915850420793,0.1072723161843088,13.053472836812338,1.3053472836812336,0.061012126919296056,1.4389504260487027,0.05168915850420793,0.0758127427349488,0.0,0.2706172863642375,0.006101212691929604,0.0758127427349488,0.0,0.011549198068678379,0.012196477502584457,0.013777528889477253,0.011666701175272465,0.01978881284594536,0.042370907962322235,0.0738384947180748,0.15546250343322754
11.0,1.41124208105935,0.11545734689570963,1.4034678101876956,0.05319787541197406,0.10423341724607679,12.804993258582222,1.280499325858222,0.05085958830184407,1.41124208105935,0.05319787541197406,0.07245890754792425,0.0,0.26411881546179455,0.005085958830184407,0.07245890754792425,0.0,0.013573662377893925,0.014143221080303192,0.015318169258534908,0.013817407190799713,0.023307444527745247,0.05119020491838455,0.09347877651453018,0.6988298892974854
12.0,1.3971428010198805,0.059329226380214095,1.3795921666082616,0.06155920111470752,0.10251763959725697,12.61050107744005,1.261050107744005,0.06123335618111822,1.3971428010198805,0.06155920111470752,0.06841014491187201,0.0,0.25603301492002273,0.006123335618111823,0.06841014491187201,0.0,0.011904630810022354,0.012482400052249432,0.013919411227107048,0.012106175534427166,0.020232466980814934,0.04337042570114136,0.07495874911546707,0.2856595516204834
13.0,1.3717620836363897,0.10723088856320828,1.4537631926582073,0.052120744354195066,0.10231236782338884,12.444437715742323,1.2444437715742325,0.07227561871210735,1.3717620836363897,0.052120744354195066,0.06797000972761048,0.0,0.25476669271787006,0.007227561871210734,0.06797000972761048,0.0,0.01347597036510706,0.014016714878380299,0.015293869189918041,0.013696646317839622,0.023063380271196365,0.04962171986699104,0.09216384589672089,0.6365149617195129
14.0,1.3494877219200134,0.07739345368463546,1.427849146455339,0.05285227091776,0.10269931289884779,12.221082846323648,1.222108284632365,0.07160700381629997,1.3494877219200134,0.05285227091776,0.06736645723382632,0.0,0.2536398735311296,0.0071607003816299974,0.06736645723382632,0.0,0.01244374644011259,0.013020042330026627,0.014300567097961903,0.012743999250233173,0.021104738116264343,0.044403381645679474,0.08042974025011063,0.42070141434669495
15.0,1.3284227318233914,0.07465189544018358,1.4793541733349314,0.047981151276164584,0.10128234492407905,12.083371851179335,1.2083371851179336,0.07803438169260819,1.3284227318233914,0.047981151276164584,0.06430097959107822,0.0,0.24778976208633846,0.00780343816926082,0.06430097959107822,0.0,0.012439031153917313,0.013041355647146702,0.014288315549492836,0.012720156461000443,0.021092839539051056,0.04404226690530777,0.07940561324357986,0.40018558502197266
