epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,loss,l_window,w_window
0.0,2.3042857460677624,,6.56979539925888,19.823518216609955,1.9823518216609957,2.3042857460677624,0.3219338948838413,0.3219338948838413
1.0,2.076374553143978,,6.487281716323365,19.522738695144653,1.9522738695144652,2.076374553143978,0.12410065229050815,0.12410065229050815
2.0,1.9643433280289173,,6.696399609228854,18.384873420000076,1.838487342000008,1.9643433280289173,0.12585594970732927,0.12585594970732927
3.0,1.7967984564602375,,6.6760194627143585,16.678753077983856,1.6678753077983857,1.7967984564602375,0.12892313860356808,0.12892313860356808
4.0,1.7047713994979858,,7.473245551550551,15.75656470656395,1.575656470656395,1.7047713994979858,0.12911489931866527,0.12911489931866527
5.0,1.6651387140154839,,6.241332154478178,14.90687295794487,1.490687295794487,1.6651387140154839,0.17445139563642442,0.17445139563642442
6.0,1.5180025361478329,,6.552354974036722,14.282900214195251,1.4282900214195253,1.5180025361478329,0.08971248893067241,0.08971248893067241
7.0,1.4888116531074047,,7.846783125071774,13.594082236289978,1.359408223628998,1.4888116531074047,0.12940340605564415,0.12940340605564415
8.0,1.4524153657257557,,8.497068753844383,13.218402743339539,1.3218402743339541,1.4524153657257557,0.13057506969198585,0.13057506969198585
9.0,1.3869028203189373,,7.824066940080265,12.870377510786057,1.2870377510786057,1.3869028203189373,0.09986503538675606,0.09986503538675606
10.0,1.446502212435007,,8.252212411792915,12.60203355550766,1.260203355550766,1.446502212435007,0.1862988097127527,0.1862988097127527
11.0,1.4041495956480503,,7.789296250385092,12.151980429887772,1.2151980429887774,1.4041495956480503,0.1889515498187393,0.1889515498187393
12.0,1.3465070649981499,,7.007210389980775,12.128877490758896,1.2128877490758896,1.3465070649981499,0.1336193080060184,0.1336193080060184
13.0,1.3342569284141064,,6.7657671989208445,11.447973370552063,1.1447973370552065,1.3342569284141064,0.18945955764502287,0.18945955764502287
14.0,1.1822506673634052,,6.536861391954904,11.076752871274948,1.1076752871274949,1.1822506673634052,0.07457536761648953,0.07457536761648953
15.0,1.1581144072115421,,6.525793616242956,10.806009247899055,1.0806009247899055,1.1581144072115421,0.07751346798613667,0.07751346798613667
16.0,1.1332849860191345,,7.1931071350662,10.376339301466942,1.0376339301466944,1.1332849860191345,0.0956510512623936,0.0956510512623936
17.0,1.1081575565040112,,7.257569242261771,9.849090591073036,0.9849090591073036,1.1081575565040112,0.12324847769923508,0.12324847769923508
18.0,1.1248675733804703,,7.083555250293971,9.633026748895645,0.9633026748895646,1.1248675733804703,0.16156487446278334,0.16156487446278334
19.0,1.0523328930139542,,6.826716951309367,9.076372534036636,0.9076372534036636,1.0523328930139542,0.14469563285820186,0.14469563285820186
20.0,0.9471477046608925,,6.494126077033258,8.594652503728867,0.8594652503728867,0.9471477046608925,0.08768243971280754,0.08768243971280754
21.0,0.9294557124376297,,6.523984983352994,8.134820610284805,0.8134820610284805,0.9294557124376297,0.11597363953478634,0.11597363953478634
22.0,0.8998104687780142,,6.793565041742954,7.795367568731308,0.7795367568731308,0.8998104687780142,0.12027370487339795,0.12027370487339795
23.0,0.8852609898895025,,6.6734917075194415,7.453136622905731,0.7453136622905732,0.8852609898895025,0.13994730287231505,0.13994730287231505
24.0,0.8120714500546455,,6.509946014552657,7.40997913479805,0.740997913479805,0.8120714500546455,0.07107352488674223,0.07107352488674223
25.0,0.7844679988920689,,6.22239207079543,7.064314782619476,0.7064314782619476,0.7844679988920689,0.07803651434369385,0.07803651434369385
26.0,0.7120871804654598,,6.234241158487716,6.315026476979256,0.6315026476979255,0.7120871804654598,0.08058451558463275,0.08058451558463275
27.0,0.648021325469017,,5.817209400802514,5.695079207420349,0.5695079207420348,0.648021325469017,0.07851339504122734,0.07851339504122734
28.0,0.6079123616218567,,6.117835077012678,5.288439705967903,0.5288439705967904,0.6079123616218567,0.07906838553026319,0.07906838553026319
29.0,0.5658724866807461,,6.155161408756794,4.916889004409313,0.4916889004409314,0.5658724866807461,0.07418357720598578,0.07418357720598578
30.0,0.5458804722875357,,6.167035659996747,4.605897434055805,0.46058974340558057,0.5458804722875357,0.08529072487726808,0.08529072487726808
31.0,0.5349407764151692,,6.302667611090753,4.344927623867989,0.4344927623867989,0.5349407764151692,0.10044801398180425,0.10044801398180425
32.0,0.5497465590015054,,6.7246174099307225,4.143739476799965,0.4143739476799965,0.5497465590015054,0.13537260238081217,0.13537260238081217
33.0,0.5159261813387275,,6.3667308298950385,3.9042854979634285,0.3904285497963429,0.5159261813387275,0.12549762916751206,0.12549762916751206
