epoch,train_loss,val_window_mae_kwh,grad_norm,l_window,w_window
0.0,0.2991839339956641,,6.422493791985495,0.2991839339956641,0.2991839339956641
1.0,0.09608916100114584,,6.539416089090643,0.09608916100114584,0.09608916100114584
2.0,0.11225416976958513,,6.333787391573804,0.11225416976958513,0.11225416976958513
3.0,0.15005408320575953,,6.438063061668995,0.15005408320575953,0.15005408320575953
4.0,0.16148398374207318,,6.8376088087524725,0.16148398374207318,0.16148398374207318
5.0,0.20020840968936682,,5.6016225653597145,0.20020840968936682,0.20020840968936682
6.0,0.08272759756073356,,5.6129170685670875,0.08272759756073356,0.08272759756073356
7.0,0.1154906703159213,,6.068282004545146,0.1154906703159213,0.1154906703159213
8.0,0.14677882194519043,,5.4190096693106575,0.14677882194519043,0.14677882194519043
9.0,0.09232919430360198,,5.554004919224221,0.09232919430360198,0.09232919430360198
10.0,0.17667984566651285,,5.3640637650256195,0.17667984566651285,0.17667984566651285
11.0,0.07265509711578488,,5.3075048246578245,0.07265509711578488,0.07265509711578488
12.0,0.09808174055069685,,5.34508932364319,0.09808174055069685,0.09808174055069685
13.0,0.06689609005115926,,5.080140743288454,0.06689609005115926,0.06689609005115926
14.0,0.08589738421142101,,5.4203174767242395,0.08589738421142101,0.08589738421142101
15.0,0.08147437148727477,,5.273802359360486,0.08147437148727477,0.08147437148727477
16.0,0.06590910768136382,,5.114871024553894,0.06590910768136382,0.06590910768136382
17.0,0.06877912289928645,,5.16909760138951,0.06877912289928645,0.06877912289928645
18.0,0.08023660373874009,,5.317558903175027,0.08023660373874009,0.08023660373874009
19.0,0.08733362820930779,,5.0538522664777865,0.08733362820930779,0.08733362820930779
20.0,0.15715110767632723,,5.952757800010792,0.15715110767632723,0.15715110767632723
21.0,0.13040104345418513,,5.071908647929217,0.13040104345418513,0.13040104345418513
22.0,0.06804606097284704,,5.097662620132929,0.06804606097284704,0.06804606097284704
23.0,0.07696714927442372,,4.963196236045476,0.07696714927442372,0.07696714927442372
24.0,0.09436240745708346,,5.259664493849482,0.09436240745708346,0.09436240745708346
25.0,0.1404514997266233,,4.930406246197067,0.1404514997266233,0.1404514997266233
26.0,0.06206394196487963,,4.905045444154901,0.06206394196487963,0.06206394196487963
27.0,0.07895998796448112,,4.752316603908447,0.07895998796448112,0.07895998796448112
28.0,0.10223433142527938,,5.243027056382237,0.10223433142527938,0.10223433142527938
29.0,0.13241359312087297,,5.019811312694288,0.13241359312087297,0.13241359312087297
30.0,0.06637322576716542,,4.878253280261067,0.06637322576716542,0.06637322576716542
31.0,0.08254932635463774,,5.139475891457847,0.08254932635463774,0.08254932635463774
32.0,0.11174133559688926,,5.058865399920627,0.11174133559688926,0.11174133559688926
33.0,0.09028474451042712,,5.14754998988011,0.09028474451042712,0.09028474451042712
34.0,0.09274277277290821,,4.889590270476263,0.09274277277290821,0.09274277277290821
35.0,0.11669392068870366,,5.4232877715843415,0.11669392068870366,0.11669392068870366
36.0,0.11400092183612287,,4.908896996533442,0.11400092183612287,0.11400092183612287
37.0,0.08392114494927227,,4.950554265052279,0.08392114494927227,0.08392114494927227
38.0,0.13183666416443884,,4.931050045108485,0.13183666416443884,0.13183666416443884
39.0,0.07123234774917364,,4.836264384002353,0.07123234774917364,0.07123234774917364
40.0,0.09852136904373765,,4.786025356805873,0.09852136904373765,0.09852136904373765
41.0,0.09076455654576421,,4.95167302287863,0.09076455654576421,0.09076455654576421
42.0,0.10650621564127505,,4.668790640215005,0.10650621564127505,0.10650621564127505
43.0,0.07137881242670119,,4.66833362561948,0.07137881242670119,0.07137881242670119
44.0,0.09345728089101613,,4.511310174181414,0.09345728089101613,0.09345728089101613
45.0,0.07694167457520962,,4.522672022665618,0.07694167457520962,0.07694167457520962
46.0,0.10615040687844157,,4.468426422781878,0.10615040687844157,0.10615040687844157
47.0,0.06072996463626623,,4.425734418238335,0.06072996463626623,0.06072996463626623
48.0,0.09183653513900936,,4.619371825810149,0.09183653513900936,0.09183653513900936
49.0,0.07596989162266254,,4.666432554371655,0.07596989162266254,0.07596989162266254
50.0,0.09781737090088427,,4.458580392607122,0.09781737090088427,0.09781737090088427
51.0,0.06682517728768289,,4.632843178283005,0.06682517728768289,0.06682517728768289
52.0,0.08977585332468152,,4.564906600219759,0.08977585332468152,0.08977585332468152
53.0,0.07528617884963751,,4.475132390443231,0.07528617884963751,0.07528617884963751
54.0,0.10247625992633402,,4.424583014434787,0.10247625992633402,0.10247625992633402
55.0,0.060598355485126376,,4.145324193281521,0.060598355485126376,0.060598355485126376
56.0,0.06964994361624122,,4.468903386586739,0.06964994361624122,0.06964994361624122
57.0,0.07788997539319098,,4.571421952187059,0.07788997539319098,0.07788997539319098
58.0,0.09463526052422822,,4.404037517314672,0.09463526052422822,0.09463526052422822
59.0,0.06341831153258681,,4.296351085266489,0.06341831153258681,0.06341831153258681
60.0,0.08633596147410572,,4.349365522235459,0.08633596147410572,0.08633596147410572
61.0,0.07235133135691285,,4.289969220119078,0.07235133135691285,0.07235133135691285
62.0,0.09342173114418983,,4.271284707741012,0.09342173114418983,0.09342173114418983
63.0,0.06477512349374592,,4.47975101575815,0.06477512349374592,0.06477512349374592
64.0,0.0751562004443258,,4.444883394908436,0.0751562004443258,0.0751562004443258
65.0,0.06228653236757964,,3.8300918849457126,0.06228653236757964,0.06228653236757964
66.0,0.09206366213038564,,4.577205098719833,0.09206366213038564,0.09206366213038564
67.0,0.08254154142923653,,4.226450000211947,0.08254154142923653,0.08254154142923653
68.0,0.07177565048914403,,4.480249693594125,0.07177565048914403,0.07177565048914403
69.0,0.09744385164231062,,4.347570152170251,0.09744385164231062,0.09744385164231062
70.0,0.06477734283544123,,4.283890037205697,0.06477734283544123,0.06477734283544123
71.0,0.07757197925820947,,4.545812775836934,0.07757197925820947,0.07757197925820947
72.0,0.07109809713438153,,4.112799160407083,0.07109809713438153,0.07109809713438153
73.0,0.09664513566531241,,4.632378707068153,0.09664513566531241,0.09664513566531241
