epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,1.9739932830517108,0.06528692040592432,0.7745321215480583,18.342088515941914,1.8342088515941912,0.0,0.00015457007176827086,0.0,0.01475964687191523,1.9739932830517108,0.1396298001591976,0.0,0.019165693065867975,0.1396298001591976,0.0015457007176827085,0.0003850352883231468,0.012477343901991844,0.012637993320822716,0.015795448794960976,0.0122197475284338,0.02141975611448288,0.04866727069020271,0.0754665732383728,0.32361122965812683
1.0,1.871323599265172,0.10454650141764432,0.9358779223564373,17.916797087742733,1.791679708774273,0.0,0.0021952994311085117,0.0,0.02257893470904002,1.871323599265172,0.07744856809194271,0.0,0.03482852116800272,0.07744856809194271,0.021952994311085113,0.0014333335051420503,0.014225276187062263,0.014257552102208138,0.01815345138311386,0.013231043703854084,0.024678494781255722,0.05878021940588951,0.1099274754524231,0.5831184983253479
2.0,1.7354893730236933,0.048380039632320404,1.2150566361696966,16.571804376748894,1.6571804376748895,0.0,0.0044597451575100425,0.0,0.0639983736551725,1.7354893730236933,0.07384914876176761,0.0,0.14257327983012566,0.07384914876176761,0.04459745157510042,0.023088763611247905,0.011924677528440952,0.012106371112167835,0.015310398302972317,0.011363753117620945,0.02072414569556713,0.04674987122416496,0.08252403140068054,0.18633706867694855
3.0,1.5778457316068502,0.062048269785009325,1.0931491055668565,15.076011951153095,1.5076011951153094,0.0,0.004037964902818203,0.0,0.1550052102941733,1.5778457316068502,0.0662065426317545,0.0,0.3795336874631735,0.0662065426317545,0.04037964902818203,0.14912081739077201,0.012174953706562519,0.01228176336735487,0.015623807907104492,0.011639297939836979,0.021440325304865837,0.04785098508000374,0.08854957669973373,0.2868254482746124
4.0,1.4723957364375775,0.10886007105000317,0.9931384017535488,14.090471267700195,1.4090471267700195,0.0,0.006064558430359914,0.0,0.24088393438320893,1.4723957364375775,0.0572839852135915,0.0,0.5859542259803185,0.0572839852135915,0.060645584303599134,0.3532841538007443,0.01374084409326315,0.013924858532845974,0.017521144822239876,0.013275373727083206,0.024462712928652763,0.057806603610515594,0.11450552940368652,0.6156435012817383
5.0,1.4086699187755585,0.05986244638916105,1.2596538504048667,13.349824135120098,1.3349824135120099,0.0,0.004864632811110755,0.0,0.26548096308341396,1.4086699187755585,0.06882284209132195,0.0,0.6726949352484483,0.06882284209132195,0.048646328111107535,0.46729788871911854,0.011935451999306679,0.01204486470669508,0.015439788810908794,0.011302289552986622,0.020448075607419014,0.04540250822901726,0.08158904314041138,0.2807375490665436
6.0,1.3466457380698278,0.08905442175455391,1.368043744876567,12.837074499863844,1.2837074499863843,0.0,0.004631048784806179,0.0,0.2440899289571322,1.3466457380698278,0.05830721815045063,0.0,0.667476644882789,0.05830721815045063,0.046310487848061785,0.46016070819818056,0.012836094945669174,0.012987101450562477,0.016520382836461067,0.012176530435681343,0.022296078503131866,0.052550993859767914,0.10133615136146545,0.481732040643692
7.0,1.3154657666499798,0.05840898887254298,1.490680098540446,12.48553492472722,1.248553492472722,0.0,0.003934229595156816,0.0,0.21822194984325996,1.3154657666499798,0.06297804400897943,0.0,0.6692411211820749,0.06297804400897943,0.039342295951568164,0.46024904686671037,0.012165251187980175,0.0122809624299407,0.015608449466526508,0.011423633433878422,0.0206135381013155,0.0463918074965477,0.08560062199831009,0.2631876468658447
8.0,1.2963961225289564,0.08948004560079426,1.563264358569867,12.341479998368483,1.2341479998368485,0.0,0.004339404633411995,0.0,0.2046875856243647,1.2963961225289564,0.05790869862987445,0.0,0.6494007958815649,0.05790869862987445,0.043394046334119946,0.4371780999577962,0.013159310445189476,0.013281188905239105,0.016859065741300583,0.012337512336671352,0.02269153855741024,0.05320890620350838,0.1036621630191803,0.4806406795978546
9.0,1.280735277212583,0.06104871479328722,1.6476976316793885,12.168009574596699,1.2168009574596697,0.0,0.003975970871173419,0.0,0.1998970898298117,1.280735277212583,0.059958348193993934,0.0,0.6398047965306503,0.059958348193993934,0.03975970871173418,0.425731354034864,0.012539220042526722,0.012662068009376526,0.015982065349817276,0.011727418750524521,0.021347062662243843,0.04864015802741051,0.09152255207300186,0.2739691734313965
