epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_full_trip
0.0,2.789373287787804,0.4025002419948578,5.628871559327564,21.076075627253605,2.1076075627253603,0.0,0.0001776140335445794,0.00038459369814238296,0.014398658719773475,2.789373287787804,0.6812035189225123,0.0,0.019036746583878994,0.6812035189225123,0.0017761403354457938,0.00038459369814238296,0.4025002419948578
1.0,2.331513386506301,0.6730443835258484,7.345594838335799,20.920823023869442,2.0920823023869444,0.0,0.003296972270338582,0.0005496798336165599,0.017712758782391366,2.331513386506301,0.23558435775339603,0.0,0.022585372655437544,0.23558435775339603,0.032969722703385815,0.0005496798336165599,0.6730443835258484
2.0,2.500184710209186,0.3032445013523102,8.480361043887655,20.459244984846848,2.045924498484685,0.0,0.004705505287991121,0.0016633217858795363,0.022985763131425932,2.500184710209186,0.44789132160636097,0.0,0.03815552678245764,0.44789132160636097,0.0470550528799112,0.0016633217858795363,0.3032445013523102
3.0,2.111746480831733,0.26344048976898193,7.446924676457087,19.306833634009728,1.930683363400973,0.0,0.002699466744581094,0.01231962635826606,0.04366173466237692,2.111746480831733,0.16604399444678655,0.0,0.10457765425627048,0.16604399444678655,0.02699466744581094,0.01231962635826606,0.26344048976898193
4.0,2.0010672211647034,0.38934388756752014,7.624385432534291,17.6750216117272,1.7675021611727202,0.0,0.004104507263176716,0.05453802401629778,0.08735735714435577,2.0010672211647034,0.17492253576906827,0.0,0.2290505847105613,0.17492253576906827,0.04104507263176716,0.05453802401629778,0.38934388756752014
5.0,1.9485875459817739,0.33174407482147217,7.70274901282881,16.464645239023064,1.6464645239023064,0.0,0.003190060776586716,0.09810230966943961,0.11968666830888161,1.9485875459817739,0.20083064148918942,0.0,0.31022790647470033,0.20083064148918942,0.03190060776586716,0.09810230966943961,0.33174407482147217
6.0,1.8638941599772527,0.2865560054779053,7.486948334959404,15.971067905426025,1.5971067905426026,0.0,0.0032591669103847103,0.09268929981268369,0.12026216433598445,1.8638941599772527,0.17083886681267849,0.0,0.2984168632672383,0.17083886681267849,0.0325916691038471,0.09268929981268369,0.2865560054779053
7.0,1.8350971111884484,0.332018107175827,7.909835051561547,15.521855537707989,1.552185553770799,0.0,0.003408664364654284,0.09286666862093486,0.12371724729354565,1.8350971111884484,0.18663619501659504,0.0,0.3014962604412666,0.18663619501659504,0.03408664364654284,0.09286666862093486,0.332018107175827
8.0,1.7656847834587097,0.35332760214805603,7.916708557266081,14.960204454568716,1.4960204454568715,0.0,0.0030201862064691692,0.09028494100158031,0.11881822920762576,1.7656847834587097,0.1763591460453776,0.0,0.2954699408549529,0.1763591460453776,0.03020186206469169,0.09028494100158031,0.35332760214805603
9.0,1.711636245250702,0.3575737476348877,8.200114925901898,14.569326400756836,1.4569326400756837,0.0,0.00329645208727855,0.08754146156402734,0.1166552144747514,1.711636245250702,0.1638656261448677,0.0,0.2915358990430832,0.1638656261448677,0.032964520872785494,0.08754146156402734,0.3575737476348877
