epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.0503672177974996,0.07098208856768906,0.851541727062431,19.104677530435417,1.9104677530435419,0.0,0.00014294283047582633,0.0,0.014230216781680401,2.0503672177974996,0.1397565035865857,0.0,0.018688938652093593,0.1397565035865857,0.0014294283047582633,0.00037135740589851944,0.012383712455630302,0.012995636090636253,0.015127590857446194,0.012462330050766468,0.02039398066699505,0.0444272942841053,0.07881991565227509,0.37124624848365784
1.0,1.9497341972130995,0.06199903308879584,1.0408912059391677,18.68591257242056,1.8685912572420567,0.0,0.0017278368334070994,0.0,0.020049026379218467,1.9497341972130995,0.07941512892452571,0.0,0.033022912935568735,0.07941512892452571,0.017278368334070995,0.0013483634079770686,0.0127898333594203,0.012791530229151249,0.015885841101408005,0.012523564510047436,0.021127067506313324,0.04593602195382118,0.08109647780656815,0.2938419282436371
2.0,1.824070311509646,0.05648531473707408,1.3497850148375081,17.42336265857403,1.7423362658574033,0.0,0.0033468535313239465,0.0,0.04664688557386398,1.824070311509646,0.07838714896486355,0.0,0.117967022726169,0.07838714896486355,0.03346853531323946,0.016531845554709435,0.01232166588306427,0.012251797132194042,0.015011700801551342,0.012591232545673847,0.020611025393009186,0.04342307522892952,0.0717640221118927,0.2639079988002777
3.0,1.679589154628607,0.03083529300056398,1.1729565963259434,16.059922255002537,1.6059922255002534,0.0,0.0029914729727002296,0.0,0.11155681484020673,1.679589154628607,0.07060538003077874,0.0,0.30300405277655673,0.07060538003077874,0.02991472972700229,0.09591560094402386,0.011936451308429241,0.011983840726315975,0.014697263017296791,0.012229347601532936,0.01994847133755684,0.04237998649477959,0.07051718980073929,0.06298979371786118
4.0,1.562390657571646,0.07186245580669492,1.0866698721677885,15.019998953892635,1.5019998953892637,0.0,0.005240881586304078,0.0,0.1817115654165928,1.562390657571646,0.055149889622743316,0.0,0.4700701626447531,0.055149889622743316,0.052408815863040775,0.22796961493217027,0.01268734410405159,0.012653847225010395,0.015883732587099075,0.012905249372124672,0.02202558144927025,0.045866549015045166,0.08137145638465881,0.37150588631629944
5.0,1.4905925622353187,0.03180890786461532,1.2104910292233098,14.22095720584576,1.422095720584576,0.0,0.004833464396114532,0.0,0.2130572681243603,1.4905925622353187,0.06366336546265162,0.0,0.5568856092599722,0.06366336546265162,0.04833464396114533,0.3231256535420051,0.011911106295883656,0.011985721066594124,0.014654384925961494,0.012182160280644894,0.019701162353157997,0.04089657589793205,0.06704901903867722,0.07609113305807114
6.0,1.4313118320245009,0.041381836286745965,1.3720852874441265,13.685961136451134,1.3685961136451135,0.0,0.003906382219149517,0.0,0.1996315224812581,1.4313118320245009,0.05880930532629673,0.0,0.5663324548647954,0.05880930532629673,0.039063822191495165,0.3334789058336845,0.011923421174287796,0.011947428807616234,0.014713979326188564,0.012047095224261284,0.01966722682118416,0.04081012308597565,0.06664934754371643,0.1532960683107376
7.0,1.39244361107166,0.044098034501075745,1.556503576733408,13.269818819486177,1.3269818819486179,0.0,0.00429062291693229,0.0,0.16875906804433236,1.39244361107166,0.061171092809392855,0.0,0.5701534083256354,0.061171092809392855,0.04290622916932289,0.3324910734708493,0.01195435505360365,0.011961727403104305,0.014817742630839348,0.012016432359814644,0.01971525140106678,0.040840085595846176,0.06698131561279297,0.17449736595153809
8.0,1.3640378484359155,0.03845833905506879,1.6502581758961243,12.985009010021503,1.2985009010021504,0.0,0.004211550578474999,0.0,0.16165568221073884,1.3640378484359155,0.06132534819726761,0.0,0.6048901722981379,0.06132534819726761,0.042115505784749985,0.3734966012147757,0.011863067746162415,0.011902350932359695,0.014590959064662457,0.011972878128290176,0.019450807943940163,0.0408468060195446,0.06775419414043427,0.12928564846515656
9.0,1.3457662279789264,0.034754655323922634,1.741646291314225,12.81930685043335,1.281930685043335,0.0,0.0039007255091116975,0.0,0.1640622203166668,1.3457662279789264,0.059934824132002316,0.0,0.6205131251078385,0.059934824132002316,0.03900725509111698,0.3931665775867609,0.01188553124666214,0.01195182092487812,0.014557828195393085,0.012040694244205952,0.019448909908533096,0.04148538410663605,0.06873322278261185,0.09793385118246078
