epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_full_trip
0.0,2.495934628523313,0.3419901430606842,4.5480582864661745,18.355077890249397,1.8355077890249403,0.0,0.00015167779122118822,0.0003794226202164562,0.014660879969596863,2.495934628523313,0.6598957180976868,0.0,0.01904298966893783,0.6598957180976868,0.001516777912211882,0.0003794226202164562,0.3419901430606842
1.0,2.115450565631573,0.5890811085700989,6.074969497565933,18.157299995422363,1.8157299995422365,0.0,0.002139384514437272,0.0006022696985522858,0.018478264530690815,2.115450565631573,0.2969788725559528,0.0,0.023771884349676278,0.2969788725559528,0.02139384514437272,0.0006022696985522858,0.5890811085700989
2.0,2.0784217577714186,0.21579806506633759,6.951619727305914,17.65963370983417,1.7659633709834173,0.0,0.0041220305630793935,0.002650695033550549,0.029629904490250807,2.0784217577714186,0.30568566259283286,0.0,0.04896451375232293,0.30568566259283286,0.04122030563079394,0.002650695033550549,0.21579806506633759
3.0,1.9202028604654164,0.24240227043628693,6.081998865385728,16.43569407096276,1.6435694070962759,0.0,0.0029585140184141124,0.019516525646814935,0.06464407650324014,1.9202028604654164,0.25415840042898286,0.0,0.1356621470588904,0.25415840042898286,0.029585140184141122,0.019516525646814935,0.24240227043628693
4.0,1.7573928924707265,0.42030787467956543,6.324160540849827,15.022246617537279,1.502224661753728,0.0,0.003952775709331035,0.060414731645813353,0.10108397213312295,1.7573928924707265,0.1908007302822975,0.0,0.24277320618812853,0.1908007302822975,0.039527757093310356,0.060414731645813353,0.42030787467956543
5.0,1.6815688197429364,0.6512867212295532,6.518565033748479,14.22708980853741,1.4227089808537412,0.0,0.005891532852099493,0.07409064557689887,0.10640897372594246,1.6815688197429364,0.17887766050318113,0.0,0.2674124940083577,0.17887766050318113,0.05891532852099492,0.07409064557689887,0.6512867212295532
6.0,1.6421359869150014,0.20248396694660187,6.4197321822635525,13.649740622593807,1.3649740622593804,0.0,0.004892264019984466,0.08632313718016331,0.11357616432584249,1.6421359869150014,0.18594651762396097,0.0,0.2883567030613239,0.18594651762396097,0.04892264019984465,0.08632313718016331,0.20248396694660187
7.0,1.6793869321162884,0.6357285380363464,5.750494685410751,13.452025927030123,1.3452025927030122,0.0,0.005264336802065373,0.07599487284628245,0.11522177348916347,1.6793869321162884,0.2529251406622979,0.0,0.26592572835775524,0.2529251406622979,0.052643368020653725,0.07599487284628245,0.6357285380363464
8.0,1.5494276285171509,0.6134206652641296,6.44412314331536,13.035821657914381,1.3035821657914384,0.0,0.006940988193337734,0.06814249289723542,0.10818068396586639,1.5494276285171509,0.17076197538811427,0.0,0.25727847333137804,0.17076197538811427,0.06940988193337734,0.06814249289723542,0.6134206652641296
9.0,1.4891539353590746,0.7565494179725647,6.132151125264302,12.557229628929726,1.2557229628929725,0.0,0.00756061039865017,0.08143461581606132,0.11550512680640587,1.4891539353590746,0.14443569491954106,0.0,0.27960039102114165,0.14443569491954106,0.0756061039865017,0.08143461581606132,0.7565494179725647
10.0,1.4510090947151184,0.5848674774169922,6.353602187547693,12.259920083559477,1.2259920083559477,0.0,0.007189168952978576,0.07883631910842198,0.11205649433227685,1.4510090947151184,0.13899160978885797,0.0,0.27509044110774994,0.13899160978885797,0.07189168952978574,0.07883631910842198,0.5848674774169922
11.0,1.4774195826970613,1.0312432050704956,6.153292782407527,12.051474754626934,1.2051474754626936,0.0,0.009293625016625113,0.06705510745254847,0.10657214659910935,1.4774195826970613,0.1959233726733006,0.0,0.25276753077140224,0.1959233726733006,0.09293625016625111,0.06705510745254847,1.0312432050704956
12.0,1.476959214760707,0.5088719725608826,6.686229906034214,11.695834434949434,1.1695834434949435,0.0,0.007623819605662273,0.07598501472518994,0.10785189213661048,1.476959214760707,0.2237669202284171,0.0,0.2718000434912168,0.2237669202284171,0.07623819605662273,0.07598501472518994,0.5088719725608826
13.0,1.399840689622439,0.9068334102630615,6.146664433627066,11.380770224791307,1.1380770224791308,0.0,0.008033975199438059,0.07096172596972722,0.10515584280857673,1.399840689622439,0.18276795816536134,0.0,0.25957112931288207,0.18276795816536134,0.08033975199438058,0.07096172596972722,0.9068334102630615
14.0,1.362435831473424,0.5070486068725586,6.4979509089551755,11.144278764724731,1.1144278764724733,0.0,0.00731296679721429,0.0657961222414787,0.10269536737066048,1.362435831473424,0.17489888719641244,0.0,0.2523763661201184,0.17489888719641244,0.07312966797214288,0.0657961222414787,0.5070486068725586
