epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.130766924470663,,0.911526534543617,20.00719654560089,2.000719654560089,0.0,0.00036189278660003765,0.0,0.01494532183278352,2.130766924470663,0.1296853357926011,0.0,0.01970082486514002,0.1296853357926011,0.0036189278660003765,0.0004116856289329007
1.0,2.0031854435801506,,1.124136401365912,19.37283229827881,1.937283229827881,0.0,0.0048715522105339925,0.0,0.02398322813678533,2.0031854435801506,0.06103064783383161,0.0,0.04409120779018849,0.06103064783383161,0.048715522105339915,0.002633266496559372
2.0,1.816763423383236,,1.2880321675613375,17.4304201900959,1.74304201900959,0.0,0.004689342482015491,0.0,0.0722057509701699,1.816763423383236,0.0690319953719154,0.0,0.20976836001500487,0.0690319953719154,0.046893424820154905,0.050094122532755136
3.0,1.659284045919776,,1.2075781503286118,15.973221629858017,1.5973221629858019,0.0,0.005111055937595666,0.0,0.16635277727618814,1.659284045919776,0.05685078364331275,0.0,0.4520106855779886,0.05685078364331275,0.051110559375956655,0.2102922024205327
4.0,1.5650647655129433,,1.4360661266835035,14.922663182020187,1.4922663182020188,0.0,0.0037689438671804965,0.0,0.2123685237020254,1.5650647655129433,0.06902948021888733,0.0,0.5786608532071114,0.06902948021888733,0.037689438671804965,0.3488508276641369
5.0,1.4935657978057861,,1.5642233593246642,14.290484011173248,1.429048401117325,0.0,0.0034495113883167504,0.0,0.21417226735502481,1.4935657978057861,0.06106787745375186,0.0,0.626361858099699,0.06106787745375186,0.034495113883167505,0.40614169649779797
6.0,1.4524582736194134,,1.8772562888631565,13.781735390424728,1.3781735390424728,0.0,0.0033306659606751055,0.0,0.20050452463328838,1.4524582736194134,0.07095405901782215,0.0,0.652754807844758,0.07095405901782215,0.033306659606751055,0.43573382776230574
7.0,1.4146946221590042,,1.9128056572121528,13.483832150697708,1.348383215069771,0.0,0.003703745163511485,0.0,0.21354371029883623,1.4146946221590042,0.06260764750186354,0.0,0.6999461576342583,0.06260764750186354,0.03703745163511485,0.5028312336653471
8.0,1.3919043615460396,,1.9728493505366833,13.294196099042892,1.3294196099042892,0.0,0.004218154022237287,0.0,0.20785859320312738,1.3919043615460396,0.05826658569276333,0.0,0.7124522998929024,0.05826658569276333,0.04218154022237286,0.5211334191262722
9.0,1.3927212990820408,,2.12056058229664,13.200537830591202,1.3200537830591204,0.0,0.0028635338618187233,0.0,0.20371704874560237,1.3927212990820408,0.06980397994630039,0.0,0.7264950163662434,0.06980397994630039,0.028635338618187234,0.5468260431662202
10.0,1.3709040135145187,,2.027919206661215,13.049324363470078,1.3049324363470078,0.0,0.004645938670728355,0.0,0.2060706946067512,1.3709040135145187,0.06132562237326056,0.0,0.7125874236226082,0.06132562237326056,0.046459386707283556,0.5227767881006002
11.0,1.3839933425188065,,2.1834629703641677,13.050807923078537,1.3050807923078538,0.0,0.0029902987807872705,0.0,0.21239302633330226,1.3839933425188065,0.0759222162887454,0.0,0.7102157846093178,0.0759222162887454,0.029902987807872705,0.5268934303894639
12.0,1.359235905110836,,2.021031518019713,12.7898750603199,1.27898750603199,0.0,0.004424474458210171,0.0,0.20369397150352597,1.359235905110836,0.07582391297910362,0.0,0.6591808963567019,0.07582391297910362,0.0442447445821017,0.4493759637698531
