epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics
0.0,2.206250913441181,,0.9269779809051707,20.703124195337296,2.07031241953373,0.0,0.00029850822073740346,0.0,0.01444418157916516,2.206250913441181,0.1356399543583393,0.0,0.01899720268556848,0.1356399543583393,0.0029850822073740346,0.0003866303068207344
1.0,2.075454756617546,,1.258495429468716,19.950086563825607,1.9950086563825609,0.0,0.00232691332930699,0.0,0.026490260614082217,2.075454756617546,0.07811916258651763,0.0,0.05219233769457787,0.07811916258651763,0.0232691332930699,0.0033661393408692675
2.0,1.8821886256337166,,1.2826284645699912,18.179311633110046,1.8179311633110047,0.0,0.0029316241561900824,0.0,0.0908953829202801,1.8821886256337166,0.06132581376004964,0.0,0.23139290884137154,0.06132581376004964,0.029316241561900824,0.05710040032863617
3.0,1.7457540817558765,,1.1727236048989957,16.766900330781937,1.6766900330781938,0.0,0.005364843108691276,0.0,0.20042773243039846,1.7457540817558765,0.06369914952665567,0.0,0.4863073229789734,0.06369914952665567,0.05364843108691275,0.24256596388295293
4.0,1.6444381587207317,,1.4528873180063324,15.545650631189346,1.5545650631189347,0.0,0.0040512041305191815,0.0,0.23809986002743244,1.6444381587207317,0.08582188142463565,0.0,0.6029328405857086,0.08582188142463565,0.040512041305191815,0.37712296564131975
5.0,1.5403905510902405,,1.6558422220483662,14.725968062877655,1.4725968062877657,0.0,0.0028364693047478796,0.0,0.20870377542451024,1.5403905510902405,0.06495721358805895,0.0,0.6039728187024593,0.06495721358805895,0.028364693047478795,0.3757011480629444
6.0,1.4913041107356548,,1.9641021933654725,14.19746083021164,1.4197460830211641,0.0,0.002607095043640584,0.0,0.17578992899507284,1.4913041107356548,0.06895089067984372,0.0,0.6134713124483824,0.06895089067984372,0.026070950436405838,0.38360174372792244
7.0,1.45512655377388,,1.879924432864221,13.904086977243423,1.3904086977243426,0.0,0.0035696569888386876,0.0,0.19594540540128946,1.45512655377388,0.0611481691012159,0.0,0.677904088050127,0.0611481691012159,0.035696569888386875,0.4697581008076668
8.0,1.4353127032518387,,2.017767177647751,13.711316585540771,1.3711316585540771,0.0,0.004531253129243851,0.0,0.18694329354912043,1.4353127032518387,0.05964977864641696,0.0,0.6559640634804964,0.05964977864641696,0.04531253129243851,0.43945298437029123
9.0,1.4208751134574413,,1.998451709095904,13.529695391654968,1.352969539165497,0.0,0.002966149081476033,0.0,0.19079113891348243,1.4208751134574413,0.06493939319625497,0.0,0.6707945354282856,0.06493939319625497,0.029661490814760327,0.4600513381883502
10.0,1.4148709364235401,,2.1163438032839843,13.313063979148865,1.3313063979148865,0.0,0.00503697549138451,0.0,0.17917789425700903,1.4148709364235401,0.07852754998020828,0.0,0.6204664222896099,0.07852754998020828,0.0503697549138451,0.39669650606811047
