epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.0676913398962755,0.06201631936710328,0.8136115318723944,19.275023056910587,1.927502305691059,0.0,0.00015044202406828006,0.00039014513067041454,0.014832645941239137,2.0676913398962755,0.1396484111364071,0.0,0.019305651219418414,0.1396484111364071,0.0015044202406828005,0.00039014513067041454,0.013045577332377434,0.013396813534200191,0.014888101257383823,0.013387958519160748,0.020100770518183708,0.04497687518596649,0.06557410955429077,0.31076034903526306
1.0,1.9600510092882009,0.1481986870057881,0.9724803102848951,18.80811122747568,1.8808111227475683,0.0,0.002548557781399443,0.0016014685814018147,0.02274839773487586,1.9600510092882009,0.07508979694774517,0.0,0.036674240174201816,0.07508979694774517,0.025485577813994426,0.0016014685814018147,0.016771165654063225,0.01694355718791485,0.019990287721157074,0.015972459688782692,0.02849454991519451,0.06601931899785995,0.12046852707862854,0.9009296298027039
2.0,1.8758101830115685,0.05060340103227645,1.3353527782231194,17.48612851362962,1.7486128513629622,0.0,0.0052616649378950785,0.019505565520375967,0.055407181955300845,1.8758101830115685,0.10243006193867096,0.0,0.13236356182740286,0.10243006193867096,0.05261664937895078,0.019505565520375967,0.012614152394235134,0.012707549147307873,0.014677678234875202,0.01277128979563713,0.019262326881289482,0.0427207350730896,0.06400791555643082,0.22606556117534637
3.0,1.7507395881872911,0.03232452878728509,1.0956456419423894,16.19922454540546,1.6199224545405462,0.0,0.004310059468620098,0.06663305885516681,0.09278504550457001,1.7507395881872911,0.059874018224386066,0.0,0.2553603041630525,0.059874018224386066,0.043100594686200984,0.06663305885516681,0.012613820843398571,0.012859566137194633,0.014578704722225666,0.013039646670222282,0.01893523335456848,0.040222302079200745,0.058124177157878876,0.08822277933359146
4.0,1.6819260533039386,0.0998492919607088,1.0440594260590585,15.537881924555851,1.553788192455585,0.0,0.006333292161042873,0.06614438601984428,0.0989299754683788,1.6819260533039386,0.05566012501143492,0.0,0.250750149671848,0.05566012501143492,0.06333292161042874,0.06614438601984428,0.014140239916741848,0.0143832266330719,0.017097894102334976,0.014170493930578232,0.023165546357631683,0.05180034786462784,0.09317828714847565,0.5708582997322083
5.0,1.6383612843660207,0.058075414737686515,1.1771205984021056,14.907428631415733,1.4907428631415733,0.0,0.005773742840840266,0.06769879735433139,0.10430988096273862,1.6383612843660207,0.07414581569341513,0.0,0.2566802960175734,0.07414581569341513,0.057737428408402666,0.06769879735433139,0.012728448025882244,0.01293210219591856,0.015126624144613743,0.012956666760146618,0.01956312358379364,0.04285571351647377,0.06330060213804245,0.2851400375366211
6.0,1.5812565409220183,0.06612452119588852,1.243982857430971,14.37491879096398,1.437491879096398,0.0,0.003905281453178479,0.07746197311924054,0.11077969177411152,1.5812565409220183,0.06239737240740886,0.0,0.2745697360772353,0.06239737240740886,0.03905281453178479,0.07746197311924054,0.012955518439412117,0.013151934370398521,0.015398026444017887,0.013073231093585491,0.020012177526950836,0.04374830797314644,0.06805916130542755,0.3425978124141693
7.0,1.5402686595916748,0.03496698825620115,1.4089412068423262,13.99567989202646,1.3995679892026458,0.0,0.002925499320889895,0.07089452130290178,0.10319590167357372,1.5402686595916748,0.06688063348142001,0.0,0.2646472683319679,0.06688063348142001,0.029254993208898947,0.07089452130290178,0.012511339969933033,0.012745402753353119,0.014513036236166954,0.012857097201049328,0.0186433307826519,0.04216853156685829,0.05972795933485031,0.10656920820474625
8.0,1.496379723915687,0.10267878603190184,1.4443863146944187,13.62698298234206,1.3626982982342062,0.0,0.004007468558847904,0.06912342659555949,0.1022187855381232,1.496379723915687,0.06055050744460179,0.0,0.2612835925358992,0.06055050744460179,0.04007468558847904,0.06912342659555949,0.014587091282010078,0.014775212854146957,0.017519766464829445,0.01434585452079773,0.023447856307029724,0.0525926798582077,0.09008924663066864,0.5940725803375244
9.0,1.493148372723506,0.046360923210158944,1.6137218950491128,13.379091592935415,1.3379091592935415,0.0,0.004124114676736869,0.07413824876913658,0.10365457775501105,1.493148372723506,0.07697682240261482,0.0,0.26985075725958896,0.07697682240261482,0.04124114676736868,0.07413824876913658,0.012616916559636593,0.012856808491051197,0.0148256691172719,0.01285646017640829,0.018953608348965645,0.04243887960910797,0.06110076606273651,0.19523827731609344
10.0,1.4398397161410406,0.05894402496051043,1.5463783496841965,13.078031796675463,1.3078031796675462,0.0,0.0034017465578821985,0.07048518239305569,0.10107020288705826,1.4398397161410406,0.05814959223453815,0.0,0.262241189296429,0.05814959223453815,0.03401746557882199,0.07048518239305569,0.012833794578909874,0.012998507358133793,0.014968998730182648,0.012907516211271286,0.019668083637952805,0.043607182800769806,0.0666714534163475,0.28789666295051575
11.0,1.4306444342319782,0.09726677252911031,1.6114952703397236,12.969308853149414,1.2969308853149415,0.0,0.004989323804441554,0.07072643992992547,0.09973181784152985,1.4306444342319782,0.05799776057784374,0.0,0.2628665337195763,0.05799776057784374,0.049893238044415526,0.07072643992992547,0.014020131900906563,0.014212089590728283,0.01683991216123104,0.013816037215292454,0.022665301337838173,0.050426386296749115,0.08515343815088272,0.5610008835792542
12.0,1.4131708328540509,0.033591094659641385,1.7137836546827734,12.644021290999193,1.2644021290999194,0.0,0.004443992000932877,0.07682230466833481,0.10163085219951776,1.4131708328540509,0.06750240664069469,0.0,0.27309712079855114,0.06750240664069469,0.04443992000932877,0.07682230466833481,0.01268966868519783,0.012895535677671432,0.014689488336443901,0.013052210211753845,0.019321881234645844,0.04236888512969017,0.0631880834698677,0.09052300453186035
13.0,1.385427245726952,0.10336120019201189,1.6702941019677853,12.481536315037655,1.2481536315037653,0.0,0.004943464531634862,0.0727957240664042,0.09755410827123202,1.385427245726952,0.059534416605646796,0.0,0.2650690835255843,0.059534416605646796,0.04943464531634863,0.0727957240664042,0.014182204380631447,0.014410761184990406,0.017073430120944977,0.013901399448513985,0.02326880767941475,0.05198560655117035,0.09051788598299026,0.601549506187439
14.0,1.379781654247871,0.046194916823878884,1.8098900378752052,12.28546087558453,1.228546087558453,0.0,0.005628217842716437,0.0779269661467809,0.09895975887775421,1.379781654247871,0.06768037092227203,0.0,0.27463888090390426,0.06768037092227203,0.05628217842716437,0.0779269661467809,0.012716474011540413,0.012936878949403763,0.014776866883039474,0.0129318218678236,0.01978936977684498,0.04287631809711456,0.06503787636756897,0.1884937286376953
15.0,1.3389079845868623,0.060249157482758164,1.7104882148726641,11.967625471261831,1.1967625471261831,0.0,0.0048365297619826515,0.07927092881156848,0.09740619934522189,1.3389079845868623,0.058037975803017616,0.0,0.27528231419049776,0.058037975803017616,0.04836529761982652,0.07927092881156848,0.012706506066024303,0.012933880090713501,0.014947285875678062,0.012804842554032803,0.019906165078282356,0.043482132256031036,0.06748080998659134,0.2977316379547119
16.0,1.3208743929862976,0.04402994550764561,1.8000438922153752,11.820572009453407,1.1820572009453405,0.0,0.004765456270139952,0.0794113100721286,0.09577579710346001,1.3208743929862976,0.054640392844493575,0.0,0.27633856810056245,0.054640392844493575,0.04765456270139951,0.0794113100721286,0.012602041475474834,0.01287177111953497,0.014735478907823563,0.012910770252346992,0.019571132957935333,0.04279989004135132,0.06403753906488419,0.17271094024181366
17.0,1.290885682289417,0.09294331714045256,1.7418319665425899,11.508150284106915,1.1508150284106915,0.0,0.005739168342776024,0.08022164811308567,0.09448188715256177,1.290885682289417,0.05410981163955652,0.0,0.27621107261914474,0.05410981163955652,0.057391683427760236,0.08022164811308567,0.013668735511600971,0.013919000513851643,0.01655205525457859,0.013511396013200283,0.022268570959568024,0.04967622086405754,0.08631003648042679,0.5276405215263367
18.0,1.279766587110666,0.034750368213281035,1.8382601378700463,11.306079112566435,1.1306079112566434,0.0,0.005464580583457764,0.08056031167507172,0.09316303495031136,1.279766587110666,0.06313374194388206,0.0,0.2778252317355229,0.06313374194388206,0.054645805834577635,0.08056031167507172,0.012821570038795471,0.013071279972791672,0.014970282092690468,0.013311928138136864,0.019944576546549797,0.043294575065374374,0.06565538048744202,0.09493335336446762
19.0,1.2409284435785735,0.08522824314422905,1.7260471802710422,10.96713242164025,1.0967132421640249,0.0,0.005646825524476859,0.08000154535357769,0.09043405577540398,1.2409284435785735,0.058566845093782134,0.0,0.2746736407279968,0.058566845093782134,0.05646825524476858,0.08000154535357769,0.013383213430643082,0.013626295141875744,0.01610751263797283,0.013270902447402477,0.021714063361287117,0.04805292189121246,0.08285608887672424,0.4728149473667145
20.0,1.2188271513352027,0.033280976000241935,1.788948378097711,10.762476389224712,1.0762476389224713,0.0,0.005864353406314666,0.0757522714825777,0.08889185637235641,1.2188271513352027,0.06096289951640826,0.0,0.26954706700948566,0.06096289951640826,0.058643534063146666,0.0757522714825777,0.012763962149620056,0.013002204708755016,0.014904116280376911,0.013252492062747478,0.020008958876132965,0.04329666867852211,0.0670221671462059,0.08199723809957504
21.0,1.1760096297814295,0.05920720612630248,1.6844772095235803,10.404121307226328,1.0404121307226328,0.0,0.005375154194636986,0.07343556674627158,0.08600678122960605,1.1760096297814295,0.056786767995128266,0.0,0.2638836136231056,0.056786767995128266,0.05375154194636987,0.07343556674627158,0.01268211379647255,0.012967349030077457,0.015039314515888691,0.012853678315877914,0.020146125927567482,0.04387892410159111,0.07094316184520721,0.2851469814777374
22.0,1.139381319284439,0.04037763678934425,1.7524085480674982,10.123453763815073,1.0123453763815073,0.0,0.004576841842096586,0.06856467660803062,0.08552322823267716,1.139381319284439,0.05389441750370539,0.0,0.2570629349121681,0.05389441750370539,0.04576841842096586,0.06856467660803062,0.013065391220152378,0.01326411496847868,0.015171642415225506,0.013687586411833763,0.020084915682673454,0.04341652989387512,0.06317619234323502,0.1411547213792801
23.0,1.1091399192810059,0.07255097897723317,1.6942915633745104,9.78638456417964,0.9786384564179642,0.0,0.005604124735467709,0.06252094730734825,0.08189706991498287,1.1091399192810059,0.062376379107053466,0.0,0.24476379729234254,0.062376379107053466,0.05604124735467709,0.06252094730734825,0.013043489307165146,0.013301693834364414,0.015590989962220192,0.013113909400999546,0.021009165793657303,0.04577798396348953,0.07956281304359436,0.3790077865123749
24.0,1.0667697489261627,0.0314177704276517,1.7241839119664395,9.450260877609253,0.9450260877609253,0.0,0.006067379650015097,0.057661980390548706,0.08177268218535644,1.0667697489261627,0.05801428066423306,0.0,0.2362323781618705,0.05801428066423306,0.06067379650015097,0.057661980390548706,0.012704160064458847,0.012941550463438034,0.014859689399600029,0.013223146088421345,0.01992478035390377,0.043042585253715515,0.06690473854541779,0.0677415132522583
25.0,1.0257272651562324,0.06337735755369067,1.699902923240343,9.089341163635254,0.9089341163635254,0.0,0.005945839840345658,0.05449800565838814,0.07857343124655577,1.0257272651562324,0.056349287525965616,0.0,0.22872338386682364,0.056349287525965616,0.059458398403456576,0.05449800565838814,0.012770536355674267,0.013036505319178104,0.01522771455347538,0.012908974662423134,0.020413998514413834,0.044298119843006134,0.074762262403965,0.3136007487773895
26.0,0.981912014576105,0.035053666681051254,1.7747366825015407,8.702691059846144,0.8702691059846146,0.0,0.004896828804451686,0.049720439773339495,0.07685961946845055,0.981912014576105,0.05702562959721455,0.0,0.21883519108478838,0.05702562959721455,0.048968288044516854,0.049720439773339495,0.012822753749787807,0.013042940758168697,0.014902797527611256,0.013419956900179386,0.019627578556537628,0.04244651272892952,0.06142134219408035,0.10274545103311539
27.0,0.943609166603822,0.07638501224573702,1.7084338084942798,8.324257355469923,0.8324257355469924,0.0,0.0057705658344695205,0.04703422607137607,0.07528723403811455,0.943609166603822,0.05837861133309511,0.0,0.21209293260024145,0.05837861133309511,0.0577056583446952,0.04703422607137607,0.013134404085576534,0.013385100290179253,0.015763673931360245,0.013217376545071602,0.0211777463555336,0.04626784473657608,0.08165116608142853,0.4064827859401703
28.0,0.9054111333993765,0.031232429901137948,1.804335212404407,7.948494636095488,0.7948494636095489,0.0,0.006000822911468836,0.043324027210474014,0.07284418350228897,0.9054111333993765,0.06123680492433218,0.0,0.20279759397873512,0.06123680492433218,0.06000822911468836,0.043324027210474014,0.012610149569809437,0.012833031825721264,0.014720882289111614,0.013127797283232212,0.019631607457995415,0.04236263781785965,0.06451240181922913,0.07006093114614487
29.0,0.8569377041780032,0.0598459403263405,1.7442909963370155,7.543428439360398,0.75434284393604,0.0,0.005666450303621017,0.04101670289841982,0.07150125618164356,0.8569377041780032,0.05591170031290788,0.0,0.19668852939055517,0.05591170031290788,0.05666450303621017,0.04101670289841982,0.012693098746240139,0.012957824394106865,0.015117253176867962,0.012867522425949574,0.02023548260331154,0.04389157146215439,0.07347065210342407,0.28753411769866943
30.0,0.8191138597635123,0.04106167901773006,1.8554672460765902,7.1940429760859566,0.7194042976085957,0.0,0.004523367864581255,0.03719709878070997,0.0695852949642218,0.8191138597635123,0.05798907492023248,0.0,0.18680822620025048,0.05798907492023248,0.04523367864581255,0.03719709878070997,0.01291633304208517,0.013121574185788631,0.01495872437953949,0.013535956852138042,0.01967639848589897,0.04260730743408203,0.060584891587495804,0.15109224617481232
31.0,0.7802550861468682,0.07426808238960803,1.7517312213227498,6.811821845861582,0.6811821845861582,0.0,0.005545159500951951,0.03376539760770706,0.06803496583149983,0.7802550861468682,0.05976233000938709,0.0,0.17766722922141737,0.05976233000938709,0.0554515950095195,0.03376539760770706,0.013099932111799717,0.013339148834347725,0.015712203457951546,0.013178392313420773,0.021117927506566048,0.04608818516135216,0.08130224794149399,0.39030662178993225
32.0,0.7473728863092569,0.03440921183209866,1.844404744284089,6.484425783157349,0.6484425783157348,0.0,0.0058519237173291355,0.03141144627275375,0.0669275510769624,0.7473728863092569,0.06166694098367141,0.0,0.17074458587628144,0.06166694098367141,0.058519237173291355,0.03141144627275375,0.012705879285931587,0.012934601865708828,0.014820937067270279,0.013252625241875648,0.01972217857837677,0.04254534840583801,0.06424640119075775,0.09504572302103043
33.0,0.7018826580964602,0.04768484167288989,1.7674608020526086,6.110834185893719,0.611083418589372,0.0,0.005179927684366703,0.029146320974597566,0.06469757654345952,0.7018826580964602,0.05647296415498623,0.0,0.164302758872509,0.05647296415498623,0.05179927684366703,0.029146320974597566,0.012566721998155117,0.012860357761383057,0.014847148209810257,0.012915045022964478,0.019958529621362686,0.043415285646915436,0.07056985795497894,0.19434578716754913
34.0,0.6663085130544809,0.04040864307899028,1.861496737223697,5.796378172360933,0.5796378172360934,0.0,0.005211895159803906,0.02643049809222038,0.06208900276284952,0.6663085130544809,0.055028301592056565,0.0,0.15581648911421114,0.055028301592056565,0.05211895159803904,0.02643049809222038,0.01260047871619463,0.012860549613833427,0.014755318872630596,0.013076460920274258,0.019622545689344406,0.04253870248794556,0.06471701711416245,0.14309807121753693
