epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,loss,l_window,w_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.3897817318256083,0.11832398921251297,6.6272384865633205,20.705085497636063,2.070508549763606,2.3897817318256083,0.3192731629197414,0.3192731629197414,0.022154729813337326,0.02263655513525009,0.025698315352201462,0.020459402352571487,0.036594439297914505,0.07205755263566971,0.12205815315246582,0.6249327659606934
1.0,2.130027780166039,0.09754382423125207,6.76975909603261,20.442623908703144,2.0442623908703146,2.130027780166039,0.08576537410800274,0.08576537410800274,0.02000352367758751,0.01983163319528103,0.022359654307365417,0.019633125513792038,0.033050283789634705,0.07740755379199982,0.11890533566474915,0.46915948390960693
2.0,2.0910198780206533,0.1356894460041076,7.049743520774154,19.65778211446909,1.9657782114469087,2.0910198780206533,0.12524170113297609,0.12524170113297609,0.021104509010910988,0.021894965320825577,0.024538256227970123,0.019793793559074402,0.036198485642671585,0.0780404657125473,0.1432618349790573,0.7406832575798035
3.0,1.927663858120258,0.16137358592823148,7.016804947772861,18.268465592310978,1.8268465592310978,1.927663858120258,0.10081724865505329,0.10081724865505329,0.025942962616682053,0.026324985548853874,0.029319677501916885,0.02655216120183468,0.046045802533626556,0.11598602682352066,0.18392238020896912,0.836894690990448
4.0,1.8498683525965764,0.16685037733986974,8.02263400613326,17.28806154544537,1.7288061545445372,1.8498683525965764,0.12106215438017479,0.12106215438017479,0.023620175197720528,0.02463052235543728,0.027911264449357986,0.021959789097309113,0.04138166457414627,0.08810330182313919,0.1570558249950409,0.9501404762268066
5.0,1.793232078735645,0.06953320186585188,6.727610788628056,16.512698540320763,1.651269854032076,1.793232078735645,0.1419621743261814,0.1419621743261814,0.02055751346051693,0.020938949659466743,0.022733844816684723,0.020876996219158173,0.034574173390865326,0.08064427226781845,0.12914757430553436,0.22679229080677032
6.0,1.6662971560771649,0.10145226493477821,6.929354482701764,15.840344318976769,1.5840344318976771,1.6662971560771649,0.08226270902042206,0.08226270902042206,0.018691545352339745,0.019529594108462334,0.021300703287124634,0.018057357519865036,0.03169456124305725,0.0649242103099823,0.10896715521812439,0.52845299243927
7.0,1.6902266419850862,0.2271644186694175,8.491791263556294,15.129990577697754,1.5129990577697754,1.6902266419850862,0.17722756988727129,0.17722756988727129,0.02781018055975437,0.028294211253523827,0.03185296803712845,0.02817636914551258,0.05165616422891617,0.12070996314287186,0.21143518388271332,1.3173803091049194
8.0,1.5992625126471887,0.22383269085548818,8.582336036617878,14.578566587888277,1.4578566587888275,1.5992625126471887,0.14140584463110337,0.14140584463110337,0.026587102562189102,0.027177829295396805,0.030796926468610764,0.026248762384057045,0.04859551042318344,0.11338020116090775,0.22893249988555908,1.2889426946640015
9.0,1.658293338922354,0.05658984952606261,8.13930551158157,14.172950854668251,1.417295085466825,1.658293338922354,0.24099823603263268,0.24099823603263268,0.018866393715143204,0.019507527351379395,0.022042160853743553,0.01825278252363205,0.030738580971956253,0.061672795563936234,0.0917438343167305,0.18989472091197968
10.0,1.4696250282801115,0.24868154851719737,7.581266569157003,13.812338755680965,1.3812338755680964,1.4696250282801115,0.08839110829509221,0.08839110829509221,0.02983788214623928,0.03063349425792694,0.034290388226509094,0.03034255839884281,0.05590250715613365,0.13742132484912872,0.2311711609363556,1.4398530721664429
11.0,1.4978819306080158,0.13520234893076122,8.447629101707145,13.600057895366962,1.3600057895366964,1.4978819306080158,0.13787610771564338,0.13787610771564338,0.020305337384343147,0.02087443694472313,0.022871199995279312,0.019891250878572464,0.03518164902925491,0.07687211781740189,0.1423860788345337,0.7432367205619812
12.0,1.4601499025638287,0.21618030103854835,8.072450778297924,13.22160871212299,1.3221608712122992,1.4601499025638287,0.1379889897429026,0.1379889897429026,0.028408009558916092,0.02896704524755478,0.03275299817323685,0.02871731109917164,0.052286624908447266,0.12695889174938202,0.20310483872890472,1.2282466888427734
13.0,1.4518133768668542,0.14238737430423498,7.9099372739254425,12.982861775618334,1.2982861775618333,1.4518133768668542,0.15352719735640746,0.15352719735640746,0.02065402641892433,0.021447230130434036,0.023620901629328728,0.019723383709788322,0.035976458340883255,0.07934267818927765,0.14830002188682556,0.790034294128418
14.0,1.404935128413714,0.10365328215993941,7.472220109748941,12.648949182950533,1.2648949182950535,1.404935128413714,0.14004018988746864,0.14004018988746864,0.02037099562585354,0.0208364836871624,0.023054011166095734,0.02074301615357399,0.03572184965014458,0.08458582311868668,0.13613064587116241,0.48778343200683594
15.0,1.320579047386463,0.17942323349416256,7.1593552602202335,12.382960466238169,1.2382960466238169,1.320579047386463,0.0822830068377348,0.0822830068377348,0.02291543036699295,0.023705748841166496,0.02647087350487709,0.02208741195499897,0.040943678468465805,0.09428330510854721,0.18344378471374512,1.0215356349945068
16.0,1.362328602717473,0.06804493628442287,7.243274193356542,12.030441320859468,1.2030441320859468,1.362328602717473,0.15928444294975355,0.15928444294975355,0.018482401967048645,0.01897081919014454,0.020808206871151924,0.018797270953655243,0.03136986121535301,0.0707615464925766,0.11634097248315811,0.24882841110229492
17.0,1.2398676092808063,0.07650804123841226,6.976429073265053,11.720720217778133,1.1720720217778131,1.2398676092808063,0.06779558010972463,0.06779558010972463,0.02139326184988022,0.02232440933585167,0.02475142292678356,0.02141321823000908,0.03727702051401138,0.08482953161001205,0.15306559205055237,0.24700987339019775
18.0,1.236320293866671,0.159401053795591,6.951960799284052,11.363537146494938,1.136353714649494,1.236320293866671,0.0999665495294791,0.0999665495294791,0.021265167742967606,0.022233011201024055,0.024569135159254074,0.02053143084049225,0.037842296063899994,0.08572445064783096,0.16514170169830322,0.8979012370109558
19.0,1.220560025710326,0.11219918401911855,7.202219998555512,10.943487149018507,1.094348714901851,1.220560025710326,0.12621130908911043,0.12621130908911043,0.02102207951247692,0.021394189447164536,0.02353864163160324,0.0214987825602293,0.03634903207421303,0.08791415393352509,0.14216850697994232,0.543708086013794
20.0,1.1544715005617876,0.128394111758098,7.120570702055081,10.578114252824049,1.0578114252824051,1.1544715005617876,0.09666006610943721,0.09666006610943721,0.019733430817723274,0.020454218611121178,0.02260354906320572,0.018857257440686226,0.034201111644506454,0.07329724729061127,0.13426494598388672,0.7037411332130432
21.0,1.1510407672478602,0.08125636237673461,7.02864316491057,10.236352315315834,1.0236352315315835,1.1510407672478602,0.12740550304834658,0.12740550304834658,0.019084548577666283,0.01947263814508915,0.021298861131072044,0.019574560225009918,0.032108478248119354,0.07549666613340378,0.12119952589273453,0.34181562066078186
22.0,1.050191757770685,0.08930737222544849,6.7961719990232865,9.788621260569645,0.9788621260569647,1.050191757770685,0.07132962245780688,0.07132962245780688,0.018050508573651314,0.01865505985915661,0.02044944278895855,0.017519429326057434,0.030009567737579346,0.06340256333351135,0.11372923105955124,0.43264317512512207
23.0,1.017848734672253,0.15025867917574942,6.502543293245706,9.360166292924147,0.9360166292924147,1.017848734672253,0.0818320896763068,0.0818320896763068,0.02391165681183338,0.024124320596456528,0.026845015585422516,0.024480152875185013,0.042297832667827606,0.10510595142841339,0.17209941148757935,0.7832050919532776
24.0,1.039476610147036,0.10773233603686094,7.365563907286727,9.004644558979916,0.9004644558979915,1.039476610147036,0.13901215304548925,0.13901215304548925,0.018733466044068336,0.019503185525536537,0.021453458815813065,0.01799008622765541,0.03189321234822273,0.06887415796518326,0.12501490116119385,0.5583962202072144
25.0,0.9629837916447566,0.06356901000253856,6.735708705400976,8.641569284292368,0.8641569284292369,0.9629837916447566,0.09882686000603896,0.09882686000603896,0.01883872225880623,0.019054336473345757,0.020899098366498947,0.019173532724380493,0.03055179864168167,0.07084178179502487,0.11913102120161057,0.21006178855895996
26.0,0.921173666532223,0.1361559061333537,7.078248723902015,8.401539215674767,0.8401539215674768,0.921173666532223,0.08101971848652913,0.08101971848652913,0.020188061520457268,0.020946215838193893,0.02312561310827732,0.019389934837818146,0.03539227321743965,0.07739988714456558,0.1442776769399643,0.7485275864601135
27.0,0.902839142542619,0.0475543481297791,6.650272378722166,7.7938834337087775,0.7793883433708777,0.902839142542619,0.12345078902748916,0.12345078902748916,0.017406994476914406,0.017500421032309532,0.01915377750992775,0.01751990243792534,0.027720283716917038,0.060013867914676666,0.0939256101846695,0.12719392776489258
28.0,0.8175614338654739,0.05356404674239457,6.739662100251558,7.550537329453689,0.7550537329453688,0.8175614338654739,0.06250768928573681,0.06250768928573681,0.01784542016685009,0.017921490594744682,0.01972060650587082,0.017951522022485733,0.028428593650460243,0.06119228154420853,0.09686589241027832,0.16858656704425812
29.0,0.7940370073685279,0.10322211822494864,6.50005482401295,7.282485008239746,0.7282485008239745,0.7940370073685279,0.06578849284694745,0.06578849284694745,0.019309816882014275,0.019665922969579697,0.021626753732562065,0.019099559634923935,0.032434023916721344,0.07045429944992065,0.1293753981590271,0.5138111710548401
30.0,0.8380553401433505,0.1318793452810496,6.921974929982756,7.547918943258432,0.7547918943258434,0.8380553401433505,0.08326342759224084,0.08326342759224084,0.022194691002368927,0.02247762493789196,0.025165466591715813,0.022756652906537056,0.038926005363464355,0.0968300849199295,0.15287375450134277,0.6738104820251465
31.0,0.7743635406860938,0.07386905932798982,7.033110786447543,6.504640432504507,0.6504640432504508,0.7743635406860938,0.1238994816174874,0.1238994816174874,0.01727084256708622,0.017880992963910103,0.019831350073218346,0.01685495302081108,0.02882138453423977,0.059761613607406616,0.0946522206068039,0.3358791172504425
32.0,0.6930311964108393,0.08018703712150455,6.443273745258736,6.02801880469689,0.6028018804696891,0.6930311964108393,0.09022929777319615,0.09022929777319615,0.019083479419350624,0.019214849919080734,0.021238453686237335,0.01965111680328846,0.031312841922044754,0.07404819875955582,0.11552804708480835,0.3414193093776703
33.0,0.6395981495197003,0.12932166922837496,6.5583736223191424,5.6313007061298075,0.5631300706129807,0.6395981495197003,0.07646807053914437,0.07646807053914437,0.01973419077694416,0.020470747724175453,0.022459380328655243,0.019263096153736115,0.03448772802948952,0.07578638941049576,0.14041954278945923,0.7019522786140442
34.0,0.6472055063797877,0.04864574293605983,6.543900661394317,5.303023861004756,0.5303023861004756,0.6472055063797877,0.1169031084730075,0.1169031084730075,0.01771501637995243,0.017709434032440186,0.019454775378108025,0.017983144149184227,0.028232324868440628,0.06146151199936867,0.09633870422840118,0.1302710324525833
35.0,0.5528902113437653,0.055183323100209236,6.249707766833718,4.946916910318228,0.4946916910318228,0.5528902113437653,0.05819851489594349,0.05819851489594349,0.01878545619547367,0.01908663474023342,0.020970914512872696,0.01889335922896862,0.030470384284853935,0.06768143177032471,0.11352147161960602,0.15205693244934082
36.0,0.5584323383294619,0.0798002218361944,6.441032053377463,4.7301792823351345,0.4730179282335136,0.5584323383294619,0.08541440018094502,0.08541440018094502,0.017980480566620827,0.018237533047795296,0.02008923701941967,0.01776372268795967,0.02992844581604004,0.06327543407678604,0.10835973173379898,0.36276718974113464
37.0,0.530668345781473,0.11594139831140637,6.2394486677864185,4.585518085039579,0.45855180850395794,0.530668345781473,0.07211652082892564,0.07211652082892564,0.02162405103445053,0.02176203764975071,0.024668492376804352,0.022144364193081856,0.037256330251693726,0.09106814116239548,0.14573821425437927,0.5632695555686951
38.0,0.5387184505279248,0.08958762581460178,6.582253064328793,4.329884602473332,0.43298846024733323,0.5387184505279248,0.1057299836896933,0.1057299836896933,0.01821964420378208,0.018623707816004753,0.020526615902781487,0.018053878098726273,0.030803125351667404,0.06502711772918701,0.1146446019411087,0.4308023154735565
39.0,0.5251390613042392,0.05385056254453957,6.248428773575328,4.300889088557317,0.4300889088557317,0.5251390613042392,0.09505015181807372,0.09505015181807372,0.019117578864097595,0.019013838842511177,0.021188631653785706,0.019480625167489052,0.030509961768984795,0.06857457756996155,0.11535979807376862,0.13755948841571808
40.0,0.46475990689717805,0.09078294644132257,6.269256365914332,3.9713937044143677,0.3971393704414368,0.46475990689717805,0.06762053129764703,0.06762053129764703,0.018441563472151756,0.01886468008160591,0.0206998772919178,0.01816609874367714,0.03123381920158863,0.06655030697584152,0.11867962032556534,0.4336276054382324
41.0,0.4732047605973024,0.08883289201185107,6.224005609459282,3.951742227260883,0.39517422272608826,0.4732047605973024,0.0780305378139019,0.0780305378139019,0.020279979333281517,0.020246537402272224,0.022872140631079674,0.02071990631520748,0.033430732786655426,0.07990129292011261,0.12932740151882172,0.38388514518737793
42.0,0.4888290075155405,0.1144594862125814,6.6385960210830035,3.862287548872141,0.3862287548872141,0.4888290075155405,0.10260024638130115,0.10260024638130115,0.019447853788733482,0.020128129050135612,0.022074472159147263,0.01911688596010208,0.03372533246874809,0.07347910851240158,0.13490211963653564,0.5928019881248474
43.0,0.4852820932865143,0.06029620976187289,6.236249392287535,3.939605474472046,0.39396054744720466,0.4852820932865143,0.09132153913378716,0.09132153913378716,0.018954100087285042,0.01885237731039524,0.02085856720805168,0.01919184811413288,0.030254408717155457,0.06581518799066544,0.10941369831562042,0.19902949035167694
44.0,0.45556508348538327,0.12908913614228368,6.502730727578967,3.858566064100999,0.38585660641009994,0.45556508348538327,0.06970846309111668,0.06970846309111668,0.01989653892815113,0.020618321374058723,0.0225436482578516,0.019470294937491417,0.03488289564847946,0.07593984156847,0.1390964388847351,0.700265109539032
45.0,0.49445254986102766,0.051971546141430736,6.481395914876398,3.834783535737258,0.3834783535737258,0.49445254986102766,0.11097418860747264,0.11097418860747264,0.018036888912320137,0.01800181344151497,0.0198071151971817,0.018303414806723595,0.028689654543995857,0.06063418090343475,0.09762433916330338,0.1546749621629715
46.0,0.427689077762457,0.05478529026731849,6.090794718683126,3.6942690977683434,0.3694269097768344,0.427689077762457,0.058262163486618265,0.058262163486618265,0.01822511851787567,0.017978310585021973,0.019869893789291382,0.018721748143434525,0.02926742285490036,0.0636298656463623,0.09598340094089508,0.1746065616607666
47.0,0.42782303117788756,0.04685027268715203,5.899691045440827,3.517017057308784,0.35170170573087844,0.42782303117788756,0.07612132467329502,0.07612132467329502,0.01874774694442749,0.01876929961144924,0.020715096965432167,0.019056685268878937,0.029969843104481697,0.06527931988239288,0.11140811443328857,0.09085607528686523
48.0,0.4422551645682408,0.062351847998797894,6.0412526066392775,3.8655302341167745,0.3865530234116775,0.4422551645682408,0.05570212837595206,0.05570212837595206,0.020087428390979767,0.02006862498819828,0.02269912138581276,0.020563161000609398,0.03249448165297508,0.07233887910842896,0.12456102669239044,0.18600206077098846
49.0,0.42610868926231676,0.11277576396241784,6.054616767402067,3.5438163555585422,0.3543816355558543,0.42610868926231676,0.07172705204440998,0.07172705204440998,0.019569532945752144,0.020122105255723,0.022021356970071793,0.01948312297463417,0.033901065587997437,0.07324241101741791,0.13289664685726166,0.5809698700904846
