epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_full_trip
0.0,2.5009483236532946,0.34140852093696594,4.242096643506116,18.182139249948357,1.8182139249948353,0.0,0.00012606081717631942,0.0003877098710150816,0.015053852532918636,2.5009483236532946,0.6822206091422301,0.0,0.01925849040540365,0.6822206091422301,0.001260608171763194,0.0003877098710150816,0.34140852093696594
1.0,2.1395508692814755,1.0350569486618042,5.473938288746213,17.972243162301872,1.797224316230187,0.0,0.002238639648287342,0.0006041106915710351,0.01882933495709529,2.1395508692814755,0.3394837895264992,0.0,0.023799774738458488,0.3394837895264992,0.02238639648287342,0.0006041106915710351,1.0350569486618042
2.0,2.1585628986358643,0.2628445327281952,6.89642983615517,17.44159489411574,1.7441594894115744,0.0,0.0053757276672583365,0.002658977755345404,0.030344124596852522,2.1585628986358643,0.4063686705552615,0.0,0.04937646709955656,0.4063686705552615,0.05375727667258336,0.002658977755345404,0.2628445327281952
3.0,1.848161206795619,0.3018902540206909,6.115600301399322,16.155263827397274,1.6155263827397275,0.0,0.003581185051454948,0.018055160601551715,0.06312343306266345,1.848161206795619,0.21099844875817114,0.0,0.13072052884560365,0.21099844875817114,0.03581185051454948,0.018055160601551715,0.3018902540206909
4.0,1.7083405898167536,0.2895233631134033,6.001800160672606,14.664116345919096,1.4664116345919094,0.0,0.0033474950979535396,0.05412973320254913,0.09668854509408657,1.7083405898167536,0.18445170355530885,0.0,0.23011588362547067,0.18445170355530885,0.033474950979535394,0.05412973320254913,0.2895233631134033
5.0,1.663070676418451,0.8578045964241028,5.850368573585356,13.771021732917198,1.3771021732917197,0.0,0.00501928344512215,0.0716353663458274,0.10629065793294173,1.663070676418451,0.20931382849812508,0.0,0.2609323870677214,0.20931382849812508,0.0501928344512215,0.0716353663458274,0.8578045964241028
6.0,1.6703545497013972,0.3754681646823883,6.526192598485862,13.083039173713097,1.3083039173713098,0.0,0.005812424822495533,0.07464455870481637,0.10895949258254124,1.6703545497013972,0.2815936157623163,0.0,0.26927931492145246,0.2815936157623163,0.058124248224955335,0.07464455870481637,0.3754681646823883
7.0,1.516005080479842,0.5141740441322327,6.208771688934659,12.713333863478441,1.2713333863478442,0.0,0.005283349566161633,0.07422313094139099,0.11174954760533112,1.516005080479842,0.1651651854179083,0.0,0.26622274632637316,0.1651651854179083,0.052833495661616325,0.07422313094139099,0.5141740441322327
8.0,1.5271335060779865,0.2461586445569992,6.533764765839011,12.40997101710393,1.240997101710393,0.0,0.0055977823642584,0.0642816828420529,0.10364158852742268,1.5271335060779865,0.21625692248926498,0.0,0.2504254568081636,0.21625692248926498,0.055977823642583996,0.0642816828420529,0.2461586445569992
9.0,1.4388585870082562,0.5119472742080688,6.121962271171737,12.001321499164288,1.2001321499164286,0.0,0.0053482529062491195,0.07010061035935695,0.1064010291145398,1.4388585870082562,0.1632775681747052,0.0,0.26174380114445317,0.1632775681747052,0.053482529062491194,0.07010061035935695,0.5119472742080688
10.0,1.4374611790363605,0.15334999561309814,6.575436636375479,11.70971756715041,1.1709717567150408,0.0,0.0053252518606873665,0.06766685786155555,0.10307704829252683,1.4374611790363605,0.19349727887087143,0.0,0.25689370127824634,0.19349727887087143,0.05325251860687366,0.06766685786155555,0.15334999561309814
11.0,1.3905735474366407,0.39872804284095764,6.640001336789065,11.499171513777513,1.1499171513777513,0.0,0.006270819587203173,0.06467470469383094,0.10052735530413114,1.3905735474366407,0.1697108718351676,0.0,0.25163355011206406,0.1697108718351676,0.06270819587203172,0.06467470469383094,0.39872804284095764
12.0,1.3829817588512714,0.14959187805652618,6.619023753351208,11.212656516295214,1.1212656516295212,0.0,0.005500598151523333,0.06984384100024517,0.10212153024398364,1.3829817588512714,0.1863716347859456,0.0,0.261695167193046,0.1863716347859456,0.05500598151523333,0.06984384100024517,0.14959187805652618
13.0,1.3424758223386912,0.2940119504928589,6.4250420214637955,10.969154467949501,1.09691544679495,0.0,0.006001502203826721,0.06494593706268531,0.09908310553202263,1.3424758223386912,0.17461292295215222,0.0,0.2524291208157173,0.17461292295215222,0.06001502203826721,0.06494593706268531,0.2940119504928589
14.0,1.3253909395291255,0.09658650308847427,6.614662781611454,10.780654246990498,1.0780654246990495,0.0,0.006752299374112716,0.06213244509238463,0.0970060326732122,1.3253909395291255,0.17844074469310447,0.0,0.24722459339178526,0.17844074469310447,0.06752299374112716,0.06213244509238463,0.09658650308847427
15.0,1.2623024491163402,0.7411267161369324,6.388085422529544,10.476218902147734,1.0476218902147734,0.0,0.008234519611757534,0.060850945802835316,0.09536454024223182,1.2623024491163402,0.1455950908935987,0.0,0.24447648456463447,0.1455950908935987,0.08234519611757535,0.060850945802835316,0.7411267161369324
16.0,1.381172464444087,0.08328994363546371,6.524581528734361,10.235522068463839,1.0235522068463838,0.0,0.008028230730157633,0.06175430950063925,0.09465126349375798,1.381172464444087,0.2878377009063885,0.0,0.24661945952818945,0.2878377009063885,0.08028230730157632,0.06175430950063925,0.08328994363546371
17.0,1.1970072847146254,0.17996811866760254,6.225426968925719,9.882660865783691,0.9882660865783693,0.0,0.007128321121518429,0.05874099295872908,0.09259883199746792,1.1970072847146254,0.1428718653579171,0.0,0.23951230599330023,0.1428718653579171,0.07128321121518429,0.05874099295872908,0.17996811866760254
18.0,1.1936831290905292,0.39801207184791565,6.374890154315342,9.630818146925707,0.9630818146925706,0.0,0.007855966314673423,0.052752564589564614,0.08979889578544177,1.1936831290905292,0.1699927924111342,0.0,0.22716800066140982,0.1699927924111342,0.07855966314673424,0.052752564589564614,0.39801207184791565
19.0,1.1579435926217299,0.43027278780937195,6.119246633718499,9.301779160132774,0.9301779160132776,0.0,0.00843696791965228,0.051540156826376915,0.0872573210642888,1.1579435926217299,0.16778853993701676,0.0,0.22424773298777068,0.16778853993701676,0.08436967919652279,0.051540156826376915,0.43027278780937195
20.0,1.1490476589936476,0.22765620052814484,6.302414846036365,8.945128825994638,0.8945128825994638,0.0,0.008281033414487656,0.048920052555891186,0.08447069560105984,1.1490476589936476,0.19733369042380497,0.0,0.21815051367649665,0.19733369042380497,0.08281033414487655,0.048920052555891186,0.22765620052814484
21.0,1.062776070374709,0.20887736976146698,6.138168602709304,8.611391636041494,0.8611391636041495,0.0,0.008437362886392154,0.04557904672737305,0.08171002509502265,1.062776070374709,0.14762048373142114,0.0,0.2096241173835901,0.14762048373142114,0.08437362886392154,0.04557904672737305,0.20887736976146698
22.0,1.002310335636139,0.3252995014190674,6.082706602210792,8.224331562335674,0.8224331562335674,0.0,0.009892273952181523,0.04188867672704733,0.07923167657393676,1.002310335636139,0.1280962025316862,0.0,0.20085750061732072,0.1280962025316862,0.09892273952181523,0.04188867672704733,0.3252995014190674
23.0,1.0253783005934496,0.5944817662239075,6.302690195493567,7.874961027732263,0.7874961027732261,0.0,0.009081065081633057,0.04093322573372951,0.07667170235743889,1.0253783005934496,0.18786788459580678,0.0,0.1982606305525853,0.18786788459580678,0.09081065081633054,0.04093322573372951,0.5944817662239075
