epoch,train_loss,val_window_mae_kwh,grad_norm,l_window,w_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.28238195180892944,0.19915315718390048,5.6213792023203375,0.28238195180892944,0.28238195180892944,0.022621335461735725,0.022821519523859024,0.026271162554621696,0.020669730380177498,0.037844229489564896,0.08466020971536636,0.1590522974729538,1.2192847728729248
1.0,0.11367560178041458,0.4443510207347572,6.060287262777607,0.11367560178041458,0.11367560178041458,0.04213597625494003,0.042862728238105774,0.048333603888750076,0.04115481674671173,0.07899948954582214,0.1934136003255844,0.35508960485458374,2.7528183460235596
2.0,0.2592136791119209,0.18398407544009387,6.8754607796642535,0.2592136791119209,0.2592136791119209,0.02086704969406128,0.021064793691039085,0.02394113317131996,0.01935553178191185,0.03521905839443207,0.08040750026702881,0.14718328416347504,1.123834252357483
3.0,0.11397579054419811,0.06527020852081478,5.426374390506098,0.11397579054419811,0.11397579054419811,0.018443068489432335,0.018517324700951576,0.02055721916258335,0.01815224066376686,0.03003663942217827,0.06218814477324486,0.10302281379699707,0.2512442171573639
4.0,0.09124353900551796,0.1484707419294864,5.742114291766896,0.09124353900551796,0.09124353900551796,0.01889401115477085,0.018918419256806374,0.021494753658771515,0.017323937267065048,0.030651556327939034,0.06686921417713165,0.12481485307216644,0.8887991905212402
5.0,0.1098112641618802,0.13201401382684708,5.361561623128661,0.1098112641618802,0.1098112641618802,0.020676113665103912,0.020831147208809853,0.02305513247847557,0.02050021104514599,0.03507523611187935,0.07524188607931137,0.12464822083711624,0.7360841631889343
6.0,0.11736102774739265,0.2205982217565179,5.928874396002279,0.11736102774739265,0.11736102774739265,0.022591140121221542,0.022692427039146423,0.026111798360943794,0.020755933597683907,0.03985925018787384,0.09290476888418198,0.18127401173114777,1.3585964441299438
7.0,0.13043224782897875,0.0385450660251081,5.39631244013942,0.13043224782897875,0.13043224782897875,0.016229338943958282,0.016176383942365646,0.01770922727882862,0.015914861112833023,0.024666989222168922,0.049525223672389984,0.08137663453817368,0.08676186949014664
8.0,0.0753007809130045,0.1322288599330932,5.412757356309348,0.0753007809130045,0.0753007809130045,0.01772400550544262,0.017709683626890182,0.020205015316605568,0.01628839410841465,0.028173457831144333,0.06025587022304535,0.11092792451381683,0.786546528339386
9.0,0.10093481380205888,0.14120016433298588,5.372348061931148,0.10093481380205888,0.10093481380205888,0.020312832668423653,0.02020689658820629,0.022047575563192368,0.020017098635435104,0.03398030251264572,0.07516053318977356,0.11923614144325256,0.8186399340629578
10.0,0.12283705719388448,0.20561861316673458,5.8310108420820335,0.12283705719388448,0.12283705719388448,0.021368421614170074,0.021358905360102654,0.02465623803436756,0.019633149728178978,0.03737124800682068,0.0869319960474968,0.1673239767551422,1.2663049697875977
11.0,0.12020812699427971,0.030922059318982065,5.134816253586606,0.12020812699427971,0.12020812699427971,0.01579098217189312,0.015823006629943848,0.017134565860033035,0.015591911040246487,0.023844825103878975,0.04707159474492073,0.07562310993671417,0.03649647906422615
12.0,0.07319067619167842,0.13723847595974803,5.119556189911917,0.07319067619167842,0.07319067619167842,0.018093019723892212,0.018074428662657738,0.02053486742079258,0.017107293009757996,0.02959466353058815,0.066431425511837,0.12521226704120636,0.8028598427772522
