epoch,train_loss,val_window_mae_kwh,grad_norm,l_state,w_state,w_boundary,w_prior,w_dynamics,dynamics_residual_mae,loss,l_window,l_boundary,dynamics_residual_rmse,w_window,l_prior,l_dynamics,val_mae_full_trip
0.0,2.59878624861057,0.3882943093776703,5.258826972505219,19.11646736585177,1.9116467365851766,0.0,0.00013652091141781196,0.00036232504778756545,0.014122976993138973,2.59878624861057,0.6866406500339508,0.0,0.018494576359024413,0.6866406500339508,0.0013652091141781197,0.00036232504778756545,0.3882943093776703
1.0,2.2026801842909594,0.27714428305625916,6.775002084781638,18.91213497748742,1.8912134977487418,0.0,0.0016369949703892836,0.0006171105409381338,0.017470642136266597,2.2026801842909594,0.30921252358418244,0.0,0.02367497099420199,0.30921252358418244,0.016369949703892835,0.0006171105409381338,0.27714428305625916
2.0,2.166690950210278,0.11973706632852554,7.751341621031756,18.43017864227295,1.8430178642272947,0.0,0.0033788767535812584,0.002251195564615325,0.02513768681539939,2.166690950210278,0.318042993832093,0.0,0.044456720925294436,0.318042993832093,0.03378876753581258,0.002251195564615325,0.11973706632852554
3.0,1.9991319958980267,0.09083970636129379,7.339491813061726,17.29932898741502,1.7299328987415024,0.0,0.0023899162761293925,0.01414802552272494,0.04886310289685543,1.9991319958980267,0.2526611046722302,0.0,0.11325240593690139,0.2526611046722302,0.023899162761293925,0.01414802552272494,0.09083970636129379
4.0,1.8762919696477742,0.15363526344299316,7.159754074332562,15.966331078455998,1.5966331078456002,0.0,0.0027369010763672688,0.051330554513977125,0.08558533312036441,1.8762919696477742,0.22559139690397736,0.0,0.2231726233775799,0.22559139690397736,0.027369010763672683,0.051330554513977125,0.15363526344299316
5.0,1.7875809210997362,0.19373171031475067,7.249822580129858,15.068448250110333,1.5068448250110338,0.0,0.003812651852002511,0.07625756928553948,0.10635428646436104,1.7875809210997362,0.20066585678320664,0.0,0.2723754220283948,0.20066585678320664,0.038126518520025104,0.07625756928553948,0.19373171031475067
6.0,1.7050465895579412,0.13138127326965332,7.0674382516492775,14.556556811699501,1.4556556811699504,0.0,0.004290081481807507,0.07849896756502298,0.1119288314993565,1.7050465895579412,0.16660181153565645,0.0,0.27410328502838427,0.16660181153565645,0.04290081481807507,0.07849896756502298,0.13138127326965332
7.0,1.6884188514489393,0.5412420630455017,6.3169699157628685,14.223105724041279,1.4223105724041278,0.0,0.0053551370707842025,0.07380930620890397,0.11326805502176285,1.6884188514489393,0.18694380869419547,0.0,0.26548387912603527,0.18694380869419547,0.05355137070784202,0.07380930620890397,0.5412420630455017
8.0,1.6878472520754888,0.1124926432967186,7.444335728503327,13.709413381723257,1.3709413381723257,0.0,0.004870095576804418,0.07957858105118458,0.11173599270673898,1.6878472520754888,0.2324572058681112,0.0,0.2780267951580194,0.2324572058681112,0.04870095576804418,0.07957858105118458,0.1124926432967186
9.0,1.63503026503783,0.5390567779541016,6.770608531437952,13.337879217587984,1.3337879217587985,0.0,0.005156089895619797,0.0810031839288198,0.11524841246696618,1.63503026503783,0.21508308313786983,0.0,0.275482463148924,0.21508308313786983,0.05156089895619796,0.0810031839288198,0.5390567779541016
10.0,1.5998804110747118,0.11725052446126938,7.430201474587443,13.035087255331186,1.3035087255331186,0.0,0.005932796001434327,0.07667726679490162,0.10816388004101239,1.5998804110747118,0.21376160439103842,0.0,0.27109674880137813,0.21376160439103842,0.05932796001434326,0.07667726679490162,0.11725052446126938
11.0,1.5510911712279687,0.32615748047828674,6.823199087242033,12.621152180891771,1.2621152180891773,0.0,0.005208987678186252,0.08414890072666682,0.11173188972931641,1.5510911712279687,0.19961807060127074,0.0,0.27987573926265424,0.19961807060127074,0.05208987678186251,0.08414890072666682,0.32615748047828674
12.0,1.4810706422879145,0.32776203751564026,7.138640105324902,12.342927786020132,1.2342927786020135,0.0,0.006320977311294813,0.08141264863885365,0.10882139377869092,1.4810706422879145,0.15904417533714038,0.0,0.27719803612965804,0.15904417533714038,0.06320977311294812,0.08141264863885365,0.32776203751564026
13.0,1.4092271282122686,0.3289591372013092,7.034951119778455,12.020943898421068,1.2020943898421068,0.0,0.00689202373704085,0.07821711639945324,0.10442904382944107,1.4092271282122686,0.122023563975325,0.0,0.2702132578079517,0.122023563975325,0.0689202373704085,0.07821711639945324,0.3289591372013092
14.0,1.4352272427999055,0.5549505352973938,7.190960113164187,11.722050520089956,1.1722050520089957,0.0,0.008491908300381441,0.07690477428527978,0.10299727951104824,1.4352272427999055,0.17762548755854368,0.0,0.26955348597123074,0.17762548755854368,0.0849190830038144,0.07690477428527978,0.5549505352973938
15.0,1.3729057953907893,0.20010416209697723,7.245261792555654,11.310653576484093,1.1310653576484093,0.0,0.006712652785846822,0.08565008181792039,0.10124030422705871,1.3729057953907893,0.1494777103742728,0.0,0.28120634189018834,0.1494777103742728,0.0671265278584682,0.08565008181792039,0.20010416209697723
16.0,1.4023639330497155,0.5620550513267517,6.827166514667159,11.005879750618568,1.100587975061857,0.0,0.006978423463610503,0.07965613127901004,0.09994020771521789,1.4023639330497155,0.21514136494638827,0.0,0.27031723811076236,0.21514136494638827,0.06978423463610503,0.07965613127901004,0.5620550513267517
17.0,1.3068852562170763,0.1667993813753128,7.258992681415583,10.712578149942251,1.0712578149942253,0.0,0.006903945883879296,0.07706916790742141,0.09743082580658105,1.3068852562170763,0.15165431453631475,0.0,0.26780696557118344,0.15165431453631475,0.06903945883879295,0.07706916790742141,0.1667993813753128
18.0,1.3281886761005108,0.4554513394832611,6.747403258928799,10.310067855394804,1.0310067855394807,0.0,0.006891971826553344,0.07367583092015523,0.09571463385453591,1.3281886761005108,0.21661406268294042,0.0,0.2594981858363518,0.21661406268294042,0.06891971826553345,0.07367583092015523,0.4554513394832611
19.0,1.1908529951022222,0.2135898321866989,7.101119086788646,9.992572215887217,0.9992572215887215,0.0,0.007598130161372516,0.06860452689803563,0.09412420942233159,1.1908529951022222,0.11539309636618082,0.0,0.252697867842821,0.11539309636618082,0.07598130161372516,0.06860452689803563,0.2135898321866989
20.0,1.1972726124983568,0.4449714124202728,6.677527255001683,9.578465149952816,0.9578465149952818,0.0,0.007857890355472382,0.06318379007279873,0.09048449993133545,1.1972726124983568,0.16838437549253846,0.0,0.2412601766678003,0.16838437549253846,0.07857890355472381,0.06318379007279873,0.4449714124202728
21.0,1.117909848690033,0.41651615500450134,7.070091624261702,9.20680046081543,0.920680046081543,0.0,0.009001735827097528,0.05913458363367961,0.08995503473740357,1.117909848690033,0.12909348108447516,0.0,0.23506666261416215,0.12909348108447516,0.09001735827097526,0.05913458363367961,0.41651615500450134
22.0,1.0753371165348933,0.5467493534088135,6.975274499342043,8.755554547676674,0.8755554547676674,0.0,0.008687616483523296,0.05572705472318026,0.08590375517423336,1.0753371165348933,0.13536698736536962,0.0,0.22699884382578042,0.13536698736536962,0.08687616483523296,0.05572705472318026,0.5467493534088135
23.0,1.0474046308260698,0.4637182652950287,7.012013362739247,8.412724916751568,0.8412724916751568,0.0,0.008040117787627074,0.05050650410927259,0.0852863249870447,1.0474046308260698,0.14758548247090614,0.0,0.21756067413550156,0.14758548247090614,0.08040117787627074,0.05050650410927259,0.4637182652950287
24.0,0.9810119133729202,0.32866501808166504,7.078629601173806,7.964320476238544,0.7964320476238547,0.0,0.00712971452337045,0.04640084977906484,0.08144324788680443,0.9810119133729202,0.1310492749684132,0.0,0.20956588364564455,0.1310492749684132,0.07129714523370449,0.04640084977906484,0.32866501808166504
25.0,0.9331550552294805,0.5318341851234436,6.990111566960168,7.542851539758535,0.7542851539758537,0.0,0.007820932423839204,0.041366431288994275,0.078471479507593,0.9331550552294805,0.1296825406786341,0.0,0.19757307836642632,0.1296825406786341,0.07820932423839203,0.041366431288994275,0.5318341851234436
26.0,0.9210292330155005,0.27929139137268066,7.21457828528194,7.091743340859046,0.7091743340859047,0.0,0.007355195885667435,0.04137095465109898,0.0782679537167916,0.9210292330155005,0.16312875913885924,0.0,0.19845029023977426,0.16312875913885924,0.07355195885667434,0.04137095465109898,0.27929139137268066
27.0,0.8455870541242453,0.31684526801109314,6.974572630433217,6.642356890898484,0.6642356890898485,0.0,0.006478278052348358,0.03662212895086178,0.07446018176583144,0.8455870541242453,0.13825093790029103,0.0,0.18639201040451342,0.13825093790029103,0.06478278052348357,0.03662212895086178,0.31684526801109314
28.0,0.7833751119100131,0.6308929324150085,6.957594325003257,6.209956664305467,0.6209956664305468,0.0,0.007924884586380078,0.03226123649913531,0.07301243738486217,0.7833751119100131,0.12219332652882887,0.0,0.17578757038483253,0.12219332652882887,0.07924884586380078,0.03226123649913531,0.6308929324150085
29.0,0.7978460169755496,0.17479507625102997,7.20333484214572,5.8334820453937235,0.5833482045393724,0.0,0.006895360379264906,0.03209195715876726,0.07115526697956599,0.7978460169755496,0.17551048730428404,0.0,0.17486224953944868,0.17551048730428404,0.06895360379264905,0.03209195715876726,0.17479507625102997
30.0,0.7526436700270727,0.4663368761539459,6.717903447242684,5.3303456489856424,0.5330345648985643,0.0,0.006525124981999398,0.028724740259349346,0.06949148155175723,0.7526436700270727,0.18435922709222025,0.0,0.16506308431808764,0.18435922709222025,0.06525124981999397,0.028724740259349346,0.4663368761539459
