trip_id,method,seed,soc_mae_pp,soc_rmse_pp,soc_end_error_pp,soc_within_half_q_fraction,soc_tolerance_pp,saturation_frac
T3_05_25_2021_2,pinn_no_dynamics,0,1.354062258658289,1.9527823490546563,3.929835618331488,0.0062444246208742,0.01,0.0
T3_05_25_2021_2,pinn_fulltrip,0,1.6497828487254005,2.2762506259025943,4.61686454288661,0.0249776984834968,0.01,0.0
T3_05_25_2021_2,pinn,0,0.960312505668104,1.402767253995635,2.97570161407193,0.0169491525423728,0.01,0.0
T3_05_25_2021_3,physics,0,2.825425166694325,3.722881971866512,7.21767254471056,0.0104931794333683,0.01,
T3_05_25_2021_3,weak_mlp,0,1.037485252076695,1.2544436870329725,1.7089971743689816,0.0146904512067156,0.01,0.0
T3_05_25_2021_3,mlp_state,0,1.294325471780997,1.6013932702697924,2.1258999074388285,0.0083945435466946,0.01,0.0
T3_05_25_2021_3,pinn_no_dynamics,0,0.6500137707445443,0.8092081954674835,1.2112053586128653,0.0535152151101783,0.01,0.0
T3_05_25_2021_3,pinn_fulltrip,0,0.7170395484219821,0.9573481858976768,1.820699374118334,0.0566631689401888,0.01,0.0
T3_05_25_2021_3,pinn,0,0.9615794279846273,1.383378815456735,2.82670301698699,0.04302203567681,0.01,0.0
T3_05_31_2021,physics,0,4.905144252956236,6.401938565328623,12.22781751459148,0.0392156862745098,0.01,
T3_05_31_2021,weak_mlp,0,1.759526453084592,2.597509959943955,6.4534911230316965,0.0062388591800356,0.01,0.0
T3_05_31_2021,mlp_state,0,2.656055194016844,3.952559060354703,8.928340842171949,0.0106951871657754,0.01,0.0
T3_05_31_2021,pinn_no_dynamics,0,2.948520560204703,4.14737703602817,8.338302857812383,0.0106951871657754,0.01,0.0
T3_05_31_2021,pinn_fulltrip,0,2.861151838356453,4.038377823551366,8.148103523086071,0.0106951871657754,0.01,0.0
T3_05_31_2021,pinn,0,2.899482356251489,4.062208282332456,8.168737784356463,0.0133689839572192,0.01,0.0
T3_06_07_2021,physics,0,3.7991412186540905,4.419579842481116,5.941166986641321,0.005871990604815,0.01,
T3_06_07_2021,weak_mlp,0,0.6403437796796456,0.8142615875434273,-2.0123135667155267,0.0146799765120375,0.01,0.0
T3_06_07_2021,mlp_state,0,1.7737588272615448,2.0771125527739023,2.959867320237308,0.0240751614797416,0.01,0.0
T3_06_07_2021,pinn_no_dynamics,0,0.8773949636746646,1.093336689309954,0.5631598625659109,0.008220786846741,0.01,0.0
T3_06_07_2021,pinn_fulltrip,0,1.0693075726855223,1.2966623581894692,0.9531251393258486,0.010569583088667,0.01,0.0
T3_06_07_2021,pinn,0,1.269097246226531,1.5249902403686142,1.441261349149336,0.010569583088667,0.01,0.0
T1_03_29_2021,physics,1,11.686052925054351,13.423800380779484,24.673745531766382,0.0063015026660203,0.01,
T1_03_29_2021,weak_mlp,1,7.603054596054497,8.73028881890661,-13.24409377513132,0.001938923897237,0.01,0.0
