trip_id,trajectory,method,seed,distance_km,duration_s,observed_energy_kwh,predicted_energy_kwh,signed_error_kwh,absolute_error_kwh,percentage_error,selected_epoch,final_retrain_epochs,validation_score,power_min,power_max,saturation_fraction,mean_abs_deltaP,max_abs_deltaP,state_mae_pp,dynamics_residual_mean,dynamics_residual_rmse
T3_05_25_2021_1,T3,elasticnet,1,13.831272222222232,960.0,1.4280000000000002,1.5753605083926092,0.147360508392609,0.147360508392609,10.319363332815758,,,,,,,,,,,
T3_05_25_2021_1,T3,weak_mlp,1,13.831272222222232,960.0,1.4280000000000002,1.4310244778792065,0.0030244778792061,0.0030244778792061,0.2117981708127536,113.0,114.0,0.0445471156854182,-1.7267088890075684,7.879822731018066,0.0,0.0,0.0,,,
T3_05_25_2021_1,T3,mlp_state,1,13.831272222222232,960.0,1.4280000000000002,1.412774150636461,-0.0152258493635391,0.0152258493635391,-1.066235949827668,60.0,61.0,0.0451677481178194,-2.0792155265808105,8.631795883178711,0.0,0.0,0.0,2.3337102599843598,-0.0114081222563982,0.2894015908241272
T3_05_25_2021_1,T3,pinn_no_dynamics,1,13.831272222222232,960.0,1.4280000000000002,1.1791804874336551,-0.2488195125663448,0.2488195125663448,-17.424335613889692,14.0,15.0,0.0332539131632074,-4.578610420227051,13.483141899108888,0.0,1.041227637400558,1.4602524042129517,5.239897093777849,-0.0192257221788167,0.4140666127204895
T3_05_25_2021_1,T3,pinn_fulltrip,1,13.831272222222232,960.0,1.4280000000000002,1.2229366626838842,-0.2050633373161159,0.2050633373161159,-14.360177683201393,17.0,18.0,0.065730333328247,-4.502791404724121,13.475192070007324,0.0,1.2023423520477952,1.4780391454696655,4.698404273311999,-0.0149285625666379,0.2034854143857956
T3_05_25_2021_1,T3,pinn,1,13.831272222222232,960.0,1.4280000000000002,1.23424573296888,-0.1937542670311201,0.1937542670311201,-13.568225982571434,28.0,29.0,0.0297731632599607,-4.438696384429932,13.528303146362305,0.0,1.2445435597774264,1.590239644050598,3.544899776311867,-0.0119950296357274,0.2023695111274719
T3_05_25_2021_2,T3,constant,1,15.56210000000004,1120.0,1.6536000000000002,1.3685506267185334,-0.2850493732814667,0.2850493732814667,-17.238109172802776,,,,,,,,,,,
T3_05_25_2021_2,T3,physics,1,15.56210000000004,1120.0,1.6536000000000002,1.102647741073931,-0.5509522589260691,0.5509522589260691,-33.31835141062343,,,,,,,,,,,
T3_05_25_2021_2,T3,elasticnet,1,15.56210000000004,1120.0,1.6536000000000002,1.6835412698931744,0.0299412698931742,0.0299412698931742,1.810671860980542,,,,,,,,,,,
T3_05_25_2021_2,T3,weak_mlp,1,15.56210000000004,1120.0,1.6536000000000002,1.531565378440751,-0.1220346215592491,0.1220346215592491,-7.379935991730113,121.0,122.0,0.0467037071939557,-1.5396575927734375,7.769123077392578,0.0,0.0,0.0,,,
T3_05_25_2021_2,T3,mlp_state,1,15.56210000000004,1120.0,1.6536000000000002,1.5965234467056062,-0.0570765532943939,0.0570765532943939,-3.451654166327647,79.0,80.0,0.0431623437907546,-1.296806812286377,8.297295570373535,0.0,0.0,0.0,2.952460786511493,-0.0050158817321062,0.2338818162679672
T3_05_25_2021_2,T3,pinn_no_dynamics,1,15.56210000000004,1120.0,1.6536000000000002,1.3407445837660796,-0.3128554162339205,0.3128554162339205,-18.919655069782326,2.0,3.0,0.0446886514546349,-3.434718132019043,17.54380989074707,0.0,0.942863120858094,1.4205933809280396,9.772418825598724,-0.0193287152796983,0.393086314201355
T3_05_25_2021_2,T3,pinn_fulltrip,1,15.56210000000004,1120.0,1.6536000000000002,1.4484455506834717,-0.2051544493165285,0.2051544493165285,-12.406534187017929,3.0,4.0,0.1305174082517624,-3.620470523834229,17.552093505859375,0.0,1.1109925238922385,1.3411672115325928,9.663327499350515,-0.0207034107297658,0.2824028432369232
T3_05_25_2021_2,T3,pinn,1,15.56210000000004,1120.0,1.6536000000000002,1.3534024412640266,-0.3001975587359735,0.3001975587359735,-18.15418231349622,2.0,3.0,0.0445541304070502,-3.425253391265869,17.627840042114258,0.0,0.92994750477789,1.4419293403625488,10.169737235200287,-0.0200383532792329,0.2870860397815704
T3_05_25_2021_3,T3,constant,1,14.200330555555553,952.0,1.4436000000000002,1.251385008788739,-0.1922149912112611,0.1922149912112611,-13.314975838962395,,,,,,,,,,,
T3_05_25_2021_3,T3,physics,1,14.200330555555553,952.0,1.4436000000000002,1.010539647317367,-0.4330603526826335,0.4330603526826335,-29.998639005447043,,,,,,,,,,,
T3_05_25_2021_3,T3,elasticnet,1,14.200330555555553,952.0,1.4436000000000002,1.5933092473530095,0.1497092473530095,0.1497092473530095,10.370549137781206,,,,,,,,,,,
T3_05_25_2021_3,T3,weak_mlp,1,14.200330555555553,952.0,1.4436000000000002,1.3609075554211936,-0.0826924445788066,0.0826924445788066,-5.72821034765909,38.0,39.0,0.0548687737900763,-1.7146615982055664,8.835891723632812,0.0,0.0,0.0,,,
T3_05_25_2021_3,T3,mlp_state,1,14.200330555555553,952.0,1.4436000000000002,1.2419992056157854,-0.2016007943842148,0.2016007943842148,-13.965142309795985,156.0,157.0,0.0459956710692495,-1.337594509124756,8.505699157714844,0.0,0.0,0.0,1.5078997505324083,-0.002225657692179,0.1612751334905624
T3_05_25_2021_3,T3,pinn_no_dynamics,1,14.200330555555553,952.0,1.4436000000000002,1.2387742641123218,-0.2048257358876783,0.2048257358876783,-14.18853809141579,2.0,3.0,0.0282740136608481,-2.882974147796631,24.87033462524414,0.0,1.0098499810362942,1.4316258430480957,6.479011221402339,-0.0206722188740968,0.2904849350452423
T3_05_25_2021_3,T3,pinn_fulltrip,1,14.200330555555553,952.0,1.4436000000000002,1.1912954489638403,-0.2523045510361597,0.2523045510361597,-17.47745573816567,2.0,3.0,0.0831025019288063,-3.421069860458374,24.308338165283203,0.0,0.6831922528938882,0.8747835159301758,7.340395158905797,-0.0193537026643753,0.1279509216547012
T3_05_25_2021_3,T3,pinn,1,14.200330555555553,952.0,1.4436000000000002,1.2465999430803478,-0.1970000569196524,0.1970000569196524,-13.646443399809668,2.0,3.0,0.0292615903308615,-2.87939977645874,24.858203887939453,0.0,0.9883748751609114,1.4281823635101318,6.567480935585086,-0.0207599364221096,0.2289130538702011
T3_05_31_2021,T3,constant,1,15.702598611111052,1121.0,1.8744,1.3742706479761726,-0.5001293520238275,0.5001293520238275,-26.682103714459423,,,,,,,,,,,
T3_05_31_2021,T3,physics,1,15.702598611111052,1121.0,1.8744,1.1407309491245117,-0.7336690508754886,0.7336690508754886,-39.141541339921496,,,,,,,,,,,
T3_05_31_2021,T3,elasticnet,1,15.702598611111052,1121.0,1.8744,1.643934120517382,-0.2304658794826179,0.2304658794826179,-12.29544811580335,,,,,,,,,,,
T3_05_31_2021,T3,weak_mlp,1,15.702598611111052,1121.0,1.8744,1.5151811983187993,-0.3592188016812008,0.3592188016812008,-19.164468719654334,20.0,21.0,0.0359116261824965,1.0224740505218506,7.064547538757324,0.0,0.0,0.0,,,
