epoch,train_loss,val_window_mae_kwh
0.0,0.27888068358103435,0.028432540595531464
1.0,0.1468249815205733,0.06455329060554504
2.0,0.16991285259524982,0.03941728547215462
3.0,0.17389534041285515,0.02426292560994625
4.0,0.08195342769225439,0.0641111433506012
5.0,0.21367229099075,0.030446253716945648
6.0,0.11947580178578694,0.029048092663288116
7.0,0.07692725062370301,0.02726602368056774
8.0,0.08352997476855914,0.026070334017276764
9.0,0.08414430916309357,0.02385895512998104
10.0,0.08688223659992218,0.023466376587748528
11.0,0.07974632953604062,0.03475958853960037
12.0,0.10137488295634588,0.033893853425979614
13.0,0.1364719254275163,0.02469152957201004
14.0,0.07428997109333674,0.027997547760605812
15.0,0.08087368061145146,0.030475325882434845
16.0,0.1079012503226598,0.031293004751205444
17.0,0.09517262776692709,0.030543021857738495
18.0,0.11691056365768114,0.026122018694877625
19.0,0.0707795242468516,0.023599820211529732
20.0,0.077235396951437,0.031947847455739975
21.0,0.0885157234966755,0.025967322289943695
22.0,0.09197669600447018,0.03457619994878769
23.0,0.0992436262468497,0.027491990476846695
24.0,0.10553442860643068,0.027907926589250565
25.0,0.07203998391826948,0.02677186205983162
26.0,0.08549613356590272,0.031325530260801315
27.0,0.09909952009717624,0.030752478167414665
28.0,0.10562274207671483,0.024329660460352898
29.0,0.06957930798331896,0.025630895048379898
30.0,0.09084946165482204,0.030174104496836662
31.0,0.08124132429560026,0.029203051701188087
32.0,0.10646903067827225,0.025330115109682083
33.0,0.06695650592446327,0.02490408532321453
34.0,0.07451813593506813,0.024379203096032143
35.0,0.07639083961645762,0.03765718266367912
36.0,0.10796254724264145,0.02605671063065529
37.0,0.09222937027613322,0.02942623384296894
38.0,0.07685178369283677,0.026769233867526054
39.0,0.07495974252621333,0.03278246521949768
40.0,0.09988393659392993,0.027589740231633186
41.0,0.08861540208260218,0.026354137808084488
42.0,0.07378897642095884,0.024918993934988976
43.0,0.0794873870909214,0.03126966953277588
44.0,0.07981454953551292,0.027793681249022484
45.0,0.09440207729736964,0.026502354070544243
46.0,0.06383852710326512,0.025568513199687004
47.0,0.07125433832406998,0.02572227269411087
48.0,0.06258314847946167,0.027276773005723953
49.0,0.06649688531955084,0.0249631404876709
50.0,0.066171216716369,0.025231556966900826
