epoch,train_loss,val_window_mae_kwh,grad_norm,l_window,w_window
0.0,0.338211368303746,,7.125869193678872,0.338211368303746,0.338211368303746
1.0,0.11763218929991126,,6.57563858225446,0.11763218929991126,0.11763218929991126
2.0,0.15462501090951264,,7.127948566649434,0.15462501090951264,0.15462501090951264
3.0,0.2190351258032024,,6.544705661251616,0.2190351258032024,0.2190351258032024
4.0,0.0887531393673271,,5.970418983325773,0.0887531393673271,0.0887531393673271
5.0,0.10153378220275044,,6.060840768634982,0.10153378220275044,0.10153378220275044
6.0,0.09386960719712079,,5.522529457488681,0.09386960719712079,0.09386960719712079
7.0,0.0876479831058532,,5.835670776358822,0.0876479831058532,0.0876479831058532
8.0,0.12172376096714288,,6.275757973991231,0.12172376096714288,0.12172376096714288
9.0,0.20836486318148673,,5.830759619641455,0.20836486318148673,0.20836486318148673
10.0,0.07693288801237941,,5.450061020289276,0.07693288801237941,0.07693288801237941
11.0,0.15360689582303166,,6.345429016574224,0.15360689582303166,0.15360689582303166
12.0,0.1786067602224648,,5.822659954541038,0.1786067602224648,0.1786067602224648
13.0,0.07283773040398955,,5.333956814733735,0.07283773040398955,0.07283773040398955
14.0,0.09574573882855475,,5.7422357492419085,0.09574573882855475,0.09574573882855475
15.0,0.14568485412746668,,5.598940947687814,0.14568485412746668,0.14568485412746668
16.0,0.09083409933373332,,5.504776864950541,0.09083409933373332,0.09083409933373332
17.0,0.09787427261471748,,5.327372122878369,0.09787427261471748,0.09787427261471748
18.0,0.09440360288135707,,5.529426548393399,0.09440360288135707,0.09440360288135707
19.0,0.12129349610768259,,5.179570637181868,0.12129349610768259,0.12129349610768259
20.0,0.08289937546942383,,5.365880565661486,0.08289937546942383,0.08289937546942383
21.0,0.09895428107120097,,5.184730876721198,0.09895428107120097,0.09895428107120097
22.0,0.11145984078757465,,5.655995757593,0.11145984078757465,0.11145984078757465
23.0,0.12685381481423974,,5.2486109124456135,0.12685381481423974,0.12685381481423974
24.0,0.07651677285321057,,5.237690741045039,0.07651677285321057,0.07651677285321057
25.0,0.09229197888635099,,5.210382475627485,0.09229197888635099,0.09229197888635099
26.0,0.06470885942690074,,4.953003275330072,0.06470885942690074,0.06470885942690074
27.0,0.08544848952442408,,5.18969896346886,0.08544848952442408,0.08544848952442408
28.0,0.07617069350089878,,4.981144611421769,0.07617069350089878,0.07617069350089878
29.0,0.07153878058306873,,4.956348682462236,0.07153878058306873,0.07153878058306873
30.0,0.0667472321074456,,4.9446176833407955,0.0667472321074456,0.0667472321074456
31.0,0.09079506737180054,,4.8506092190203836,0.09079506737180054,0.09079506737180054
32.0,0.11606789566576481,,5.352849427745326,0.11606789566576481,0.11606789566576481
33.0,0.11340650916099548,,5.067059652089432,0.11340650916099548,0.11340650916099548
34.0,0.07708563166670501,,4.965933248980848,0.07708563166670501,0.07708563166670501
35.0,0.084850805811584,,4.756555029769704,0.084850805811584,0.084850805811584
36.0,0.08272393746301532,,5.038408266331093,0.08272393746301532,0.08272393746301532
37.0,0.09939199825748801,,4.737999120469361,0.09939199825748801,0.09939199825748801
38.0,0.08451680326834321,,5.066283675728133,0.08451680326834321,0.08451680326834321
39.0,0.12073835148476064,,5.006407868016732,0.12073835148476064,0.12073835148476064
40.0,0.07055252976715565,,4.891255228084114,0.07055252976715565,0.07055252976715565
41.0,0.09131603385321796,,4.711745580838198,0.09131603385321796,0.09131603385321796
42.0,0.07449149864260107,,4.898969113664018,0.07449149864260107,0.07449149864260107
43.0,0.08069854509085417,,4.649430028794883,0.08069854509085417,0.08069854509085417
44.0,0.09326264541596174,,5.080710887767427,0.09326264541596174,0.09326264541596174
45.0,0.1106186134275049,,4.871846974314986,0.1106186134275049,0.1106186134275049
46.0,0.06282000127248466,,4.498530638548102,0.06282000127248466,0.06282000127248466
47.0,0.07078662712592632,,4.557328237966344,0.07078662712592632,0.07078662712592632
48.0,0.08023301628418267,,4.8893563759240335,0.08023301628418267,0.08023301628418267
49.0,0.09613321558572352,,4.717466487020379,0.09613321558572352,0.09613321558572352
50.0,0.07716858689673245,,4.758805465855062,0.07716858689673245,0.07716858689673245
51.0,0.10976712219417095,,4.799159476389194,0.10976712219417095,0.10976712219417095
52.0,0.06267395545728505,,4.542752517008496,0.06267395545728505,0.06267395545728505
53.0,0.07976426358800381,,4.576125387525243,0.07976426358800381,0.07976426358800381
54.0,0.07901980099268258,,4.836367562611551,0.07901980099268258,0.07901980099268258
55.0,0.08515654574148357,,4.565598983040214,0.08515654574148357,0.08515654574148357
56.0,0.08700254862196743,,4.7726946651335895,0.08700254862196743,0.08700254862196743
57.0,0.10260086739435792,,4.727568134576478,0.10260086739435792,0.10260086739435792
58.0,0.06643812987022102,,4.4687080592201385,0.06643812987022102,0.06643812987022102
