epoch,train_loss,val_window_mae_kwh
0.0,0.28580081164836885,0.04464057460427284
1.0,0.15850217491388321,0.034320078790187836
2.0,0.15705278739333153,0.05632741004228592
3.0,0.17630648265282314,0.02777322381734848
4.0,0.0844074251751105,0.03679829463362694
5.0,0.15264062459270158,0.0405159592628479
6.0,0.1396748684346676,0.020784441381692886
7.0,0.0722163255016009,0.03380128741264343
8.0,0.09520123476783435,0.02091573365032673
9.0,0.09243316700061162,0.03525897115468979
10.0,0.10783850625157357,0.02277248539030552
11.0,0.10218063046534856,0.036049287766218185
12.0,0.126424877345562,0.01950165070593357
13.0,0.06973561520377795,0.03241956979036331
14.0,0.10664977456132571,0.021628836169838905
15.0,0.08879777292410533,0.0351809523999691
16.0,0.1246121309697628,0.019717218354344368
17.0,0.0645419326921304,0.03176780790090561
18.0,0.10466065555810929,0.020948579534888268
19.0,0.08488677963614463,0.03382665291428566
20.0,0.1191245382030805,0.019442228600382805
21.0,0.06428714108963808,0.029145175591111183
22.0,0.08511065741380056,0.02410852536559105
23.0,0.10814876556396484,0.03202670440077782
24.0,0.10700496559341749,0.020156795158982277
25.0,0.06481971343358357,0.022461162880063057
26.0,0.08525066797931989,0.020382218062877655
27.0,0.06693845614790916,0.021039122715592384
28.0,0.07482795466979345,0.030598405748605728
29.0,0.09421454270680746,0.023438816890120506
30.0,0.09117050170898437,0.0273433867841959
31.0,0.1027519886692365,0.021258162334561348
32.0,0.06763119101524354,0.028450146317481995
33.0,0.11061701600750287,0.020782846957445145
34.0,0.06659643898407618,0.02455034852027893
35.0,0.07505647763609886,0.019347768276929855
36.0,0.06807883406678836,0.021177856251597404
37.0,0.06917857031027476,0.019720150157809258
38.0,0.07004530181487402,0.020519569516181946
39.0,0.07356930176417033,0.02145051211118698
40.0,0.07876255909601847,0.029261473566293716
41.0,0.09945812622706095,0.02670251950621605
42.0,0.0966339148581028,0.02274702861905098
43.0,0.07240615040063858,0.02462250180542469
44.0,0.08195997377236684,0.021014641970396042
45.0,0.06581057210763296,0.02451399154961109
46.0,0.07189187680681547,0.022185536101460457
47.0,0.07612169608473777,0.028178391978144646
48.0,0.106829039255778,0.020174194127321243
49.0,0.06065769841273626,0.024107854813337326
50.0,0.06870589070022107,0.020056141540408134
51.0,0.06279174834489823,0.02165892720222473
52.0,0.06618334588905175,0.020890507847070694
53.0,0.06320290813843409,0.02275334671139717
54.0,0.06980649257699649,0.027705758810043335
55.0,0.10290728136897087,0.025585364550352097
56.0,0.0832223892211914,0.022162210196256638
57.0,0.0718527468542258,0.028152575716376305
58.0,0.10325243696570396,0.02049965038895607
59.0,0.06005479395389557,0.02781892567873001
60.0,0.08711680397391319,0.022199025377631187
61.0,0.07337253366907438,0.02866780012845993
62.0,0.0952436717847983,0.021267076954245567
63.0,0.06397060329715411,0.022612063214182854
64.0,0.0692523560176293,0.025219587609171867
65.0,0.09041707317034403,0.023602217435836792
66.0,0.07311632509032885,0.027676565572619438
67.0,0.10066695287823677,0.022162316367030144
68.0,0.06356164986888567,0.025528622791171074
69.0,0.0790903906027476,0.02206592820584774
70.0,0.0630736492574215,0.02365296334028244
71.0,0.06913897643486659,0.020597226917743683
72.0,0.05883325437704722,0.022362399846315384
73.0,0.06879074648022651,0.021146604791283607
74.0,0.05918494587143262,0.023135656490921974
75.0,0.06459155703584353,0.02152663841843605
