epoch,train_loss,val_window_mae_kwh
0.0,2.225117222468058,0.0217400174587965
1.0,2.148320988814036,0.023474473506212234
2.0,2.146335474650065,0.019937947392463684
3.0,2.1238593260447183,0.02129559963941574
4.0,2.11276132663091,0.024346230551600456
5.0,2.128899323940277,0.020229559391736984
6.0,2.1144989013671873,0.0242355614900589
7.0,2.103279157479604,0.02109145000576973
8.0,2.0784573038419087,0.022419922053813934
9.0,2.0640364289283752,0.022390607744455338
10.0,2.05165958404541,0.02117043547332287
11.0,2.0291445374488832,0.026457006111741066
12.0,2.061293188730876,0.021080506965517998
13.0,2.0936485568682355,0.025259604677557945
14.0,2.092517832914988,0.020890966057777405
15.0,2.0565265655517577,0.022570224478840828
16.0,2.0765319148699444,0.020362883806228638
17.0,2.069298032919566,0.024919116869568825
18.0,2.0856987833976746,0.020254263654351234
19.0,2.0494757771492003,0.027033250778913498
20.0,2.0631065249443052,0.0204915814101696
21.0,2.0612862586975096,0.02289891429245472
22.0,2.0743637959162395,0.021417060866951942
23.0,2.085379914442698,0.020910724997520447
24.0,2.035791603724162,0.023826545104384422
25.0,2.0222379167874656,0.020464008674025536
26.0,1.9992878119150796,0.02547982521355152
27.0,2.012961288293203,0.020662911236286163
28.0,2.0330222765604655,0.023621387779712677
29.0,2.0377561847368875,0.020445620641112328
30.0,2.026430042584737,0.02636699005961418
31.0,2.0031859079996743,0.020893437787890434
32.0,2.018415689468384,0.02655506506562233
33.0,2.065251712004344,0.02108122408390045
34.0,2.047641714413961,0.028927331790328026
35.0,2.0412418961524965,0.020975051447749138
36.0,2.011862496534983,0.021818408742547035
37.0,2.0438318530718487,0.022998712956905365
38.0,2.0674490849177043,0.02035672962665558
39.0,2.0250423232714336,0.029906198382377625
40.0,2.0348419308662415,0.021063849329948425
41.0,2.007346562544505,0.02154080756008625
42.0,2.0394919872283936,0.021168019622564316
