epoch,train_loss,val_window_mae_kwh
0.0,2.7612997611363728,0.5142312049865723
1.0,2.330050265789032,0.07794189453125
2.0,2.4085899313290913,0.5878541469573975
3.0,2.356243872642517,0.1115872859954834
4.0,2.321016025543213,0.373974084854126
5.0,2.2685548861821494,0.19603848457336426
6.0,2.2372891823450725,0.33681440353393555
7.0,2.252552910645803,0.10246133804321289
8.0,2.249984137217204,0.40257740020751953
9.0,2.242423053582509,0.12461662292480469
10.0,2.2432270963986713,0.19138789176940918
11.0,2.2325000007947287,0.485828161239624
12.0,2.241435162226359,0.22339200973510742
13.0,2.1983316500981647,0.3409903049468994
14.0,2.229714580376943,0.28565216064453125
15.0,2.1932706952095034,0.03866410255432129
16.0,2.2501576066017153,0.3320744037628174
17.0,2.1639809886614483,0.07219910621643066
18.0,2.2479703625043235,0.21593165397644043
19.0,2.190582533677419,0.3302886486053467
20.0,2.207932722568512,0.08681273460388184
21.0,2.2028383215268454,0.29634809494018555
22.0,2.15551194747289,0.24714159965515137
23.0,2.143690824508667,0.2235398292541504
24.0,2.1376867930094403,0.2300570011138916
25.0,2.161784847577413,0.32419490814208984
26.0,2.1564433097839357,0.0544438362121582
27.0,2.1675708095232644,0.35730957984924316
28.0,2.1162963628768923,0.039613962173461914
29.0,2.1618745923042297,0.2286851406097412
30.0,2.08482882976532,0.28511643409729004
31.0,2.0759332458178203,0.0426936149597168
32.0,2.1347418944040935,0.31210994720458984
33.0,2.0740484595298767,0.055161476135253906
34.0,2.1064672668774924,0.39108777046203613
35.0,2.120378871758779,0.19956398010253906
36.0,2.2443557461102803,0.27373433113098145
37.0,2.2201154232025146,0.10321855545043945
38.0,2.3821582158406573,0.1965959072113037
39.0,2.2687980055809023,0.33354663848876953
40.0,2.2730292518933615,0.1237335205078125
41.0,2.2104954520861306,0.3843226432800293
42.0,2.1944353659947713,0.07121896743774414
43.0,2.1497429490089415,0.2532820701599121
44.0,2.0952934583028155,0.09133219718933105
45.0,2.103920046488444,0.35168981552124023
46.0,2.0875349561373393,0.053221702575683594
47.0,2.10646489461263,0.3897521495819092
48.0,2.1093695839246114,0.11767458915710449
49.0,2.1294230540593464,0.3004286289215088
50.0,2.0827855030695597,0.01289224624633789
51.0,2.1093851923942566,0.22998595237731934
52.0,2.0555044094721477,0.1001443862915039
53.0,2.061280695597331,0.38965535163879395
54.0,2.074572439988454,0.21275854110717773
55.0,2.165762547651927,0.26274752616882324
56.0,2.0671575824419657,0.007531881332397461
57.0,2.1344800074895223,0.33001232147216797
58.0,2.1519476334253946,0.037584781646728516
59.0,2.176472580432892,0.31089282035827637
60.0,2.081431818008423,0.07828044891357422
61.0,2.070925788084666,0.36070847511291504
62.0,2.059013791879018,0.03778409957885742
63.0,2.083507565657298,0.16998004913330078
64.0,2.038050862153371,0.27371692657470703
65.0,2.039211042722066,0.21320438385009766
66.0,2.033734353383382,0.19301891326904297
67.0,2.033739519119263,0.2350938320159912
68.0,2.017772094408671,0.3533151149749756
69.0,2.0248905618985495,0.02472519874572754
70.0,2.0569512526194256,0.35257720947265625
71.0,2.0691746870676675,0.08942699432373047
72.0,2.1742425084114076,0.40982913970947266
73.0,2.196069363753001,0.048665761947631836
74.0,2.2294108986854555,0.19545531272888184
75.0,2.0854258577028912,0.17508482933044434
76.0,2.081456156571706,0.33716702461242676
77.0,2.1126777092615763,0.07136011123657227
78.0,2.131958544254303,0.32547950744628906
79.0,2.128565955162048,0.031152963638305664
80.0,2.130763105551402,0.4374103546142578
81.0,2.1343226114908855,0.11052298545837402
82.0,2.140890729427338,0.3629577159881592
83.0,2.1017565011978148,0.002726316452026367
84.0,2.102494486172994,0.21394777297973633
85.0,2.0595744768778483,0.2788393497467041
86.0,2.0562053163846334,0.017515897750854492
87.0,2.095775791009267,0.27071046829223633
88.0,2.0496569832166034,0.09308528900146484
89.0,2.0457582672437034,0.36020445823669434
90.0,2.063938812414805,0.22182965278625488
91.0,2.129198976357778,0.2840394973754883
92.0,2.0319562196731566,0.026272058486938477
93.0,2.070229434967041,0.26879119873046875
94.0,2.0619033296902973,0.0738985538482666
95.0,2.0604739864667256,0.3480234146118164
96.0,2.080724573135376,0.21267223358154297
97.0,2.139956756432851,0.2801485061645508
98.0,2.0534884452819826,0.04106903076171875
99.0,2.095323848724365,0.28414225578308105
100.0,2.0748424410820006,0.04059267044067383
101.0,2.083255175749461,0.40178656578063965
102.0,2.1114928483963014,0.08467769622802734
103.0,2.0818868279457092,0.32546448707580566
104.0,2.040036141872406,0.1846163272857666
105.0,2.120700951417287,0.2524302005767822
106.0,2.0182820916175843,0.14665746688842773
107.0,2.0073958039283752,0.08447003364562988
108.0,2.0313111941019693,0.3905315399169922
109.0,2.062468691666921,0.13546466827392578
110.0,2.0966371178627012,0.26972031593322754
111.0,2.0028907577196757,0.16832542419433594
112.0,2.090554932753245,0.2862718105316162
113.0,2.0020049651463827,0.024757862091064453
114.0,2.0283385435740153,0.2779815196990967
115.0,2.0371450344721476,0.053861379623413086
116.0,2.0852546453475953,0.4004068374633789
117.0,2.0806636611620584,0.08928394317626953
118.0,2.0874627153078715,0.3355543613433838
119.0,2.040637222925822,0.1262962818145752
120.0,2.101440151532491,0.3347320556640625
121.0,2.0309575398763022,0.01369929313659668
122.0,2.057197372118632,0.20540142059326172
123.0,2.0061999956766763,0.08634638786315918
