epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.183057354046748,0.068187145749107,0.9335604583236393,2.039050681774433,0.019374101494367305,0.0,0.0003947322122537746,2.183057354046748,0.14339610647696716,0.014763440793523422,0.0002158068238573973,0.14339610647696716,0.0003947322122537746,0.0021580682385739726,0.0,20.390506817744328,0.013240991160273552,0.013879993930459023,0.015666689723730087,0.013417661190032959,0.02153833396732807,0.044856566935777664,0.07099912315607071,0.35189780592918396
1.0,2.081110431597783,0.08919707639142871,1.0460407215778589,2.0061012414785533,0.027275961107359484,0.0,0.0008386661513493612,2.081110431597783,0.07048298017336772,0.019394651986658573,0.0036875552175423274,0.07048298017336772,0.0008386661513493612,0.03687555217542327,0.0,20.06101241478553,0.013710318133234978,0.014191113412380219,0.016753125935792923,0.013080602511763573,0.022475391626358032,0.046337056905031204,0.08647545427083969,0.500553548336029
2.0,1.959091149843656,0.04888377548195422,1.2464738922768888,1.8782783728379469,0.0997103601694107,0.0,0.011420002511630837,1.959091149843656,0.06387522128912118,0.04142713718689405,0.005517512173033678,0.06387522128912118,0.011420002511630837,0.05517512173033678,0.0,18.78278372837947,0.01204690057784319,0.012465233914554119,0.014323873445391655,0.011881528422236443,0.01948648877441883,0.03726625815033913,0.06602778285741806,0.2175721377134323
3.0,1.8589059527103717,0.09953425964340568,1.1130416918279495,1.7332173127394452,0.24012738580887133,0.0,0.05911450274288654,1.8589059527103717,0.06038314018111963,0.09200149029493332,0.006190942858274167,0.06038314018111963,0.05911450274288654,0.06190942858274166,0.0,17.332173127394455,0.0135895274579525,0.014143385924398899,0.01656235195696354,0.013362995348870754,0.023132847622036934,0.047420796006917953,0.09508194774389267,0.5729802250862122
4.0,1.7845400388424213,0.061880927882157266,1.2786766568786532,1.637126504457914,0.27382417252430546,0.0,0.08038691990077496,1.7845400388424213,0.06127299096148748,0.10704237967729568,0.0057535907970025,0.06127299096148748,0.08038691990077496,0.05753590797002499,0.0,16.37126504457914,0.012543832883238792,0.013114776462316513,0.015414977446198463,0.012325511313974857,0.020341472700238228,0.040536750108003616,0.06949545443058014,0.3112746477127075
5.0,1.7256609935026903,0.04114003444556147,1.40751686574177,1.5719457809741681,0.2806419271689195,0.0,0.08245751218727002,1.7256609935026903,0.0676968781134257,0.10844719008757518,0.003560800148317447,0.0676968781134257,0.08245751218727002,0.03560800148317447,0.0,15.71945780974168,0.012213722802698612,0.01293212827295065,0.014948349446058273,0.01205447968095541,0.019504563882946968,0.038656607270240784,0.060862600803375244,0.1579478234052658
6.0,1.6687152064763582,0.06687904137652367,1.52125372264403,1.5108010365412785,0.2989136083767964,0.0,0.09267677997167294,1.6687152064763582,0.06210420954112823,0.11109064462093207,0.0031331400315348923,0.06210420954112823,0.09267677997167294,0.031331400315348916,0.0,15.108010365412785,0.012794137932360172,0.013383159413933754,0.015584059059619904,0.012391539290547371,0.020539524033665657,0.04061158746480942,0.07293529808521271,0.3467930257320404
7.0,1.6190379858016968,0.11559722002130002,1.5655389865846228,1.4740156650543215,0.2922406563392052,0.0,0.08747334663684551,1.6190379858016968,0.052495804973519765,0.10725267575337337,0.00505309092024198,0.052495804973519765,0.08747334663684551,0.050530909202419795,0.0,14.740156650543213,0.014849379658699036,0.015452875755727291,0.01812354475259781,0.014109032228589058,0.0249252300709486,0.05323321372270584,0.1035984605550766,0.6804860234260559
8.0,1.6078864886210515,0.06681090709753335,1.84019220193381,1.443234733434824,0.29217733442783356,0.0,0.08722637708370502,1.6078864886210515,0.0730716551725681,0.10424863088589448,0.0043536846454326926,0.0730716551725681,0.08722637708370502,0.04353684645432692,0.0,14.432347334348238,0.013196287676692009,0.013604393228888512,0.015697913244366646,0.012624332681298256,0.020989874377846718,0.04190054535865784,0.07781822979450226,0.3386556804180145
9.0,1.564131878889524,0.15101309213787317,1.7201080829769713,1.4138878492208629,0.2837849156214641,0.0,0.082136788047277,1.564131878889524,0.06267358520283149,0.10484574563228168,0.005433647311292589,0.06267358520283149,0.082136788047277,0.05433647311292589,0.0,14.138878492208628,0.01683403179049492,0.01741992123425007,0.02046618051826954,0.015994638204574585,0.029494687914848328,0.06588321179151535,0.1318775713443756,0.910134494304657
