epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state,val_mae_full_trip
0.0,2.6245312094688416,0.38055872917175293,5.39181021211533,1.954936852821937,0.018757639094614066,0.0,0.00037344215021361236,2.6245312094688416,0.6690427041970767,0.014239894082913032,0.00017816072564668363,0.6690427041970767,0.00037344215021361236,0.0017816072564668362,0.0,19.549368528219368,0.38055872917175293
1.0,2.1830719525997457,0.8235321044921875,6.994939636741298,1.9393010983100305,0.022589037266488258,0.0,0.0005539907780565465,2.1830719525997457,0.23978771405437818,0.017671160113352995,0.0034291170286731075,0.23978771405437818,0.0005539907780565465,0.03429117028673108,0.0,19.393010983100304,0.8235321044921875
2.0,2.3694713299091044,0.2947031557559967,8.306357486300245,1.8908946330730731,0.040189903372755416,0.0,0.0018971844334513522,2.3694713299091044,0.4706316996509066,0.023365559199681647,0.006047841677298913,0.4706316996509066,0.0018971844334513522,0.060478416772989124,0.0,18.908946330730732,0.2947031557559967
3.0,1.9553132882485023,0.24270327389240265,7.2560108321805705,1.7703267060793366,0.11283140142376606,0.0,0.014766127480050692,1.9553132882485023,0.16724908953675857,0.04308620897623209,0.002971341253186648,0.16724908953675857,0.014766127480050692,0.029713412531866476,0.0,17.70326706079336,0.24270327389240265
4.0,1.9295128996555622,0.3218395709991455,6.72954493955999,1.6303598477290226,0.23328591080812308,0.0,0.056564622200452365,1.9295128996555622,0.23891974068604982,0.08516254190068978,0.0036686543088692886,0.23891974068604982,0.056564622200452365,0.03668654308869289,0.0,16.303598477290226,0.3218395709991455
5.0,1.791226015641139,0.20934772491455078,7.143245993066363,1.5337512933290927,0.2971326387845553,0.0,0.09082300330583866,1.791226015641139,0.16216270589771178,0.11383552620044121,0.004489006632222579,0.16216270589771178,0.09082300330583866,0.044890066322225794,0.0,15.337512933290922,0.20934772491455078
6.0,1.773481208544511,0.400764137506485,6.743751608176528,1.5013362114246078,0.2846873379670657,0.0,0.08601217874540733,1.773481208544511,0.18125147787997356,0.11855636709011518,0.004881327978980083,0.18125147787997356,0.08601217874540733,0.04881327978980083,0.0,15.013362114246075,0.400764137506485
7.0,1.7372842797866235,0.266434907913208,7.117147091786276,1.4685541226313663,0.27176022873475003,0.0,0.07725747889624192,1.7372842797866235,0.18669311000177494,0.11490983458665702,0.004779549100651191,0.18669311000177494,0.07725747889624192,0.04779549100651191,0.0,14.685541226313664,0.266434907913208
8.0,1.6556419684336736,0.25979122519493103,6.9297929735895565,1.4287005277780387,0.28887030138419223,0.0,0.08701733413797158,1.6556419684336736,0.13516330590041783,0.12145582070717445,0.004760752030863211,0.13516330590041783,0.08701733413797158,0.04760752030863212,0.0,14.287005277780386,0.25979122519493103
9.0,1.6659749150276184,0.2341948300600052,7.095662028782299,1.3897762885460487,0.28958035432375395,0.0,0.08658324210689618,1.6659749150276184,0.18552447841144526,0.12116752163721965,0.004090867076928799,0.18552447841144526,0.08658324210689618,0.04090867076928799,0.0,13.897762885460487,0.2341948300600052
10.0,1.6092176666626563,0.33428850769996643,6.988827122274665,1.3558421538426326,0.28593395765011126,0.0,0.08496975096372458,1.6092176666626563,0.16375359061818856,0.11704007650797184,0.004652144967649993,0.16375359061818856,0.08496975096372458,0.04652144967649992,0.0,13.558421538426327,0.33428850769996643
11.0,1.5801023565805876,0.3243672847747803,7.398229691999078,1.3185624929574817,0.2832306990256676,0.0,0.08246640861034393,1.5801023565805876,0.173605762851926,0.1160384754721935,0.005467688177640622,0.173605762851926,0.08246640861034393,0.054676881776406214,0.0,13.18562492957482,0.3243672847747803
12.0,1.51232615342507,0.36890020966529846,7.310722568152237,1.2827242080981913,0.2862869260402826,0.0,0.08527981977050121,1.51232615342507,0.13871997129172087,0.11315868508357269,0.005602132715284824,0.13871997129172087,0.08527981977050121,0.056021327152848244,0.0,12.827242080981915,0.36890020966529846
13.0,1.4641973147025475,0.3392314910888672,7.406896247700406,1.2501081503354585,0.28524617506907535,0.0,0.0842927169914429,1.4641973147025475,0.1246888439815778,0.11181208548637536,0.005107589381245467,0.1246888439815778,0.0842927169914429,0.05107589381245466,0.0,12.501081503354586,0.3392314910888672
14.0,1.4853142133125892,0.3926863670349121,7.2349259067410685,1.218756888462947,0.2863798966774574,0.0,0.08578621596097946,1.4853142133125892,0.17514870530710772,0.10970051815876594,0.005622433469845698,0.17514870530710772,0.08578621596097946,0.05622433469845699,0.0,12.187568884629469,0.3926863670349121
