epoch,train_loss,val_window_mae_kwh,grad_norm,l_window,w_window,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,0.2990269282689461,0.311615789309144,5.788173256661279,0.2990269282689461,0.2990269282689461,0.03413205221295357,0.0346163734793663,0.03988136723637581,0.031319957226514816,0.061744291335344315,0.14840508997440338,0.29946210980415344,1.8433650732040405
1.0,0.18896681242264235,0.16670675808563828,5.789537054584039,0.18896681242264235,0.18896681242264235,0.023756088688969612,0.025115966796875,0.02796151302754879,0.02229611948132515,0.04261702299118042,0.09500778466463089,0.19287621974945068,0.9040233492851257
2.0,0.1261315205349372,0.16812995565123856,6.094710541586178,0.1261315205349372,0.1261315205349372,0.022763313725590706,0.023159723728895187,0.026812385767698288,0.020611204206943512,0.038244687020778656,0.0862797200679779,0.16601313650608063,0.9611554741859436
3.0,0.13443464871782523,0.05868964223191142,5.530600633301391,0.13443464871782523,0.13443464871782523,0.018065089359879494,0.019183574244379997,0.021525679156184196,0.017819397151470184,0.031073084101080894,0.06432227790355682,0.12093453854322433,0.17659349739551544
4.0,0.08809099203118911,0.14553951821289957,5.551787429584246,0.08809099203118911,0.08809099203118911,0.02122798003256321,0.021601298823952675,0.02496785670518875,0.019732719287276268,0.037347424775362015,0.08341757208108902,0.16263429820537567,0.7933869957923889
5.0,0.10659995990303847,0.08584722876548767,5.330139401391563,0.10659995990303847,0.10659995990303847,0.018422650173306465,0.01908407360315323,0.022017130628228188,0.017727673053741455,0.03165961429476738,0.06770339608192444,0.1360471099615097,0.3741161823272705
6.0,0.07471107490933858,0.04160423344001174,5.186201450677998,0.07471107490933858,0.07471107490933858,0.018289810046553612,0.01902824267745018,0.021582121029496193,0.01828242652118206,0.03161904960870743,0.06728443503379822,0.12897877395153046,0.02776900865137577
7.0,0.07621832392536677,0.16880237217992544,5.246642325352738,0.07621832392536677,0.07621832392536677,0.02141166664659977,0.02184664085507393,0.02559417113661766,0.02008523978292942,0.0377790592610836,0.08499249070882797,0.16336952149868011,0.9753401875495911
8.0,0.11786155316692132,0.06557993241585791,5.135915886731957,0.11786155316692132,0.11786155316692132,0.02044764719903469,0.021375762298703194,0.024211829528212547,0.020511705428361893,0.03553551435470581,0.0810958594083786,0.14749790728092194,0.17396323382854462
9.0,0.11431483236642984,0.1915948325768113,5.471475712854694,0.11431483236642984,0.11431483236642984,0.023028580471873283,0.023357408121228218,0.027415720745921135,0.021474482491612434,0.041086241602897644,0.09375535696744919,0.18181748688220978,1.1208233833312988
10.0,0.13009056305656067,0.08526942762546241,5.0782880865816855,0.13009056305656067,0.13009056305656067,0.01860276609659195,0.019133539870381355,0.022036010399460793,0.0181106049567461,0.03162948787212372,0.06873537600040436,0.13661383092403412,0.3672938048839569
11.0,0.0807922319150888,0.0979492615442723,5.102046342275562,0.0807922319150888,0.0807922319150888,0.01774783805012703,0.018156925216317177,0.021182956174016,0.017013555392622948,0.029329553246498108,0.06227511167526245,0.12117496132850647,0.49671319127082825
12.0,0.09504468022630765,0.1286037266254425,4.825656307286217,0.09504468022630765,0.09504468022630765,0.022182174026966095,0.023146117106080055,0.026171816512942314,0.022465888410806656,0.03941657021641731,0.09262453764677048,0.1582624912261963,0.6445602178573608
13.0,0.11852133732575637,0.14852378540672362,5.486347583034066,0.11852133732575637,0.11852133732575637,0.02004394493997097,0.02045624516904354,0.023940326645970345,0.018855415284633636,0.03434469923377037,0.07632441818714142,0.146055668592453,0.8481695652008057
14.0,0.11855878165135017,0.06115757464431226,4.909712382895009,0.11855878165135017,0.11855878165135017,0.018078088760375977,0.018643079325556755,0.021099573001265526,0.017895400524139404,0.0299497339874506,0.06419381499290466,0.12628042697906494,0.19312047958374023
15.0,0.06781736904611954,0.1280540602747351,4.865491224203323,0.06781736904611954,0.06781736904611954,0.01968764327466488,0.01995747722685337,0.02338223159313202,0.018824810162186623,0.03417275846004486,0.0757361426949501,0.14798684418201447,0.6846845746040344
16.0,0.09226712527183387,0.12232963019050658,4.862464852635786,0.09226712527183387,0.09226712527183387,0.018549852073192596,0.01886327937245369,0.022195635363459587,0.01744094304740429,0.031213166192173958,0.06863466650247574,0.13252697885036469,0.6692125201225281
17.0,0.10114217549562454,0.10772372456267476,4.820251019914625,0.10114217549562454,0.10114217549562454,0.020418934524059296,0.021306930109858513,0.02391124702990055,0.020672239363193512,0.035987142473459244,0.08322279900312424,0.1433447003364563,0.5129258036613464
18.0,0.10358146119576234,0.1338419585954398,5.145502824154857,0.10358146119576234,0.10358146119576234,0.01918289251625538,0.019541369751095772,0.02298201434314251,0.018130242824554443,0.03252885863184929,0.07205792516469955,0.13937121629714966,0.7469411492347717
