epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.3669809011312632,0.22075851447880268,6.561291687252118,2.043501351429866,2.3669809011312632,0.3234794627015407,0.3234794627015407,20.43501351429866,0.028220871463418007,0.028335800394415855,0.03313031047582626,0.026758689433336258,0.04862925037741661,0.10518590360879898,0.1788935661315918,1.3169137239456177
1.0,2.1891679717944217,0.22917239926755428,6.662694981304235,2.0233919217036327,2.1891679717944217,0.165775989397214,0.165775989397214,20.23391921703632,0.026823200285434723,0.027402540668845177,0.03135810047388077,0.027026968076825142,0.0489882230758667,0.10946386307477951,0.1731804609298706,1.3891358375549316
2.0,2.1024096378913293,0.25717403227463365,7.142196984513883,1.9530272153707648,2.1024096378913293,0.14938236257204643,0.14938236257204643,19.53027215370765,0.027806991711258888,0.028183531016111374,0.0329313762485981,0.026475610211491585,0.051407091319561005,0.12014488875865936,0.22438077628612518,1.5460619926452637
3.0,1.9747335085502038,0.10544974775984883,6.4165977516689825,1.8018011936774618,1.9747335085502038,0.1729323030091249,0.1729323030091249,18.01801193677462,0.020244114100933075,0.02006518840789795,0.023231837898492813,0.0194377563893795,0.03393534943461418,0.07101751863956451,0.10299663245677948,0.5526695847511292
4.0,1.755032874070681,0.13496358296833932,6.382275085761481,1.6785482186537526,1.755032874070681,0.07648459993875943,0.07648459993875943,16.78548218653752,0.022334732115268707,0.022213350981473923,0.02474946714937687,0.022444404661655426,0.0390612930059433,0.08484785258769989,0.10998626798391342,0.7540712952613831
5.0,1.7194344814007099,0.17071596533060074,7.40425849456202,1.6088335550748387,1.7194344814007099,0.11060090735554695,0.11060090735554695,16.088335550748386,0.022778527811169624,0.023059705272316933,0.0267053060233593,0.021475445479154587,0.03867856040596962,0.08197811990976334,0.13588160276412964,1.0151704549789429
6.0,1.6632525095572839,0.07881040056236088,7.370640740437987,1.5337692957658038,1.6632525095572839,0.12948317567889506,0.12948317567889506,15.337692957658033,0.019789759069681168,0.01951451785862446,0.022311652079224586,0.019568460062146187,0.03222835063934326,0.06469888985157013,0.08455166965723038,0.3678199052810669
7.0,1.5485898806498601,0.10054878541268408,7.162016802806925,1.4622727430783784,1.5485898806498601,0.08631709676522475,0.08631709676522475,14.622727430783785,0.019495641812682152,0.019553806632757187,0.022442221641540527,0.019222285598516464,0.032692428678274155,0.06489109992980957,0.10004062205553055,0.5260521769523621
8.0,1.509984355706435,0.14341022190637887,8.60609751025723,1.4011838802924523,1.509984355706435,0.10880041580933791,0.10880041580933791,14.011838802924522,0.021736182272434235,0.021895229816436768,0.0253326166421175,0.021355539560317993,0.03819709271192551,0.08035755902528763,0.12772031128406525,0.810687243938446
9.0,1.4636692450596736,0.12889710417948663,9.811434475151671,1.3635516863602857,1.4636692450596736,0.10011754113321121,0.10011754113321121,13.635516863602858,0.020985091105103493,0.020862119272351265,0.023583048954606056,0.021166201680898666,0.0359606109559536,0.07689432054758072,0.10406460613012314,0.7276608347892761
