epoch,train_loss,val_window_mae_kwh
0.0,0.2955491120616595,0.044069044291973114
1.0,0.16336146071553231,0.03719557449221611
2.0,0.1453428102036317,0.051319438964128494
3.0,0.13653385788202285,0.022511696442961693
4.0,0.1093762810031573,0.047067612409591675
5.0,0.15511536374688148,0.021981356665492058
6.0,0.07315676460663477,0.01980937086045742
7.0,0.08794308503468831,0.032730281352996826
8.0,0.09226526742180188,0.023565568029880524
9.0,0.0838570199906826,0.04853988438844681
10.0,0.16134207124511402,0.03389479219913483
11.0,0.12667752504348756,0.020456800237298012
12.0,0.07720325315992037,0.027820948511362076
13.0,0.08507614607612292,0.019234631210565567
14.0,0.07011908193429311,0.028057947754859924
15.0,0.1183851569890976,0.04005426913499832
16.0,0.13088645165165266,0.02095930650830269
17.0,0.0677815909186999,0.027805836871266365
18.0,0.07853537400563558,0.021177319809794426
19.0,0.07066531951228777,0.02259049005806446
20.0,0.08724446718891461,0.021532146260142326
21.0,0.07768034314115842,0.01922754757106304
22.0,0.06905136679609616,0.020698005333542824
23.0,0.07669203703602155,0.04004587605595589
24.0,0.1330610454082489,0.020008914172649384
25.0,0.06372678155700366,0.024955138564109802
26.0,0.10587036311626434,0.03905269503593445
27.0,0.12210619846979777,0.020921865478157997
28.0,0.06969640577832857,0.03491249307990074
29.0,0.09781485199928283,0.022179143503308296
30.0,0.09521581679582596,0.033906880766153336
31.0,0.10393605306744576,0.021067552268505096
32.0,0.0709964690109094,0.03698236495256424
33.0,0.11950780600309371,0.020691590383648872
34.0,0.06228008940815925,0.020218420773744583
35.0,0.07211336133380732,0.020626695826649666
36.0,0.07083727742234866,0.024689938873052597
37.0,0.08334914892911911,0.0302292350679636
38.0,0.10978036175171534,0.0288564283400774
39.0,0.09728176196416219,0.0222945436835289
40.0,0.08056722780068716,0.027650726959109306
41.0,0.08055781200528145,0.023296913132071495
42.0,0.09716740300258,0.03081853687763214
43.0,0.09132214412093162,0.022302472963929176
44.0,0.06978877757986386,0.020613988861441612
45.0,0.07869445011019707,0.020475350320339203
46.0,0.06530576075116794,0.02211933769285679
47.0,0.06350284119447072,0.028926970437169075
48.0,0.07470222860574723,0.023825399577617645
49.0,0.10570117831230164,0.029340723529458046
50.0,0.08437398647268614,0.021245712414383888
51.0,0.07354726617534955,0.032844673842191696
52.0,0.09773206387956937,0.02128266729414463
53.0,0.06414036030570666,0.021559802815318108
54.0,0.07365571682651838,0.021045634523034096
55.0,0.06566274886329969,0.022881856188178062
56.0,0.05940845447281996,0.029595760628581047
57.0,0.07149767217536768,0.02371140383183956
58.0,0.10428844168782234,0.029311103746294975
59.0,0.08194182502726714,0.02280782163143158
60.0,0.07718405450383822,0.03331058844923973
61.0,0.09817791407306989,0.021956294775009155
