epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.1769187404559207,0.3127189455553889,5.839281533373868,1.8780262286846456,2.1769187404559207,0.29889250890566754,0.29889250890566754,18.780262286846455,0.034154366701841354,0.03462686389684677,0.039887525141239166,0.031341303139925,0.06184660643339157,0.1488538682460785,0.30044305324554443,1.8505979776382446
1.0,2.045951632352976,0.1686167165171355,5.840420544719307,1.8583320434276873,2.045951632352976,0.1876195686367842,0.1876195686367842,18.583320434276875,0.023727823048830032,0.025051742792129517,0.02801552414894104,0.02242996357381344,0.04259766265749931,0.09587763249874115,0.19426551461219788,0.9169678688049316
2.0,1.921068324492528,0.16549391904845834,6.22427650688148,1.794474642093365,1.921068324492528,0.1265936172925509,0.1265936172925509,17.94474642093365,0.022106006741523743,0.022557152435183525,0.025956619530916214,0.020163634791970253,0.03760206699371338,0.0844050869345665,0.16511866450309753,0.9460421204566956
3.0,1.7874362973066478,0.07182060251943767,6.020876884948158,1.6597319529606749,1.7874362973066478,0.12770427104372245,0.12770427104372245,16.597319529606747,0.019241994246840477,0.020527221262454987,0.022364119067788124,0.019199853762984276,0.03289887309074402,0.0732455775141716,0.1297568827867508,0.2573302984237671
4.0,1.6381517327748811,0.13001521001569927,6.531059252209886,1.5407957517183741,1.6381517327748811,0.09735593830163662,0.09735593830163662,15.407957517183744,0.01944747567176819,0.019795076921582222,0.02325599081814289,0.018297938629984856,0.03369436785578728,0.07291998714208603,0.13868612051010132,0.7140247225761414
5.0,1.5662009807733388,0.09301043790765107,6.627073147038645,1.4624732714432938,1.5662009807733388,0.10372770147827956,0.10372770147827956,14.624732714432936,0.01790378801524639,0.01841500587761402,0.02132716029882431,0.017528433352708817,0.030414676293730736,0.06515996903181076,0.12625445425510406,0.44708001613616943
6.0,1.4873100106532757,0.09877818613313138,6.213501630786658,1.407104877325205,1.4873100106532757,0.08020511111960961,0.08020511111960961,14.071048773252047,0.020703140646219254,0.021570298820734024,0.024045273661613464,0.020864566788077354,0.03566557914018631,0.08482974022626877,0.13537031412124634,0.44717657566070557
7.0,1.4504716029533973,0.14559778850525618,6.4153349278669936,1.360379879291241,1.4504716029533973,0.09009169414639473,0.09009169414639473,13.60379879291241,0.01956024020910263,0.02002311684191227,0.023015737533569336,0.018807752057909966,0.03323351591825485,0.07264801859855652,0.1425081342458725,0.8349857926368713
8.0,1.4677886137595544,0.08811037288978696,8.268363555922496,1.3156589361337514,1.4677886137595544,0.15212967132146543,0.15212967132146543,13.156589361337515,0.020231693983078003,0.021385297179222107,0.02409699372947216,0.02026345767080784,0.03572316840291023,0.08183597773313522,0.15078426897525787,0.35056212544441223
9.0,1.4375964403152466,0.3734812121838331,8.59546713175498,1.2823142895331747,1.4375964403152466,0.15528212774258393,0.15528212774258393,12.823142895331749,0.036608126014471054,0.037328410893678665,0.04279617592692375,0.03547024354338646,0.06943903118371964,0.17079485952854156,0.35759127140045166,2.237821578979492
