epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state
0.0,2.3786703906953335,,7.110337981909592,2.0340269148349766,2.3786703906953335,0.34464343916624784,0.34464343916624784,20.340269148349762
1.0,2.1183745712041855,,6.521634055621847,2.0039131224155424,2.1183745712041855,0.11446142941713333,0.11446142941713333,20.039131224155426
2.0,2.0381767116487026,,7.103848127647033,1.8892383962869643,2.0381767116487026,0.14893827168270946,0.14893827168270946,18.892383962869644
3.0,1.858463179320097,,6.169817136069728,1.7253570318222047,1.858463179320097,0.1331061173696071,0.1331061173696071,17.253570318222046
4.0,1.7676915861666203,,7.291328548247034,1.6257172346115114,1.7676915861666203,0.14197433879598975,0.14197433879598975,16.257172346115112
5.0,1.7535358890891075,,7.517997998891881,1.5172430336475373,1.7535358890891075,0.23629283998161554,0.23629283998161554,15.172430336475372
6.0,1.5503521636128426,,7.582168400405533,1.4397870600223543,1.5503521636128426,0.11056509404443204,0.11056509404443204,14.397870600223541
7.0,1.5729212760925293,,8.52374328978863,1.3928382605314256,1.5729212760925293,0.18008300941437483,0.18008300941437483,13.928382605314255
8.0,1.5208993032574654,,8.24904262646489,1.3443942576646806,1.5208993032574654,0.17650501779280603,0.17650501779280603,13.443942576646805
9.0,1.502071738243103,,7.092975134687839,1.334198069572449,1.502071738243103,0.1678736365865916,0.1678736365865916,13.341980695724487
10.0,1.4322136640548706,,6.794162452506345,1.275550103187561,1.4322136640548706,0.1566635377239436,0.1566635377239436,12.75550103187561
11.0,1.3672030754387379,,7.092653462100895,1.2595840364694597,1.3672030754387379,0.10761902946978807,0.10761902946978807,12.595840364694595
12.0,1.4127329923212528,,7.211222110178996,1.2017632007598877,1.4127329923212528,0.21096978010609746,0.21096978010609746,12.017632007598877
13.0,1.238498616963625,,6.4982005035465455,1.159210804104805,1.238498616963625,0.07928779372014105,0.07928779372014105,11.59210804104805
14.0,1.2183897234499454,,6.670733448040159,1.112542286515236,1.2183897234499454,0.10584740759804845,0.10584740759804845,11.125422865152359
15.0,1.298450294882059,,7.374903280881956,1.1146666914224626,1.298450294882059,0.18378359102644026,0.18378359102644026,11.146666914224625
16.0,1.1755199693143368,,6.604383110219002,1.0352542817592623,1.1755199693143368,0.14026565151289105,0.14026565151289105,10.35254281759262
17.0,1.0665542259812355,,6.555003510071926,0.9863301426172257,1.0665542259812355,0.08022406394593418,0.08022406394593418,9.863301426172256
18.0,1.0828559789806604,,6.743685097521247,0.9509436160326004,1.0828559789806604,0.13191233784891665,0.13191233784891665,9.509436160326004
19.0,1.038608031347394,,6.800494319134084,0.9301641032099723,1.038608031347394,0.10844391002319753,0.10844391002319753,9.301641032099724
20.0,1.0165816098451614,,6.520873563366283,0.8687388628721238,1.0165816098451614,0.14784272736869752,0.14784272736869752,8.687388628721237
21.0,0.8821341004222631,,5.839507768436092,0.8155750364065171,0.8821341004222631,0.06655905698426068,0.06655905698426068,8.15575036406517
22.0,0.8680615518242121,,5.985587843199418,0.7704109907150269,0.8680615518242121,0.09765054960735142,0.09765054960735142,7.7041099071502686
23.0,0.821464104577899,,6.257281612852637,0.736373008787632,0.821464104577899,0.08509109076112509,0.08509109076112509,7.36373008787632
24.0,0.8429467156529427,,6.459561779227531,0.7203991830348968,0.8429467156529427,0.1225475191604346,0.1225475191604346,7.2039918303489685
25.0,0.7713174223899841,,6.518798336221558,0.690424594283104,0.7713174223899841,0.08089282177388668,0.08089282177388668,6.904245942831039
26.0,0.7701383177191019,,6.252686590580609,0.6287591382861137,0.7701383177191019,0.141379154054448,0.141379154054448,6.287591382861137
27.0,0.6439854335039854,,5.86338889615908,0.5792009070515634,0.6439854335039854,0.06478451297152787,0.06478451297152787,5.792009070515633
28.0,0.6533113028854132,,6.30032404515234,0.5538805767893792,0.6533113028854132,0.09943072753958404,0.09943072753958404,5.538805767893791
29.0,0.6203608717769384,,6.371309498101793,0.5148128747940064,0.6203608717769384,0.10554798669181764,0.10554798669181764,5.1481287479400635
