epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state
0.0,2.2278738021850586,,0.9674046662327319,2.0979046702384947,0.019150448846630752,0.0,0.00039388626100844704,2.2278738021850586,0.1295918868854642,0.014357558684423566,0.00037719950976224933,0.1295918868854642,0.0,0.0037719950976224936,0.0,20.97904670238495
1.0,2.094211410731077,,1.250266104597992,2.0295470505952835,0.047296077595092356,0.0,0.0031255240046448307,2.094211410731077,0.060822063125669956,0.02326578227803111,0.0038423191523179415,0.060822063125669956,0.0,0.03842319152317941,0.0,20.295470505952835
2.0,1.9063477888703346,,1.2927154726592107,1.8440294414758684,0.2128569600172341,0.0,0.05125395831419155,1.9063477888703346,0.05737250449601561,0.07034800224937499,0.00494583499385044,0.05737250449601561,0.0,0.0494583499385044,0.0,18.440294414758682
3.0,1.7515386193990707,,1.4336796804936927,1.6868064790964128,0.4352220054715872,0.0,0.19457847764715552,1.7515386193990707,0.06018857564777136,0.1544299521483481,0.004543542035389692,0.06018857564777136,0.0,0.045435420353896916,0.0,16.868064790964127
4.0,1.6309394482523203,,1.550978364528984,1.5682627201080321,0.5533345006406307,0.0,0.3175733145326376,1.6309394482523203,0.060082894284278154,0.19898234494030476,0.002593797555891797,0.060082894284278154,0.0,0.02593797555891797,0.0,15.682627201080322
5.0,1.554895170032978,,1.819314020981329,1.4893984854221345,0.6154991034418344,0.0,0.3878014376387,1.554895170032978,0.06252845644485205,0.20013923570513725,0.0029681888932827864,0.06252845644485205,0.0,0.02968188893282786,0.0,14.893984854221344
6.0,1.5017617642879486,,2.0818615792260844,1.4342843651771546,0.6799705363810062,0.0,0.47344665974378586,1.5017617642879486,0.06504778400994837,0.19982723239809275,0.0024295743787661195,0.06504778400994837,0.0,0.024295743787661195,0.0,14.342843651771545
7.0,1.4651620984077454,,2.013919364852289,1.4038051813840866,0.7379827164113522,0.0,0.558367881923914,1.4651620984077454,0.057105517596937716,0.21393036842346191,0.0042513633496128024,0.057105517596937716,0.0,0.04251363349612802,0.0,14.038051813840866
8.0,1.4679387658834457,,2.305325746607484,1.3836957335472106,0.7557208593934774,0.0,0.5921000642701983,1.4679387658834457,0.08171136130113155,0.2050424162298441,0.0025316560080682394,0.08171136130113155,0.0,0.025316560080682393,0.0,13.836957335472107
9.0,1.4439197219908237,,2.145816868789254,1.3666938036680223,0.7643519975244999,0.0,0.6003615651279688,1.4439197219908237,0.07347462652251124,0.21537962136790156,0.0037512543494813144,0.07347462652251124,0.0,0.037512543494813144,0.0,13.666938036680222
10.0,1.4445127323269844,,2.2458508954236605,1.3521627485752106,0.7344416603446007,0.0,0.5625586733222008,1.4445127323269844,0.08822256233543158,0.20614140247926116,0.004127404873725027,0.08822256233543158,0.0,0.04127404873725027,0.0,13.521627485752106
11.0,1.3952282778918743,,2.059189535651913,1.3301072090864183,0.6969663798809052,0.0,0.506179696880281,1.3952282778918743,0.061724082101136446,0.2125323135405779,0.003396941523533315,0.061724082101136446,0.0,0.033969415235333145,0.0,13.301072090864182
12.0,1.3883151039481163,,2.15843370337416,1.3217025250196457,0.6383143942803144,0.0,0.4314998397603631,1.3883151039481163,0.06359524326398969,0.1931400247849524,0.0030172915343428036,0.06359524326398969,0.0,0.03017291534342803,0.0,13.217025250196457
13.0,1.3477200269699097,,1.9733838101073244,1.2788687944412231,0.5828343238681555,0.0,0.35770134534686804,1.3477200269699097,0.0644781457958743,0.1939146858640015,0.004373083369864617,0.0644781457958743,0.0,0.043730833698646165,0.0,12.788687944412231
14.0,1.3358778208494186,,2.0825720464781226,1.2605515301227572,0.5581968501210213,0.0,0.33663799799978733,1.3358778208494186,0.07146229967474937,0.19757727487012744,0.003863984876079485,0.07146229967474937,0.0,0.03863984876079485,0.0,12.60551530122757
15.0,1.2860703002661467,,1.9413937732777944,1.2154907494783402,0.5701218638569117,0.0,0.35593232698738575,1.2860703002661467,0.06715475884266198,0.19635762460529804,0.0034247722272994,0.06715475884266198,0.0,0.034247722272994,0.0,12.154907494783401
16.0,1.222495874390006,,2.005338822677161,1.1632828116416931,0.559550192207098,0.0,0.33346772100776434,1.222495874390006,0.05561892210971564,0.2085356223396957,0.0035941075941082093,0.05561892210971564,0.0,0.03594107594108209,0.0,11.632828116416931
17.0,1.2004604153335094,,2.0518091079815495,1.1335855439305305,0.6148176528513432,0.0,0.40895272698253393,1.2004604153335094,0.0625102735357359,0.2189759467728436,0.004364582535345107,0.0625102735357359,0.0,0.04364582535345107,0.0,11.335855439305305
18.0,1.1443076767027378,,2.1412205643494016,1.080964268743992,0.6456062030047178,0.0,0.4421063782647252,1.1443076767027378,0.05924922658596188,0.23878657957538962,0.004094179498497397,0.05924922658596188,0.0,0.04094179498497397,0.0,10.809642687439919
