epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.1527003095700192,0.08238553418777883,0.902833535868848,2.024975538253784,0.018949950901934735,0.0,0.00037876482551487593,2.1527003095700192,0.12715178498855004,0.01432960000462257,0.00019415826046987114,0.12715178498855004,0.00037876482551487593,0.0019415826046987115,0.0,20.249755382537842,0.01348347682505846,0.013669406995177269,0.015127420425415039,0.01358459610491991,0.02330808900296688,0.05156558007001877,0.08308842778205872,0.4452572762966156
1.0,2.0544687188588657,0.07138526602648199,1.0741756397273559,1.988681877576388,0.03026785020931409,0.0,0.0011052382402480221,2.0544687188588657,0.061681729956315115,0.01955095735880045,0.002999840802154862,0.061681729956315115,0.0011052382402480221,0.02999840802154862,0.0,19.886818775763878,0.012343376874923706,0.012546823360025883,0.014187965542078018,0.011838569305837154,0.020633922889828682,0.0447237566113472,0.08006508648395538,0.37474262714385986
2.0,1.9379031428923974,0.061449405387975276,1.2270998501697394,1.8544359097113978,0.1148129257445152,0.0,0.015971744916616723,1.9379031428923974,0.0636141702819329,0.04253950514472448,0.003881254691917163,0.0636141702819329,0.015971744916616723,0.038812546919171624,0.0,18.544359097113976,0.012177430093288422,0.012328593991696835,0.013891367241740227,0.012230612337589264,0.02095915749669075,0.044893529266119,0.07312905043363571,0.301985502243042
3.0,1.8415982677386358,0.05365336232353002,1.1250647770913114,1.714622497558594,0.2512654352646608,0.0,0.06558539073627728,1.8415982677386358,0.05796106460575874,0.08715857909275936,0.0034292959536497414,0.05796106460575874,0.06558539073627728,0.03429295953649741,0.0,17.146224975585938,0.011530171148478985,0.011784187518060207,0.013351010158658028,0.011333736591041088,0.01943310908973217,0.04168882593512535,0.07052841037511826,0.24957744777202606
4.0,1.7620766162872314,0.05242524214554578,1.3071472070815546,1.6270203003516566,0.2605326955135052,0.0,0.07222012416101418,1.7620766162872314,0.058955004008916706,0.09916047178781949,0.0038811477187734385,0.058955004008916706,0.07222012416101418,0.03881147718773438,0.0,16.270203003516563,0.011843224056065083,0.012058211490511894,0.01363750547170639,0.011678766459226608,0.020030533894896507,0.042670171707868576,0.07011787593364716,0.23736564815044403
5.0,1.6998501603419964,0.05505914462264627,1.427831834332466,1.55757794380188,0.2761951283766673,0.0,0.0797024597055637,1.6998501603419964,0.06019869761971327,0.10592014170609988,0.0023710597378130143,0.06019869761971327,0.0797024597055637,0.02371059737813014,0.0,15.575779438018799,0.012218180112540722,0.012424769811332226,0.01390879787504673,0.01212186086922884,0.020847370848059654,0.04491060972213745,0.0710374042391777,0.25300416350364685
6.0,1.644137102823991,0.0625994720030576,1.5527423359862207,1.4979536606715276,0.29285577971201676,0.0,0.08919101695601757,1.644137102823991,0.05343879272158329,0.10868846567777488,0.003553559674093357,0.05343879272158329,0.08919101695601757,0.03553559674093357,0.0,14.979536606715275,0.012071012519299984,0.012314745225012302,0.013926850631833076,0.011665208265185356,0.02042335830628872,0.043907735496759415,0.07750231772661209,0.30898454785346985
7.0,1.6167928072122426,0.07845953374635428,1.8590596997340756,1.4576464689694926,0.296850052017432,0.0,0.09121211790121518,1.6167928072122426,0.06553910070886979,0.10518669738219334,0.002395095713794805,0.06553910070886979,0.09121211790121518,0.023950957137948044,0.0,14.576464689694918,0.013746149837970734,0.013912682421505451,0.015499754808843136,0.013542546890676022,0.023714955896139145,0.05215255916118622,0.08969566226005554,0.405411958694458
8.0,1.5749950867432814,0.10302155883982778,1.8072117423478617,1.4239476387317362,0.2878107141989928,0.0,0.0862748519732402,1.5749950867432814,0.061022948330411546,0.10307056571428592,0.0037496250337706156,0.061022948330411546,0.0862748519732402,0.03749625033770616,0.0,14.239476387317364,0.013254368677735329,0.013518076390028,0.015197835862636566,0.0127822645008564,0.022302234545350075,0.05202174931764603,0.09899888932704926,0.5960970520973206
9.0,1.5785506780330951,0.06579583382699639,2.091465384945732,1.3994262181795563,0.29589489904733807,0.0,0.0926684456375929,1.5785506780330951,0.08160844473884656,0.10491947944347675,0.0048475349608522195,0.08160844473884656,0.0926684456375929,0.04847534960852219,0.0,13.99426218179556,0.012446829117834568,0.012642595916986465,0.014169038273394108,0.012072176672518253,0.021041447296738625,0.04469526186585426,0.07619563490152359,0.3331036865711212
