epoch,train_loss,val_window_mae_kwh
0.0,0.35110807518164316,0.04366758093237877
1.0,0.12229526539643605,0.031026873737573624
2.0,0.13801345427831013,0.03359277546405792
3.0,0.13653969864050547,0.03950732201337814
4.0,0.18142605672279993,0.035198409110307693
5.0,0.18154952426751456,0.028609633445739746
6.0,0.07630979319413503,0.03743753582239151
7.0,0.15046902348597843,0.03458352014422417
8.0,0.16962011034289995,0.02926437184214592
9.0,0.0698833887775739,0.02981780841946602
10.0,0.09948732654253642,0.02937381900846958
11.0,0.08109147772192955,0.033124566078186035
12.0,0.0840950533747673,0.029007285833358765
13.0,0.09413983821868896,0.029937874525785446
14.0,0.070352170864741,0.030638208612799644
15.0,0.07814182415604591,0.030490312725305557
16.0,0.08172063554326693,0.03368525579571724
17.0,0.08779628351330757,0.02928340993821621
18.0,0.08431512837608655,0.03778636083006859
19.0,0.1646989954014619,0.03313738480210304
20.0,0.1254603291551272,0.030269205570220947
21.0,0.0746454673508803,0.02855665050446987
22.0,0.08778713941574097,0.03195565193891525
23.0,0.09115795294443767,0.029587140306830406
24.0,0.10783882612983385,0.033456332981586456
25.0,0.09185648299753665,0.029227256774902344
26.0,0.0825212317208449,0.03471381217241287
27.0,0.11833829854925473,0.030002743005752563
28.0,0.11665289252996444,0.02945384383201599
29.0,0.07119870583216349,0.030159633606672287
30.0,0.0858768957356612,0.032890092581510544
31.0,0.08048239052295685,0.0286466833204031
32.0,0.09727951834599177,0.03395441174507141
33.0,0.08909716705481212,0.029145147651433945
34.0,0.12073801284035048,0.03195428103208542
35.0,0.06989550391832987,0.030712340027093887
36.0,0.07976580734054248,0.03071274235844612
37.0,0.061592602108915644,0.03226384148001671
38.0,0.07976069003343582,0.0286245197057724
39.0,0.08520995279153189,0.03375374898314476
40.0,0.10038888280590376,0.02923831343650818
41.0,0.102974717070659,0.031157007440924644
42.0,0.06818044036626816,0.02996980771422386
43.0,0.07352071702480316,0.03090275265276432
44.0,0.05891462142268817,0.03452610969543457
45.0,0.07323482781648635,0.03224842622876167
46.0,0.10676547115047773,0.035634845495224
47.0,0.07045461311936378,0.02993590012192726
48.0,0.08033217415213585,0.03597675636410713
49.0,0.1012100892762343,0.031014129519462585
50.0,0.10676785384615263,0.031352076679468155
51.0,0.06824810604254404,0.029600609093904495
52.0,0.09997021084030469,0.033669549971818924
53.0,0.07084178378184637,0.02914253994822502
54.0,0.11579137146472931,0.03119162656366825
55.0,0.06026435233652592,0.030306538566946983
56.0,0.07806146529813608,0.03351999446749687
57.0,0.0742964893579483,0.03088296391069889
58.0,0.08449969217181205,0.03169931843876839
59.0,0.06084233708679676,0.031983692198991776
60.0,0.06347631600995858,0.03349458426237106
61.0,0.07390518213311831,0.030103439465165138
