epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state
0.0,2.3461098819971085,,6.660080593139828,2.0223080575466157,2.3461098819971085,0.32380179688334465,0.32380179688334465,20.223080575466156
1.0,2.1101310066878796,,6.6615914773506955,1.9914292782545093,2.1101310066878796,0.118701730389148,0.118701730389148,19.91429278254509
2.0,2.013266656547785,,6.815416731994771,1.8792090654373172,2.013266656547785,0.13405755744315684,0.13405755744315684,18.79209065437317
3.0,1.835791539400816,,6.707928022670083,1.7102862626314166,1.835791539400816,0.125505248317495,0.125505248317495,17.102862626314163
4.0,1.7478729840368032,,7.585355987136601,1.6142221093177795,1.7478729840368032,0.13365084468387067,0.13365084468387067,16.142221093177795
5.0,1.6937366873025894,,6.872733801482836,1.524184113740921,1.6937366873025894,0.16955254995264113,0.16955254995264113,15.24184113740921
6.0,1.5463187098503113,,6.723267381303253,1.453023236989975,1.5463187098503113,0.09329544706270099,0.09329544706270099,14.53023236989975
7.0,1.5221090130507946,,8.455418840159691,1.3874101579189302,1.5221090130507946,0.13469885080121458,0.13469885080121458,13.8741015791893
8.0,1.4804543107748032,,9.088580093390823,1.3491907954216003,1.4804543107748032,0.1312634963542223,0.1312634963542223,13.491907954216003
9.0,1.4211952202022076,,8.334415566461058,1.317498967051506,1.4211952202022076,0.10369618004187942,0.10369618004187942,13.17498967051506
10.0,1.4872973710298538,,8.639285660129563,1.2930024683475496,1.4872973710298538,0.19429487898014486,0.19429487898014486,12.930024683475494
11.0,1.4422708600759506,,8.195893501801724,1.2478175848722457,1.4422708600759506,0.1944532385095954,0.1944532385095954,12.478175848722458
12.0,1.3906900584697723,,7.2134264236596035,1.249580377340317,1.3906900584697723,0.14110965211875737,0.14110965211875737,12.495803773403168
13.0,1.3665330037474632,,6.880485481504855,1.1771290153265,1.3665330037474632,0.1894039458129555,0.1894039458129555,11.771290153265
14.0,1.2217818666249514,,6.743189069779586,1.145163542032242,1.2217818666249514,0.0766183021478355,0.0766183021478355,11.451635420322418
15.0,1.2032460626214743,,7.009826823364327,1.1045316621661185,1.2032460626214743,0.09871439472772181,0.09871439472772181,11.045316621661186
16.0,1.2818789221346378,,7.714495598963696,1.0845335096120836,1.2818789221346378,0.1973453948739916,0.1973453948739916,10.845335096120834
17.0,1.1518927328288555,,7.1697008884635105,1.010483704507351,1.1518927328288555,0.1414090059697628,0.1414090059697628,10.10483704507351
18.0,1.0591079592704773,,6.8454026120385105,0.9708668798208238,1.0591079592704773,0.08824105281382799,0.08824105281382799,9.708668798208237
19.0,1.1044373475015163,,7.083095544745538,0.930338679254055,1.1044373475015163,0.17409864882938564,0.17409864882938564,9.30338679254055
20.0,0.9781915880739689,,6.839803067641166,0.9029250323772431,0.9781915880739689,0.07526653679087758,0.07526653679087758,9.02925032377243
21.0,0.9818900711834431,,6.8550396246252765,0.8734500169754029,0.9818900711834431,0.10844003700185567,0.10844003700185567,8.734500169754028
22.0,0.9384512174874544,,6.983416488714578,0.8089449957013131,0.9384512174874544,0.12950621009804308,0.12950621009804308,8.08944995701313
23.0,0.8901815768331289,,6.556734411669249,0.7569599360227586,0.8901815768331289,0.13322163606062531,0.13322163606062531,7.569599360227585
