epoch,train_loss,val_window_mae_kwh
0.0,0.34582712054252623,0.08419742435216904
1.0,0.11837201913197835,0.059508491307497025
2.0,0.14832081471880276,0.045103780925273895
3.0,0.21677804638942083,0.06107547506690025
4.0,0.09726321175694466,0.04383746534585953
5.0,0.08127982268730799,0.04707077890634537
6.0,0.10947366828719775,0.07096148282289505
7.0,0.16430058628320693,0.04566579684615135
8.0,0.1806488091746966,0.04702107235789299
9.0,0.07649238109588623,0.055856261402368546
10.0,0.14276129007339478,0.04688946157693863
11.0,0.15986079399784406,0.05118310824036598
12.0,0.07189785788456599,0.04057964310050011
13.0,0.09840178415179253,0.040307413786649704
14.0,0.13461063131690026,0.0564667247235775
15.0,0.08656044627229373,0.04440030828118324
16.0,0.144297606498003,0.05558111518621445
17.0,0.07365618000427882,0.04072846844792366
18.0,0.07662683104475339,0.048507168889045715
19.0,0.07492666368683179,0.04367538169026375
20.0,0.06524303605159124,0.05263543501496315
21.0,0.07676059901714324,0.0489630363881588
22.0,0.0764312336842219,0.04903649911284447
23.0,0.07243954042593638,0.05331439897418022
24.0,0.0747211014231046,0.03737533837556839
25.0,0.07354550336798032,0.056918952614068985
26.0,0.08374788413445154,0.042089998722076416
27.0,0.0887552909553051,0.04991835728287697
28.0,0.11520469337701797,0.04521751031279564
29.0,0.11663893883426985,0.053244784474372864
30.0,0.07876454517245293,0.04665525630116463
31.0,0.07972178533673287,0.054494742304086685
32.0,0.08392454211910566,0.0473145954310894
33.0,0.09425986135999362,0.05651755630970001
34.0,0.08411842410763105,0.03798037767410278
35.0,0.07181804726521174,0.05549509450793266
36.0,0.07143781781196594,0.039860937744379044
37.0,0.0661361296971639,0.05644366517663002
38.0,0.07078783002992471,0.041784681379795074
39.0,0.08544850448767344,0.0485508069396019
40.0,0.09557147001226743,0.04637967422604561
41.0,0.10670016805330912,0.051734790205955505
42.0,0.07071326375007629,0.046191345900297165
43.0,0.07548819010456403,0.05600923299789429
44.0,0.081484092772007,0.045492708683013916
45.0,0.08447353914380074,0.054808154702186584
46.0,0.08300910020867984,0.045592378824949265
47.0,0.10222131113211314,0.05263599753379822
48.0,0.06937256554762522,0.03933930769562721
49.0,0.06711329358319441,0.046618834137916565
50.0,0.06441472346584003,0.04483191296458244
51.0,0.06495964204271634,0.044828783720731735
52.0,0.07351133959988752,0.04923604428768158
53.0,0.06629065349698067,0.04556002467870712
54.0,0.07548295284310977,0.05220557749271393
55.0,0.08917595172921816,0.04533166065812111
56.0,0.09621689518292745,0.052176520228385925
57.0,0.06631156479318936,0.03882399946451187
58.0,0.060192149877548215,0.05507552996277809
59.0,0.06949807579318683,0.04026835411787033
60.0,0.06852858985463778,0.04914863780140877
61.0,0.10173799296220144,0.04513043537735939
62.0,0.08326217780510585,0.05186983197927475
63.0,0.07482818067073822,0.04680809751152992
64.0,0.0799862672885259,0.055609699338674545
