epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state
0.0,2.1223752833902836,,0.9137759779025644,1.993001875281334,0.019518605433404446,0.0,0.00040448294384987094,2.1223752833902836,0.12899529142305255,0.014831617823801935,0.00037806028212798997,0.12899529142305255,0.0,0.0037806028212798992,0.0,19.93001875281334
1.0,1.9892526231706142,,1.131947522416469,1.9280950099229812,0.044789917999878526,0.0,0.0027258149748377036,1.9892526231706142,0.0567430320661515,0.024115734500810504,0.0044145590858533975,0.0567430320661515,0.0,0.04414559085853398,0.0,19.280950099229813
2.0,1.8037569150328636,,1.2156829267154743,1.7395510822534561,0.2184900175780058,0.0,0.05398074584081769,1.8037569150328636,0.05918893381021917,0.07749670487828553,0.005016880761831999,0.05918893381021917,0.0,0.05016880761831999,0.0,17.39551082253456
3.0,1.657644096761942,,1.215098203504911,1.5953430473804475,0.456534530967474,0.0,0.21607801923528314,1.657644096761942,0.056869171326979995,0.17186421249061823,0.005431849218439311,0.056869171326979995,0.0,0.05431849218439311,0.0,15.953430473804474
4.0,1.5513391606509686,,1.4124471363882114,1.4875879377126693,0.5792972706258297,0.0,0.35164383705705404,1.5513391606509686,0.059626175090670586,0.21530585177242756,0.004125013027805836,0.059626175090670586,0.0,0.04125013027805835,0.0,14.875879377126694
5.0,1.4851580634713173,,1.5645919362485294,1.4185131043195724,0.617350397631526,0.0,0.3959454754367471,1.4851580634713173,0.06323083443567157,0.21188493631780148,0.0034140971605665987,0.06323083443567157,0.0,0.03414097160566598,0.0,14.185131043195724
6.0,1.4452411830425262,,1.885649109481904,1.3719282656908036,0.6517647057771683,0.0,0.436023379676044,1.4452411830425262,0.07016594370361418,0.19685344025492668,0.0031469588400796058,0.07016594370361418,0.0,0.031469588400796056,0.0,13.719282656908035
7.0,1.4089518375694752,,1.897825638535768,1.3461260944604876,0.7004453632980585,0.0,0.5057644862681627,1.4089518375694752,0.05915061675477773,0.21140862256288528,0.0036750995204783976,0.05915061675477773,0.0,0.036750995204783976,0.0,13.461260944604874
8.0,1.3868031427264214,,1.9357484057723358,1.3289601832628253,0.7122037783265114,0.0,0.5229025622829795,1.3868031427264214,0.05265733238775283,0.212524326518178,0.005185611837077886,0.05265733238775283,0.0,0.05185611837077886,0.0,13.28960183262825
9.0,1.3900205306708813,,2.0800466646873477,1.3194463133811953,0.7356948610395193,0.0,0.5613719634711742,1.3900205306708813,0.06745453830808401,0.21481247525662184,0.003119629861612339,0.06745453830808401,0.0,0.031196298616123386,0.0,13.19446313381195
10.0,1.3688149228692055,,2.0264550481081995,1.3058559387922286,0.7040197309106588,0.0,0.5133011220023036,1.3688149228692055,0.05654866818804294,0.21127210650593042,0.006410274561494589,0.05654866818804294,0.0,0.06410274561494589,0.0,13.058559387922287
11.0,1.392210528254509,,2.0627772967035667,1.306410899758339,0.7191248536109924,0.0,0.5381917441263795,1.392210528254509,0.0809222876559943,0.22454936243593693,0.004877302038948983,0.0809222876559943,0.0,0.04877302038948983,0.0,13.06410899758339
12.0,1.3550677709281445,,1.962107910318891,1.2783312559127809,0.6528272554278374,0.0,0.44363002944737673,1.3550677709281445,0.07108251203317195,0.20802314672619104,0.005654005811084063,0.07108251203317195,0.0,0.05654005811084062,0.0,12.783312559127808
13.0,1.3507469445466995,,1.9296862272478796,1.2679991334676743,0.5818920005112886,0.0,0.35494883451610804,1.3507469445466995,0.0772490594536066,0.19741034414619207,0.005498743959469721,0.0772490594536066,0.0,0.05498743959469721,0.0,12.679991334676743
14.0,1.2925855070352554,,1.7200185344599794,1.230004045367241,0.5389254037290812,0.0,0.3051602183841169,1.2925855070352554,0.05773472075816244,0.19211719604209065,0.00484672749589663,0.05773472075816244,0.0,0.0484672749589663,0.0,12.300040453672409
15.0,1.276698375120759,,1.8146451459963495,1.207679268717766,0.5175104830414057,0.0,0.286065383348614,1.276698375120759,0.06504020362626761,0.19103251863270998,0.003978900931542739,0.06504020362626761,0.0,0.03978900931542739,0.0,12.076792687177658
16.0,1.2266936227679253,,1.6926711179028398,1.1639755085110666,0.5263030771166086,0.0,0.29439629754051566,1.2266936227679253,0.05768872483167797,0.19850194780156016,0.005029362620553002,0.05768872483167797,0.0,0.05029362620553002,0.0,11.639755085110664
