epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,dynamics_residual_rmse,w_boundary,l_dynamics,loss,w_window,dynamics_residual_mae,w_prior,l_window,w_dynamics,l_prior,l_boundary,l_state,val_mae_full_trip
0.0,2.789373287787804,0.4025002419948578,5.628871559327564,2.1076075627253603,0.019036746583878994,0.0,0.00038459369814238296,2.789373287787804,0.6812035189225123,0.014398658719773475,0.0001776140335445794,0.6812035189225123,0.00038459369814238296,0.0017761403354457938,0.0,21.076075627253605,0.4025002419948578
1.0,2.331513386506301,0.6730443835258484,7.345594838335799,2.0920823023869444,0.022585372655437544,0.0,0.0005496798336165599,2.331513386506301,0.23558435775339603,0.017712758782391366,0.003296972270338582,0.23558435775339603,0.0005496798336165599,0.032969722703385815,0.0,20.920823023869442,0.6730443835258484
2.0,2.500184710209186,0.3032445013523102,8.480361043887655,2.045924498484685,0.03815552678245764,0.0,0.0016633217858795363,2.500184710209186,0.44789132160636097,0.022985763131425932,0.004705505287991121,0.44789132160636097,0.0016633217858795363,0.0470550528799112,0.0,20.459244984846848,0.3032445013523102
3.0,2.111746480831733,0.26344048976898193,7.446924676457087,1.930683363400973,0.10457765425627048,0.0,0.01231962635826606,2.111746480831733,0.16604399444678655,0.04366173466237692,0.002699466744581094,0.16604399444678655,0.01231962635826606,0.02699466744581094,0.0,19.306833634009728,0.26344048976898193
4.0,2.0010672211647034,0.38934388756752014,7.624385432534291,1.7675021611727202,0.2290505847105613,0.0,0.05453802401629778,2.0010672211647034,0.17492253576906827,0.08735735714435577,0.004104507263176716,0.17492253576906827,0.05453802401629778,0.04104507263176716,0.0,17.6750216117272,0.38934388756752014
5.0,1.9485875459817739,0.33174407482147217,7.70274901282881,1.6464645239023064,0.31022790647470033,0.0,0.09810230966943961,1.9485875459817739,0.20083064148918942,0.11968666830888161,0.003190060776586716,0.20083064148918942,0.09810230966943961,0.03190060776586716,0.0,16.464645239023064,0.33174407482147217
6.0,1.8638941599772527,0.2865560054779053,7.486948334959404,1.5971067905426026,0.2984168632672383,0.0,0.09268929981268369,1.8638941599772527,0.17083886681267849,0.12026216433598445,0.0032591669103847103,0.17083886681267849,0.09268929981268369,0.0325916691038471,0.0,15.971067905426025,0.2865560054779053
7.0,1.8350971111884484,0.332018107175827,7.909835051561547,1.552185553770799,0.3014962604412666,0.0,0.09286666862093486,1.8350971111884484,0.18663619501659504,0.12371724729354565,0.003408664364654284,0.18663619501659504,0.09286666862093486,0.03408664364654284,0.0,15.521855537707989,0.332018107175827
8.0,1.7656847834587097,0.35332760214805603,7.916708557266081,1.4960204454568715,0.2954699408549529,0.0,0.09028494100158031,1.7656847834587097,0.1763591460453776,0.11881822920762576,0.0030201862064691692,0.1763591460453776,0.09028494100158031,0.03020186206469169,0.0,14.960204454568716,0.35332760214805603
9.0,1.711636245250702,0.3575737476348877,8.200114925901898,1.4569326400756837,0.2915358990430832,0.0,0.08754146156402734,1.711636245250702,0.1638656261448677,0.1166552144747514,0.00329645208727855,0.1638656261448677,0.08754146156402734,0.032964520872785494,0.0,14.569326400756836,0.3575737476348877
10.0,1.6527004058544452,0.33649134635925293,8.264895304384327,1.4212624696584852,0.28499630093574524,0.0,0.08420152131181496,1.6527004058544452,0.1436911694562206,0.1127701522066043,0.0035451945204001208,0.1436911694562206,0.08420152131181496,0.0354519452040012,0.0,14.212624696584848,0.33649134635925293
11.0,1.6339792334116423,0.3496759831905365,8.411396849401386,1.3870571943429804,0.28031391020004565,0.0,0.08132834102098759,1.6339792334116423,0.16217876182725796,0.11098245875193523,0.00341486525363647,0.16217876182725796,0.08132834102098759,0.034148652536364704,0.0,13.8705719434298,0.3496759831905365
12.0,1.591017342530764,0.3570096790790558,8.433691225234439,1.3432030421036942,0.2834812276638471,0.0,0.08472076774789737,1.591017342530764,0.1595072615891695,0.10985841086277595,0.003586245184907547,0.1595072615891695,0.08472076774789737,0.035862451849075466,0.0,13.43203042103694,0.3570096790790558
13.0,1.556767816726978,0.2868896424770355,8.449852696588454,1.3144051111661474,0.28843844166168797,0.0,0.08736326430852596,1.556767816726978,0.15225633842727312,0.11074831394048837,0.0027430789831739207,0.15225633842727312,0.08736326430852596,0.027430789831739206,0.0,13.14405111166147,0.2868896424770355
14.0,1.6009514744465168,0.30385875701904297,7.342926867577573,1.2717350446260893,0.28912967214217555,0.0,0.08857993294413273,1.6009514744465168,0.23666883131545546,0.10811792944486324,0.003967669577552722,0.23666883131545546,0.08857993294413273,0.039676695775527224,0.0,12.717350446260893,0.30385875701904297
15.0,1.516324987778297,0.3578648269176483,8.48951990928474,1.2312200289506179,0.29354903675042665,0.0,0.09168049721763684,1.516324987778297,0.18912266452725118,0.10923249847613849,0.004301802584758172,0.18912266452725118,0.09168049721763684,0.043018025847581715,0.0,12.312200289506178,0.3578648269176483
16.0,1.4515470495590796,0.3534033000469208,8.30807301093649,1.1893465280532838,0.29613713232370525,0.0,0.09451902557450992,1.4515470495590796,0.16407040076760146,0.10975776727382953,0.0036110677828009308,0.16407040076760146,0.09451902557450992,0.036110677828009315,0.0,11.893465280532837,0.3534033000469208
17.0,1.3921862290455744,0.32012680172920227,8.37741599785998,1.1634006885381845,0.2875368640973018,0.0,0.08775783631090935,1.3921862290455744,0.13746666657523468,0.10839966684579849,0.0035610156133770946,0.13746666657523468,0.08775783631090935,0.03561015613377094,0.0,11.634006885381845,0.32012680172920227
18.0,1.3661743906828074,0.4830731451511383,8.195142765810898,1.1152484196882981,0.28893116918893963,0.0,0.08932191892885245,1.3661743906828074,0.1569979818394551,0.10755623647799858,0.004606062575028493,0.1569979818394551,0.08932191892885245,0.046060625750284925,0.0,11.152484196882982,0.4830731451511383
