epoch,train_loss,val_window_mae_kwh,grad_norm,w_state,loss,w_window,l_window,l_state,val_mae_soc_event_0.1,val_mae_soc_event_0.2,val_mae_soc_event_0.5,val_mae_time_60s,val_mae_time_120s,val_mae_time_300s,val_mae_time_600s,val_mae_full_trip
0.0,2.1564068427452674,0.33052936661988497,5.261456694314319,1.9021441312936636,2.1564068427452674,0.25426267803861546,0.25426267803861546,19.021441312936638,0.03383908420801163,0.034658048301935196,0.03927413374185562,0.029841922223567963,0.06109431013464928,0.1497425138950348,0.2994168698787689,1.9963680505752563
1.0,2.0393660068511963,0.18029797938652337,5.747859050844692,1.8858884811401369,2.0393660068511963,0.1534774870826648,0.1534774870826648,18.858884811401367,0.025013495236635208,0.025627359747886658,0.028538603335618973,0.022442450746893883,0.043264325708150864,0.09877833724021912,0.1796351671218872,1.019084095954895
2.0,1.9763477673897376,0.36955958558246493,5.86773044815089,1.8322500595679654,1.9763477673897376,0.14409766546808755,0.14409766546808755,18.32250059567965,0.03468325734138489,0.03557860478758812,0.04043969884514809,0.03151218965649605,0.06421393901109695,0.16122838854789734,0.33020487427711487,2.258615732192993
3.0,1.837782240830935,0.21776026370935142,5.342111039619552,1.694039330115685,1.837782240830935,0.1437429118041809,0.1437429118041809,16.940393301156853,0.02317108027637005,0.02353360876441002,0.02657824009656906,0.02062385529279709,0.0392988957464695,0.09387592226266861,0.19231896102428436,1.3226815462112427
4.0,1.647003907423753,0.18283704505302012,5.245616272338983,1.552432467387273,1.647003907423753,0.09457143080922273,0.09457143080922273,15.524324673872728,0.026267850771546364,0.026573874056339264,0.02894412912428379,0.025033986195921898,0.04444890469312668,0.10427489131689072,0.18628311157226562,1.0208696126937866
5.0,1.6314174211942232,0.22510161972604692,6.295753112200647,1.4822286275716932,1.6314174211942232,0.14918873860285833,0.14918873860285833,14.822286275716928,0.023608721792697906,0.024001579731702805,0.027164841070771217,0.021424584090709686,0.04156912863254547,0.09964101761579514,0.20487554371356964,1.3585275411605835
6.0,1.544377482854403,0.22116160532459617,5.417922937611347,1.4151012714092548,1.544377482854403,0.12927618766060242,0.12927618766060242,14.151012714092548,0.02330760844051838,0.02364126592874527,0.02665942721068859,0.021249033510684967,0.04019872471690178,0.09588572382926941,0.19477355480194092,1.34357750415802
7.0,1.4746931883004994,0.13943684753030539,5.719343432826106,1.372459620695848,1.4746931883004994,0.10223353310273244,0.10223353310273244,13.724596206958477,0.0236565750092268,0.023918693885207176,0.02650272101163864,0.02181151509284973,0.04001278057694435,0.088275246322155,0.17901217937469482,0.7123050689697266
8.0,1.4779799305475676,0.24965720833279192,6.683709260746938,1.3233525312863863,1.4779799305475676,0.1546273841880835,0.1546273841880835,13.233525312863863,0.025443941354751587,0.02610454522073269,0.029392195865511894,0.024213774129748344,0.045031383633613586,0.10787466168403625,0.22609904408454895,1.513098120689392
9.0,1.4606322371042693,0.21458871685899794,6.83770932374603,1.2830361109513502,1.4606322371042693,0.1775960850601013,0.1775960850601013,12.830361109513502,0.026456046849489212,0.02738228626549244,0.03081204742193222,0.024265669286251068,0.04604129120707512,0.10750564932823181,0.2120443433523178,1.2422024011611938
