epoch,train_loss,val_window_mae_kwh
0.0,2.853488492965698,0.24892950057983398
1.0,2.4115002512931825,0.21444475650787354
2.0,2.44565083583196,0.2696496248245239
3.0,2.4463257153828937,0.10622537136077881
4.0,2.3823128581047057,0.16569101810455322
5.0,2.3770048658053082,0.10681354999542236
6.0,2.3265178084373472,0.1831684112548828
7.0,2.324552849928538,0.06841576099395752
8.0,2.3402629772822063,0.17162561416625977
9.0,2.3707693934440615,0.07772290706634521
10.0,2.3048150459925334,0.14255952835083008
11.0,2.294609053929647,0.07062864303588867
12.0,2.2699376543362937,0.13184285163879395
13.0,2.2724408507347107,0.10805761814117432
14.0,2.2456602970759074,0.10842001438140869
15.0,2.2911796887715656,0.11385953426361084
16.0,2.2355252464612323,0.0861588716506958
17.0,2.2422741810480753,0.15280723571777344
18.0,2.2734609206517535,0.02841925621032715
19.0,2.3038002212842303,0.13508784770965576
20.0,2.274065709114075,0.052507877349853516
21.0,2.250053111712138,0.12681257724761963
22.0,2.212975720564524,0.03251063823699951
23.0,2.232663567860921,0.16471827030181885
24.0,2.2330272992451987,0.020357251167297363
25.0,2.2185290575027468,0.1344618797302246
26.0,2.1953935424486795,0.009318828582763672
27.0,2.247269336382548,0.12073135375976562
28.0,2.1986233830451964,0.038469791412353516
29.0,2.232500716050466,0.1365048885345459
30.0,2.2780007322629294,0.06335282325744629
31.0,2.294057671229045,0.06028318405151367
32.0,2.262196755409241,0.13967716693878174
33.0,2.2197597583134967,0.08883440494537354
34.0,2.1830819050470986,0.09783291816711426
35.0,2.1789121985435487,0.15922653675079346
36.0,2.198262067635854,0.05160260200500488
37.0,2.187500556310018,0.16088318824768066
38.0,2.18137983083725,0.03168964385986328
39.0,2.1721640547116596,0.1710723638534546
40.0,2.19297829469045,0.017301201820373535
41.0,2.2368856986363728,0.1546086072921753
42.0,2.1633057316144306,0.016909360885620117
43.0,2.1817923466364544,0.12646758556365967
44.0,2.1265483578046163,0.04893350601196289
45.0,2.1630589922269183,0.14249110221862793
46.0,2.148762893676758,0.06421148777008057
47.0,2.208869449297587,0.0970611572265625
48.0,2.2798988739649455,0.13800549507141113
49.0,2.194583702087402,0.04369497299194336
50.0,2.1896700064341226,0.15688002109527588
51.0,2.137549384435018,0.06796634197235107
52.0,2.143136175473531,0.16537952423095703
53.0,2.1291305383046466,0.011714458465576172
54.0,2.1837001999219257,0.18904399871826172
55.0,2.179299569129944,0.005043983459472656
56.0,2.1787238995234173,0.17043936252593994
57.0,2.140854815642039,0.0009114742279052734
58.0,2.1983322223027546,0.1582956314086914
59.0,2.1363112529118857,0.03981900215148926
60.0,2.1513226866722106,0.18874573707580566
61.0,2.184304436047872,0.007866740226745605
62.0,2.222651024659475,0.15053534507751465
63.0,2.1694297194480896,0.0677880048751831
64.0,2.124478352069855,0.15621352195739746
65.0,2.152773161729177,0.037177205085754395
66.0,2.1726317524909975,0.17099261283874512
67.0,2.1683723529179892,0.008406758308410645
68.0,2.2243455052375793,0.1515892744064331
69.0,2.1535828908284507,0.027782201766967773
70.0,2.2224077224731444,0.14847564697265625
71.0,2.1115501284599305,0.05413854122161865
72.0,2.15464422305425,0.1435920000076294
73.0,2.1041770895322163,0.04671120643615723
74.0,2.132159237066905,0.1683119535446167
75.0,2.1083852847417197,0.015554666519165039
76.0,2.201042926311493,0.1211477518081665
77.0,2.0907984654108684,0.0847088098526001
78.0,2.08497496843338,0.1486520767211914
79.0,2.156100594997406,0.08461487293243408
80.0,2.1232767343521117,0.12915873527526855
81.0,2.107078965504964,0.06520164012908936
82.0,2.14910093943278,0.13790595531463623
83.0,2.135513452688853,0.07990312576293945
84.0,2.1720824321111043,0.15160787105560303
85.0,2.0884844501813253,0.08063650131225586
86.0,2.1169555226961774,0.1561833620071411
87.0,2.085459272066752,0.0817798376083374
88.0,2.108810536066691,0.16168522834777832
89.0,2.068221386273702,0.07087159156799316
90.0,2.085662094751994,0.14867985248565674
91.0,2.0599939584732057,0.04966568946838379
92.0,2.131058371067047,0.15978515148162842
93.0,2.0700617035230002,0.03182065486907959
94.0,2.1287801543871563,0.18760311603546143
95.0,2.1255611141522723,0.007892131805419922
96.0,2.1789969325065615,0.1605750322341919
97.0,2.1224432746569315,0.04988420009613037
