epoch,train_loss,val_window_mae_kwh
0.0,2.692244267463684,0.3202056884765625
1.0,2.2468674341837565,1.1320686340332031
2.0,2.443552335103353,0.20157289505004883
3.0,2.199388027191162,0.9167308807373047
4.0,2.279289484024048,0.22522830963134766
5.0,2.1956974148750303,0.9394536018371582
6.0,2.2424811283747355,0.29178571701049805
7.0,2.1811676263809203,0.8914899826049805
8.0,2.22067741950353,0.25525379180908203
9.0,2.1799272100130715,0.8261313438415527
10.0,2.194444767634074,0.2335219383239746
11.0,2.171780069669088,0.7899928092956543
12.0,2.1792837659517925,0.23445606231689453
13.0,2.1588451902071637,0.7768816947937012
14.0,2.1723116715749105,0.2509927749633789
15.0,2.159057680765788,0.4983634948730469
16.0,2.1277995069821674,0.43856239318847656
17.0,2.1357293128967285,0.33530759811401367
18.0,2.098637537161509,0.2593040466308594
19.0,2.116108159224192,0.5323939323425293
20.0,2.1400211215019227,0.4717278480529785
21.0,2.113297875722249,0.4272141456604004
22.0,2.1127889434496563,0.39196205139160156
23.0,2.0741700410842894,0.3871798515319824
24.0,2.075885804494222,0.3749680519104004
25.0,2.0605711181958517,0.37386608123779297
26.0,2.066872441768646,0.5695881843566895
27.0,2.06868683497111,0.6612119674682617
28.0,2.1094169576962787,0.3758559226989746
29.0,2.1415071884791055,0.15872859954833984
30.0,2.1275660832722982,0.7486882209777832
31.0,2.138679099082947,0.19876956939697266
32.0,2.0464692234992983,0.6146736145019531
33.0,2.0479734261830647,0.3468441963195801
34.0,2.0295904954274495,0.30671119689941406
35.0,2.034596796830495,0.29128456115722656
36.0,2.0335484544436135,0.25435543060302734
37.0,1.9943264325459797,0.5513820648193359
38.0,2.0631423393885293,0.36035919189453125
39.0,2.0796032110850016,0.3646836280822754
40.0,2.0832886815071108,0.3031930923461914
41.0,2.0354015787442523,0.6564645767211914
42.0,2.1003756562868756,0.36955785751342773
43.0,2.106987555821737,0.3524489402770996
44.0,2.0696421305338544,0.7342104911804199
45.0,2.1029478708902993,0.3833737373352051
46.0,2.0640148361523947,0.47169065475463867
47.0,2.0928176164627077,0.4647250175476074
48.0,2.0539112011591594,0.3826932907104492
49.0,2.052434142430623,0.32063913345336914
50.0,2.041255501906077,0.6272492408752441
51.0,2.023579251766205,0.3411827087402344
52.0,2.029882029692332,0.5441770553588867
53.0,2.0585160732269285,0.6165423393249512
54.0,2.067096964518229,0.23050642013549805
55.0,2.0440057516098022,0.9864568710327148
56.0,2.1947382847468058,0.2724728584289551
57.0,2.035569695631663,0.5242619514465332
58.0,2.0267528971036275,0.5152502059936523
59.0,2.025467336177826,0.5767760276794434
60.0,2.0263314723968504,0.274658203125
61.0,1.984358024597168,0.8271646499633789
62.0,2.010339077313741,0.2708168029785156
63.0,1.9835397044817606,0.5701289176940918
64.0,1.9770360231399535,0.6658849716186523
65.0,1.999541699886322,0.1954951286315918
66.0,2.023447263240814,0.916297435760498
67.0,2.1498268246650696,0.29021739959716797
68.0,2.025715136528015,0.6648383140563965
69.0,2.0731092214584352,0.13238191604614258
70.0,2.0696847875912985,0.7301301956176758
71.0,2.086957275867462,0.2638058662414551
72.0,2.036221965154012,0.5394163131713867
73.0,2.0237037102381388,0.2027115821838379
74.0,1.9790327469507853,0.6378464698791504
75.0,2.0414055148760477,0.10428285598754883
76.0,1.9980258266131083,0.5979342460632324
77.0,1.990073041121165,0.3947410583496094
78.0,2.018543903032939,0.35367679595947266
79.0,1.9952247619628907,0.3264889717102051
80.0,1.990713886419932,0.6194071769714355
81.0,2.004812443256378,0.3115997314453125
82.0,1.9804064869880675,0.28373289108276367
83.0,2.0072710275650025,0.7417454719543457
84.0,2.0646453817685444,0.05187392234802246
85.0,2.0345856388409933,0.7442913055419922
86.0,2.0382480025291443,0.18886613845825195
87.0,1.9891258994738261,0.7689204216003418
88.0,2.04316189289093,0.23844242095947266
89.0,1.9852888385454814,0.51397705078125
90.0,1.9784748315811158,0.22731351852416992
91.0,1.955525549252828,0.698789119720459
92.0,2.0311266581217446,0.13271617889404297
93.0,1.9760459860165913,0.6344747543334961
94.0,1.9802261392275493,0.37355613708496094
95.0,1.9833998600641887,0.18688726425170898
96.0,1.988792634010315,0.9526157379150391
97.0,2.1038594603538514,0.36711549758911133
98.0,2.027140533924103,0.37264394760131836
99.0,1.9645735541979472,0.4109630584716797
100.0,1.953845477104187,0.31662607192993164
101.0,1.937298838297526,0.522491455078125
102.0,1.9538529555002848,0.5545721054077148
103.0,1.9410045226414998,0.5254096984863281
104.0,1.9517861445744833,0.4066038131713867
105.0,1.954168407122294,0.8828334808349609
106.0,2.0678113182385762,0.12233257293701172
107.0,1.9936646223068237,0.8135204315185547
108.0,2.044205005963643,0.20762062072753906
109.0,1.9924177805582681,0.6243157386779785
110.0,1.9406269232432047,0.4052305221557617
111.0,1.9635068734486898,0.7737736701965332
112.0,1.996754515171051,0.21829462051391602
113.0,1.9857921202977498,0.906120777130127
114.0,2.0054773688316345,0.2305464744567871
115.0,1.9484140117963156,0.8486547470092773
116.0,2.0018253525098166,0.28779125213623047
117.0,1.9230707168579102,0.8670320510864258
118.0,2.022171473503113,0.25681543350219727
119.0,1.917120881875356,0.9012331962585449
120.0,2.0346311807632445,0.23303794860839844
121.0,1.9007220586140952,0.6380724906921387
122.0,1.9182806690533956,0.30828332901000977
123.0,1.9143870194753012,0.4401702880859375
124.0,1.9565771102905274,0.3822932243347168
