epoch,train_loss,val_window_mae_kwh
0.0,2.2605673392613728,0.01777178794145584
1.0,2.1794512470563254,0.020884860306978226
2.0,2.1687787493069965,0.019784128293395042
3.0,2.1471370259920755,0.021387692540884018
4.0,2.1280617435773213,0.02252856455743313
5.0,2.118385295073191,0.020387133583426476
6.0,2.0942798852920532,0.02039685845375061
7.0,2.1033432563145955,0.021248184144496918
8.0,2.068461235364278,0.021222161129117012
9.0,2.097600766023,0.018915312364697456
10.0,2.1088627020517987,0.022673865780234337
11.0,2.179596761862437,0.018049372360110283
12.0,2.2158841451009113,0.0238243006169796
13.0,2.170114282766978,0.020475029945373535
14.0,2.1038110971450807,0.021434597671031952
15.0,2.0776147842407227,0.022762196138501167
16.0,2.0687522689501443,0.020697254687547684
17.0,2.052913502852122,0.021153390407562256
18.0,2.0363010009129843,0.02247663401067257
19.0,2.024455952644348,0.02016855590045452
20.0,2.0110536138216655,0.024895060807466507
21.0,2.015701182683309,0.020050885155797005
22.0,2.0280077894528707,0.025269582867622375
23.0,2.1668597936630247,0.019124148413538933
24.0,2.2732451955477395,0.024971632286906242
25.0,2.1244317094484964,0.022185640409588814
26.0,2.060779027144114,0.02345493622124195
27.0,2.0437947789827984,0.021391527727246284
28.0,2.0234140435854595,0.028374694287776947
29.0,2.0254730065663655,0.020070970058441162
30.0,2.0051839192708334,0.02906360663473606
31.0,2.0058020750681558,0.0195176899433136
32.0,1.9780922015508016,0.026298198848962784
33.0,1.9827604134877523,0.019645830616354942
34.0,2.0125077803929647,0.0280158668756485
35.0,2.183959345022837,0.019807184115052223
36.0,2.3308706124623617,0.025919759646058083
37.0,2.196037761370341,0.023152297362685204
38.0,2.071215824286143,0.02580258995294571
39.0,2.04244065284729,0.021243100985884666
40.0,2.0260178963343303,0.028561269864439964
